time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.924,0.043,0.123331
1000,0.028,0.920,0.052,0.119723
1500,0.028,0.933,0.040,0.103934
2000,0.028,0.936,0.037,0.096921
2500,0.028,0.924,0.049,0.120779
3000,0.034,0.920,0.046,0.126474
3500,0.028,0.951,0.021,0.074460
4000,0.034,0.927,0.040,0.120618
4500,0.037,0.893,0.070,0.168442
5000,0.049,0.881,0.070,0.174348
5500,0.037,0.884,0.080,0.171810
6000,0.034,0.914,0.052,0.119799
6500,0.031,0.917,0.052,0.114201
7000,0.031,0.902,0.067,0.124651
7500,0.028,0.930,0.043,0.092556
8000,0.028,0.911,0.061,0.129792
8500,0.037,0.884,0.080,0.160953
9000,0.034,0.884,0.083,0.179135
9500,0.031,0.905,0.064,0.136427
10000,0.037,0.893,0.070,0.156899
10500,0.037,0.856,0.107,0.194264
11000,0.031,0.881,0.089,0.159278
11500,0.034,0.902,0.064,0.150522
12000,0.037,0.872,0.092,0.182170
12500,0.031,0.911,0.058,0.129070
13000,0.046,0.865,0.089,0.191671
13500,0.034,0.844,0.122,0.216922
14000,0.043,0.881,0.076,0.165450
14500,0.046,0.881,0.073,0.170785
15000,0.040,0.893,0.067,0.164742
15500,0.031,0.920,0.049,0.127280
16000,0.034,0.939,0.028,0.087140
16500,0.034,0.911,0.055,0.124538
17000,0.028,0.920,0.052,0.119303
17500,0.028,0.914,0.058,0.124044
18000,0.028,0.902,0.070,0.144205
18500,0.031,0.902,0.067,0.140297
19000,0.031,0.911,0.058,0.136552
19500,0.031,0.936,0.034,0.100002
20000,0.028,0.920,0.052,0.108379
20500,0.028,0.908,0.064,0.121900
21000,0.031,0.927,0.043,0.110712
21500,0.028,0.902,0.070,0.131667
22000,0.031,0.917,0.052,0.124231
22500,0.028,0.908,0.064,0.140388
23000,0.031,0.902,0.067,0.154883
23500,0.028,0.930,0.043,0.113093
24000,0.034,0.920,0.046,0.121015
24500,0.040,0.908,0.052,0.135530
25000,0.034,0.908,0.058,0.139806
25500,0.031,0.908,0.061,0.129914
26000,0.037,0.890,0.073,0.158462
26500,0.040,0.902,0.058,0.151359
27000,0.031,0.887,0.083,0.178814
27500,0.031,0.902,0.067,0.135772
28000,0.028,0.954,0.018,0.063217
28500,0.028,0.927,0.046,0.110689
29000,0.028,0.933,0.040,0.104821
29500,0.028,0.939,0.034,0.093943
30000,0.028,0.939,0.034,0.092337
30500,0.028,0.939,0.034,0.090197
31000,0.037,0.911,0.052,0.137447
31500,0.034,0.905,0.061,0.151407
32000,0.034,0.899,0.067,0.151859
32500,0.028,0.905,0.067,0.137673
33000,0.028,0.917,0.055,0.126508
33500,0.028,0.927,0.046,0.110310
34000,0.028,0.911,0.061,0.139293
34500,0.028,0.911,0.061,0.136863
35000,0.028,0.917,0.055,0.134285
35500,0.034,0.933,0.034,0.105760
36000,0.031,0.917,0.052,0.134454
36500,0.031,0.905,0.064,0.144532
37000,0.031,0.933,0.037,0.094079
37500,0.028,0.939,0.034,0.112453
38000,0.028,0.924,0.049,0.127564
38500,0.031,0.936,0.034,0.091486
39000,0.037,0.887,0.076,0.182736
39500,0.031,0.878,0.092,0.168046
40000,0.028,0.893,0.080,0.140429
40500,0.034,0.890,0.076,0.155723
41000,0.034,0.829,0.138,0.230871
41500,0.034,0.893,0.073,0.151735
42000,0.037,0.908,0.055,0.130289
42500,0.031,0.920,0.049,0.111889
43000,0.037,0.893,0.070,0.154591
43500,0.031,0.893,0.076,0.148346
44000,0.034,0.881,0.086,0.183260
44500,0.034,0.905,0.061,0.126128
45000,0.034,0.924,0.043,0.110954
45500,0.031,0.927,0.043,0.098389
46000,0.031,0.927,0.043,0.098702
46500,0.031,0.954,0.015,0.064662
47000,0.028,0.917,0.055,0.140178
47500,0.028,0.911,0.061,0.138681
48000,0.028,0.930,0.043,0.091503
48500,0.028,0.936,0.037,0.096670
49000,0.028,0.914,0.058,0.136526
49500,0.034,0.924,0.043,0.120199
50000,0.028,0.914,0.058,0.137304
50500,0.028,0.945,0.028,0.086885
51000,0.034,0.899,0.067,0.150689
51500,0.034,0.911,0.055,0.124277
52000,0.031,0.927,0.043,0.107389
52500,0.031,0.933,0.037,0.097388
53000,0.034,0.893,0.073,0.149732
53500,0.031,0.896,0.073,0.163332
54000,0.034,0.899,0.067,0.141172
54500,0.043,0.893,0.064,0.148663
55000,0.037,0.896,0.067,0.143770
55500,0.034,0.865,0.101,0.197789
56000,0.034,0.899,0.067,0.158032
56500,0.037,0.887,0.076,0.164176
57000,0.034,0.902,0.064,0.146697
57500,0.034,0.896,0.070,0.157192
58000,0.031,0.936,0.034,0.088759
58500,0.037,0.914,0.049,0.124360
59000,0.040,0.884,0.076,0.179211
59500,0.034,0.914,0.052,0.135312
60000,0.034,0.933,0.034,0.102901
60500,0.031,0.939,0.031,0.092648
61000,0.028,0.933,0.040,0.096666
61500,0.034,0.914,0.052,0.128527
62000,0.034,0.911,0.055,0.141279
62500,0.034,0.896,0.070,0.151483
63000,0.034,0.914,0.052,0.117862
63500,0.034,0.908,0.058,0.132203
64000,0.031,0.908,0.061,0.124356
64500,0.037,0.902,0.061,0.139134
65000,0.034,0.911,0.055,0.119186
65500,0.028,0.917,0.055,0.119994
66000,0.028,0.963,0.009,0.050878
66500,0.031,0.902,0.067,0.160237
67000,0.028,0.908,0.064,0.148640
67500,0.037,0.896,0.067,0.166671
68000,0.031,0.927,0.043,0.114966
68500,0.028,0.896,0.076,0.162848
69000,0.028,0.930,0.043,0.112372
69500,0.028,0.905,0.067,0.145874
70000,0.028,0.890,0.083,0.160850
70500,0.028,0.948,0.024,0.083577
71000,0.037,0.902,0.061,0.155216
71500,0.037,0.872,0.092,0.179630
72000,0.031,0.905,0.064,0.145793
72500,0.028,0.896,0.076,0.146685
73000,0.028,0.911,0.061,0.126508
73500,0.034,0.920,0.046,0.105569
74000,0.034,0.899,0.067,0.129522
74500,0.037,0.881,0.083,0.166947
75000,0.043,0.878,0.080,0.176156
75500,0.040,0.881,0.080,0.180363
76000,0.028,0.933,0.040,0.100442
76500,0.037,0.881,0.083,0.190619
77000,0.040,0.878,0.083,0.203093
77500,0.028,0.954,0.018,0.065539
78000,0.031,0.939,0.031,0.083679
78500,0.037,0.920,0.043,0.118606
79000,0.031,0.887,0.083,0.162822
79500,0.037,0.899,0.064,0.155078
80000,0.031,0.902,0.067,0.152040
80500,0.040,0.884,0.076,0.174827
81000,0.034,0.869,0.098,0.178611
81500,0.043,0.869,0.089,0.183215
82000,0.034,0.902,0.064,0.128395
82500,0.034,0.902,0.064,0.142670
83000,0.037,0.914,0.049,0.119486
83500,0.040,0.936,0.024,0.087786
84000,0.037,0.911,0.052,0.128955
84500,0.031,0.933,0.037,0.100452
85000,0.031,0.924,0.046,0.103773
85500,0.037,0.896,0.067,0.160078
86000,0.031,0.878,0.092,0.186864
86500,0.031,0.902,0.067,0.147922
87000,0.037,0.899,0.064,0.156649
