time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.887,0.086,0.155140
1000,0.031,0.789,0.180,0.264429
1500,0.034,0.642,0.324,0.334834
2000,0.083,0.440,0.477,0.428593
2500,0.104,0.309,0.587,0.394471
3000,0.131,0.254,0.615,0.417320
3500,0.138,0.180,0.682,0.338705
4000,0.113,0.199,0.688,0.345200
4500,0.122,0.144,0.734,0.307746
5000,0.144,0.150,0.706,0.351236
5500,0.162,0.135,0.703,0.346349
6000,0.141,0.128,0.731,0.331104
6500,0.168,0.125,0.706,0.355084
7000,0.135,0.144,0.722,0.341451
7500,0.128,0.101,0.771,0.306417
8000,0.125,0.095,0.780,0.279759
8500,0.147,0.104,0.749,0.311507
9000,0.138,0.110,0.752,0.291556
9500,0.122,0.089,0.789,0.276761
10000,0.147,0.119,0.734,0.324233
10500,0.153,0.104,0.743,0.323272
11000,0.119,0.174,0.706,0.361950
11500,0.147,0.135,0.719,0.321276
12000,0.119,0.122,0.758,0.275269
12500,0.159,0.119,0.722,0.338202
13000,0.122,0.141,0.737,0.335216
13500,0.125,0.092,0.783,0.278807
14000,0.107,0.128,0.765,0.300757
14500,0.128,0.116,0.755,0.297061
15000,0.107,0.144,0.749,0.307330
15500,0.144,0.135,0.722,0.337388
16000,0.180,0.159,0.661,0.377582
16500,0.153,0.125,0.722,0.331261
17000,0.147,0.092,0.761,0.292144
17500,0.125,0.095,0.780,0.273385
18000,0.156,0.113,0.731,0.329805
18500,0.113,0.150,0.737,0.292437
19000,0.141,0.141,0.719,0.316133
19500,0.162,0.119,0.719,0.326280
20000,0.162,0.113,0.725,0.299951
20500,0.187,0.095,0.719,0.327150
21000,0.165,0.150,0.685,0.366196
21500,0.187,0.131,0.682,0.354150
22000,0.147,0.174,0.679,0.347560
22500,0.125,0.144,0.731,0.324210
23000,0.150,0.135,0.716,0.351743
23500,0.159,0.122,0.719,0.354164
24000,0.174,0.113,0.713,0.342739
24500,0.211,0.116,0.673,0.368572
25000,0.202,0.095,0.703,0.356890
25500,0.168,0.101,0.731,0.338468
26000,0.156,0.131,0.713,0.371109
26500,0.177,0.144,0.679,0.391439
27000,0.159,0.098,0.743,0.315686
27500,0.168,0.131,0.700,0.357606
28000,0.165,0.144,0.691,0.368767
28500,0.150,0.128,0.722,0.349707
29000,0.150,0.131,0.719,0.346040
29500,0.180,0.119,0.700,0.353834
30000,0.177,0.089,0.734,0.301719
30500,0.205,0.073,0.722,0.330183
31000,0.171,0.113,0.716,0.355825
31500,0.171,0.083,0.746,0.330154
32000,0.202,0.058,0.740,0.310416
32500,0.226,0.083,0.691,0.346216
33000,0.199,0.086,0.716,0.334723
33500,0.235,0.076,0.688,0.364121
34000,0.211,0.113,0.676,0.393407
34500,0.153,0.073,0.774,0.290963
35000,0.180,0.086,0.734,0.326163
35500,0.171,0.110,0.719,0.330328
36000,0.165,0.122,0.713,0.346684
36500,0.156,0.089,0.755,0.300972
37000,0.177,0.122,0.700,0.377668
37500,0.113,0.147,0.740,0.313085
38000,0.135,0.128,0.737,0.324443
38500,0.131,0.125,0.743,0.314215
39000,0.101,0.159,0.740,0.296101
39500,0.116,0.147,0.737,0.322675
40000,0.135,0.187,0.679,0.371094
40500,0.141,0.147,0.713,0.337081
41000,0.128,0.128,0.743,0.316826
41500,0.187,0.089,0.725,0.352850
42000,0.147,0.110,0.743,0.316068
42500,0.147,0.107,0.746,0.322436
43000,0.177,0.116,0.706,0.354393
43500,0.180,0.092,0.728,0.350178
44000,0.165,0.098,0.737,0.315206
44500,0.162,0.080,0.758,0.317537
45000,0.162,0.095,0.743,0.336051
45500,0.177,0.086,0.737,0.313357
46000,0.180,0.089,0.731,0.319672
46500,0.147,0.135,0.719,0.355078
47000,0.156,0.104,0.740,0.332848
47500,0.147,0.141,0.713,0.364964
48000,0.171,0.073,0.755,0.311368
48500,0.174,0.107,0.719,0.343904
49000,0.190,0.159,0.651,0.396950
49500,0.156,0.101,0.743,0.317107
50000,0.147,0.098,0.755,0.298679
50500,0.187,0.131,0.682,0.372165
51000,0.226,0.110,0.664,0.386404
51500,0.180,0.095,0.725,0.334358
52000,0.183,0.092,0.725,0.346584
52500,0.162,0.113,0.725,0.346471
53000,0.098,0.122,0.780,0.284370
53500,0.125,0.098,0.777,0.278082
54000,0.162,0.128,0.709,0.326367
54500,0.190,0.119,0.691,0.349059
55000,0.156,0.107,0.737,0.325235
55500,0.147,0.095,0.758,0.309069
56000,0.180,0.128,0.691,0.392328
56500,0.171,0.122,0.706,0.371191
57000,0.150,0.113,0.737,0.332538
57500,0.168,0.098,0.734,0.342138
58000,0.116,0.092,0.792,0.279681
58500,0.147,0.089,0.765,0.298133
59000,0.144,0.125,0.731,0.326634
59500,0.125,0.165,0.709,0.351332
60000,0.119,0.165,0.716,0.349028
60500,0.125,0.159,0.716,0.346740
61000,0.183,0.138,0.679,0.382890
61500,0.128,0.138,0.734,0.325006
62000,0.147,0.122,0.731,0.333749
62500,0.168,0.098,0.734,0.332409
63000,0.168,0.116,0.716,0.338615
63500,0.150,0.138,0.713,0.341220
64000,0.171,0.113,0.716,0.358151
64500,0.168,0.098,0.734,0.328918
65000,0.144,0.122,0.734,0.330126
65500,0.159,0.107,0.734,0.339362
66000,0.162,0.116,0.722,0.347511
66500,0.150,0.141,0.709,0.340315
67000,0.174,0.113,0.713,0.347273
67500,0.159,0.067,0.774,0.284090
68000,0.147,0.135,0.719,0.350775
68500,0.193,0.104,0.703,0.354516
69000,0.193,0.113,0.694,0.359217
