time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.950,0.015,0.073802
1000,0.037,0.938,0.025,0.101114
1500,0.037,0.931,0.032,0.109724
2000,0.035,0.948,0.017,0.072432
2500,0.052,0.896,0.052,0.168681
3000,0.057,0.888,0.055,0.173774
3500,0.055,0.866,0.079,0.191975
4000,0.037,0.916,0.047,0.108554
4500,0.032,0.923,0.045,0.113747
5000,0.042,0.913,0.045,0.134297
5500,0.042,0.921,0.037,0.127168
6000,0.042,0.893,0.065,0.181714
6500,0.040,0.938,0.022,0.091375
7000,0.030,0.921,0.050,0.131908
7500,0.030,0.913,0.057,0.138362
8000,0.035,0.931,0.035,0.091764
8500,0.035,0.921,0.045,0.112577
9000,0.032,0.926,0.042,0.101847
9500,0.037,0.918,0.045,0.118064
10000,0.047,0.898,0.055,0.173782
10500,0.042,0.901,0.057,0.154848
11000,0.042,0.923,0.035,0.103336
11500,0.037,0.940,0.022,0.075689
12000,0.032,0.933,0.035,0.106576
12500,0.030,0.938,0.032,0.104815
13000,0.040,0.898,0.062,0.159252
13500,0.057,0.901,0.042,0.156982
14000,0.042,0.911,0.047,0.137801
14500,0.032,0.921,0.047,0.114063
15000,0.055,0.888,0.057,0.155155
15500,0.052,0.856,0.092,0.188171
16000,0.050,0.861,0.089,0.195393
16500,0.037,0.906,0.057,0.138029
17000,0.037,0.918,0.045,0.104499
17500,0.042,0.908,0.050,0.112635
18000,0.042,0.906,0.052,0.148372
18500,0.062,0.864,0.074,0.217542
19000,0.062,0.866,0.072,0.195496
19500,0.062,0.871,0.067,0.172175
20000,0.079,0.849,0.072,0.205969
20500,0.060,0.868,0.072,0.182101
21000,0.050,0.896,0.055,0.138245
21500,0.035,0.921,0.045,0.108289
22000,0.035,0.926,0.040,0.094936
22500,0.047,0.893,0.060,0.174888
23000,0.047,0.893,0.060,0.155397
23500,0.042,0.916,0.042,0.123646
24000,0.042,0.901,0.057,0.140509
24500,0.035,0.921,0.045,0.112241
25000,0.030,0.933,0.037,0.086134
25500,0.040,0.886,0.074,0.186739
26000,0.067,0.864,0.069,0.186343
26500,0.057,0.868,0.074,0.169305
27000,0.035,0.916,0.050,0.113562
27500,0.030,0.933,0.037,0.093055
28000,0.032,0.933,0.035,0.100316
28500,0.035,0.938,0.027,0.091209
29000,0.040,0.933,0.027,0.108760
29500,0.030,0.935,0.035,0.093418
30000,0.035,0.926,0.040,0.121295
30500,0.032,0.921,0.047,0.131265
31000,0.032,0.931,0.037,0.098558
31500,0.035,0.938,0.027,0.111327
32000,0.040,0.935,0.025,0.093172
32500,0.032,0.945,0.022,0.069108
33000,0.037,0.921,0.042,0.135350
33500,0.032,0.911,0.057,0.143262
34000,0.035,0.893,0.072,0.165871
34500,0.045,0.901,0.055,0.135901
35000,0.052,0.901,0.047,0.147617
35500,0.035,0.901,0.065,0.151686
36000,0.032,0.911,0.057,0.146020
36500,0.032,0.926,0.042,0.107620
37000,0.047,0.926,0.027,0.126474
37500,0.032,0.928,0.040,0.128562
38000,0.047,0.898,0.055,0.183807
38500,0.060,0.859,0.082,0.220252
39000,0.055,0.903,0.042,0.149693
39500,0.037,0.906,0.057,0.140905
40000,0.042,0.923,0.035,0.105945
40500,0.035,0.926,0.040,0.117043
41000,0.032,0.931,0.037,0.097163
41500,0.030,0.938,0.032,0.098056
42000,0.035,0.943,0.022,0.080156
42500,0.040,0.928,0.032,0.110050
43000,0.032,0.908,0.060,0.133108
43500,0.042,0.916,0.042,0.134699
44000,0.040,0.928,0.032,0.124984
44500,0.032,0.935,0.032,0.102934
45000,0.045,0.928,0.027,0.133105
45500,0.032,0.935,0.032,0.098873
46000,0.032,0.916,0.052,0.127171
46500,0.042,0.913,0.045,0.116674
47000,0.060,0.886,0.055,0.168030
47500,0.040,0.911,0.050,0.116966
48000,0.032,0.923,0.045,0.114636
48500,0.032,0.921,0.047,0.117078
49000,0.050,0.893,0.057,0.154582
49500,0.040,0.908,0.052,0.126042
50000,0.045,0.893,0.062,0.138003
50500,0.065,0.871,0.065,0.192932
51000,0.062,0.878,0.060,0.173221
51500,0.067,0.846,0.087,0.199865
52000,0.045,0.898,0.057,0.136342
52500,0.037,0.893,0.069,0.160780
53000,0.037,0.903,0.060,0.145664
53500,0.040,0.921,0.040,0.111696
54000,0.050,0.908,0.042,0.128774
54500,0.045,0.906,0.050,0.150644
55000,0.052,0.898,0.050,0.154766
55500,0.032,0.926,0.042,0.100271
56000,0.032,0.931,0.037,0.106664
56500,0.030,0.945,0.025,0.072165
57000,0.037,0.926,0.037,0.128725
57500,0.037,0.886,0.077,0.152333
58000,0.037,0.911,0.052,0.119530
58500,0.037,0.928,0.035,0.082043
59000,0.050,0.876,0.074,0.187409
