time,n_A+p,n_B,n_AB
100,0.331,0.533,0.136
200,0.281,0.512,0.207
300,0.264,0.463,0.273
400,0.277,0.434,0.289
500,0.252,0.455,0.293
600,0.198,0.517,0.285
700,0.165,0.574,0.260
800,0.128,0.645,0.227
900,0.116,0.686,0.198
1000,0.074,0.736,0.190
1100,0.045,0.748,0.207
1200,0.029,0.764,0.207
1300,0.037,0.818,0.145
1400,0.045,0.814,0.140
1500,0.054,0.822,0.124
1600,0.045,0.843,0.112
1700,0.045,0.847,0.107
1800,0.033,0.835,0.132
1900,0.025,0.860,0.116
2000,0.017,0.880,0.103
2100,0.025,0.884,0.091
2200,0.008,0.860,0.132
2300,0.008,0.868,0.124
2400,0.008,0.855,0.136
2500,0.008,0.864,0.128
2600,0.033,0.880,0.087
2700,0.021,0.872,0.107
2800,0.017,0.876,0.107
2900,0.017,0.884,0.099
3000,0.012,0.905,0.083
3100,0.012,0.926,0.062
3200,0.008,0.938,0.054
3300,0.004,0.942,0.054
3400,0.004,0.938,0.058
3500,0.000,0.946,0.054
3600,0.000,0.955,0.045
3700,0.017,0.942,0.041
3800,0.008,0.930,0.062
3900,0.004,0.946,0.050
4000,0.000,0.959,0.041
4100,0.000,0.971,0.029
4200,0.000,0.979,0.021
4300,0.000,0.979,0.021
4400,0.000,0.988,0.012
4500,0.000,0.992,0.008
4600,0.000,0.992,0.008
4700,0.000,0.988,0.012
4800,0.000,0.996,0.004
4900,0.000,1.000,0.000
