time,n_A+p,n_B,n_AB
100,0.355,0.452,0.194
200,0.263,0.406,0.332
300,0.226,0.341,0.433
400,0.263,0.346,0.392
500,0.249,0.295,0.456
600,0.253,0.286,0.461
700,0.263,0.217,0.521
800,0.290,0.240,0.470
900,0.318,0.249,0.433
1000,0.304,0.258,0.438
1100,0.327,0.221,0.452
1200,0.267,0.244,0.488
1300,0.230,0.300,0.470
1400,0.258,0.276,0.465
1500,0.267,0.244,0.488
1600,0.226,0.267,0.507
1700,0.244,0.244,0.512
1800,0.253,0.230,0.516
1900,0.267,0.212,0.521
2000,0.286,0.240,0.475
2100,0.281,0.212,0.507
2200,0.286,0.198,0.516
2300,0.313,0.184,0.502
2400,0.304,0.212,0.484
2500,0.323,0.166,0.512
2600,0.323,0.166,0.512
2700,0.364,0.166,0.470
2800,0.364,0.189,0.447
2900,0.364,0.184,0.452
3000,0.364,0.180,0.456
3100,0.396,0.157,0.447
3200,0.373,0.161,0.465
3300,0.382,0.157,0.461
3400,0.364,0.115,0.521
3500,0.359,0.171,0.470
3600,0.410,0.175,0.415
3700,0.401,0.184,0.415
3800,0.406,0.171,0.424
3900,0.415,0.180,0.406
4000,0.359,0.198,0.442
4100,0.382,0.129,0.488
4200,0.387,0.097,0.516
4300,0.447,0.101,0.452
4400,0.447,0.115,0.438
4500,0.479,0.129,0.392
4600,0.470,0.111,0.419
4700,0.433,0.166,0.401
4800,0.382,0.161,0.456
4900,0.392,0.134,0.475
5000,0.424,0.129,0.447
5100,0.406,0.152,0.442
5200,0.410,0.147,0.442
5300,0.415,0.129,0.456
5400,0.438,0.152,0.410
5500,0.410,0.143,0.447
5600,0.415,0.198,0.387
5700,0.387,0.175,0.438
5800,0.424,0.180,0.396
5900,0.382,0.184,0.433
6000,0.396,0.166,0.438
6100,0.373,0.194,0.433
6200,0.419,0.198,0.382
6300,0.364,0.207,0.429
6400,0.382,0.180,0.438
6500,0.387,0.161,0.452
6600,0.373,0.120,0.507
6700,0.382,0.138,0.479
6800,0.382,0.124,0.493
6900,0.424,0.152,0.424
7000,0.406,0.171,0.424
7100,0.410,0.166,0.424
7200,0.406,0.152,0.442
7300,0.359,0.129,0.512
7400,0.369,0.152,0.479
7500,0.369,0.175,0.456
7600,0.341,0.157,0.502
7700,0.336,0.198,0.465
7800,0.355,0.171,0.475
7900,0.355,0.226,0.419
8000,0.332,0.194,0.475
8100,0.341,0.221,0.438
8200,0.359,0.189,0.452
8300,0.336,0.166,0.498
8400,0.327,0.143,0.530
8500,0.327,0.143,0.530
8600,0.396,0.120,0.484
8700,0.452,0.120,0.429
8800,0.415,0.166,0.419
8900,0.378,0.180,0.442
9000,0.369,0.207,0.424
9100,0.332,0.221,0.447
9200,0.304,0.217,0.479
9300,0.323,0.217,0.461
9400,0.364,0.258,0.378
9500,0.336,0.212,0.452
9600,0.295,0.253,0.452
9700,0.263,0.323,0.415
9800,0.249,0.327,0.424
9900,0.221,0.318,0.461
10000,0.212,0.309,0.479
10100,0.212,0.327,0.461
10200,0.203,0.323,0.475
10300,0.189,0.309,0.502
10400,0.226,0.290,0.484
10500,0.221,0.300,0.479
10600,0.258,0.281,0.461
10700,0.207,0.276,0.516
10800,0.226,0.267,0.507
10900,0.226,0.272,0.502
11000,0.221,0.281,0.498
11100,0.194,0.313,0.493
11200,0.212,0.350,0.438
11300,0.207,0.378,0.415
11400,0.152,0.346,0.502
11500,0.134,0.401,0.465
11600,0.124,0.429,0.447
11700,0.147,0.433,0.419
11800,0.129,0.442,0.429
11900,0.097,0.424,0.479
12000,0.115,0.415,0.470
12100,0.134,0.364,0.502
12200,0.161,0.359,0.479
12300,0.189,0.313,0.498
12400,0.226,0.286,0.488
12500,0.249,0.290,0.461
12600,0.286,0.281,0.433
12700,0.263,0.263,0.475
12800,0.286,0.263,0.452
12900,0.313,0.249,0.438
13000,0.336,0.253,0.410
13100,0.300,0.240,0.461
13200,0.276,0.207,0.516
13300,0.364,0.207,0.429
13400,0.336,0.217,0.447
13500,0.332,0.207,0.461
13600,0.364,0.194,0.442
13700,0.350,0.240,0.410
13800,0.359,0.217,0.424
13900,0.350,0.189,0.461
14000,0.346,0.244,0.410
14100,0.336,0.189,0.475
14200,0.355,0.180,0.465
14300,0.369,0.147,0.484
14400,0.378,0.138,0.484
14500,0.378,0.147,0.475
14600,0.378,0.175,0.447
14700,0.309,0.184,0.507
14800,0.336,0.194,0.470
14900,0.364,0.203,0.433
15000,0.323,0.221,0.456
15100,0.295,0.235,0.470
15200,0.249,0.230,0.521
15300,0.272,0.249,0.479
15400,0.286,0.230,0.484
15500,0.323,0.240,0.438
15600,0.309,0.249,0.442
15700,0.359,0.226,0.415
15800,0.373,0.198,0.429
15900,0.341,0.212,0.447
16000,0.355,0.184,0.461
16100,0.396,0.143,0.461
16200,0.442,0.120,0.438
16300,0.406,0.189,0.406
16400,0.406,0.180,0.415
16500,0.452,0.152,0.396
16600,0.429,0.129,0.442
16700,0.456,0.124,0.419
16800,0.387,0.120,0.493
