time,n_A+p,n_B,n_AB
0,0.446,0.554,-0.000
500,0.252,0.372,0.376
1000,0.260,0.322,0.417
1500,0.269,0.322,0.409
2000,0.380,0.165,0.455
2500,0.492,0.103,0.405
3000,0.463,0.120,0.417
3500,0.293,0.289,0.417
4000,0.376,0.231,0.393
4500,0.355,0.281,0.364
5000,0.339,0.252,0.409
5500,0.326,0.240,0.434
6000,0.289,0.281,0.430
6500,0.368,0.236,0.397
7000,0.293,0.310,0.397
7500,0.326,0.227,0.446
8000,0.393,0.227,0.380
8500,0.459,0.165,0.376
9000,0.550,0.103,0.347
9500,0.496,0.165,0.339
10000,0.376,0.124,0.500
10500,0.426,0.112,0.463
11000,0.417,0.149,0.434
11500,0.438,0.157,0.405
12000,0.442,0.190,0.368
12500,0.355,0.264,0.380
13000,0.306,0.314,0.380
13500,0.306,0.314,0.380
14000,0.331,0.252,0.417
14500,0.190,0.384,0.426
15000,0.302,0.207,0.492
15500,0.314,0.298,0.388
16000,0.248,0.318,0.434
16500,0.231,0.372,0.397
17000,0.215,0.364,0.421
17500,0.215,0.347,0.438
18000,0.273,0.326,0.401
18500,0.248,0.318,0.434
19000,0.331,0.260,0.409
19500,0.384,0.211,0.405
20000,0.347,0.244,0.409
20500,0.244,0.351,0.405
21000,0.227,0.355,0.417
21500,0.202,0.388,0.409
22000,0.202,0.405,0.393
22500,0.174,0.446,0.380
23000,0.116,0.512,0.372
23500,0.107,0.554,0.339
24000,0.120,0.521,0.360
24500,0.107,0.525,0.368
25000,0.099,0.521,0.380
25500,0.190,0.388,0.421
26000,0.124,0.504,0.372
26500,0.136,0.459,0.405
27000,0.136,0.479,0.384
27500,0.157,0.442,0.401
28000,0.285,0.289,0.426
28500,0.281,0.227,0.492
29000,0.273,0.269,0.459
29500,0.314,0.310,0.376
30000,0.426,0.207,0.368
30500,0.269,0.298,0.434
31000,0.273,0.326,0.401
31500,0.463,0.140,0.397
32000,0.512,0.103,0.384
32500,0.405,0.190,0.405
33000,0.343,0.264,0.393
33500,0.331,0.219,0.450
34000,0.310,0.322,0.368
34500,0.376,0.186,0.438
35000,0.376,0.244,0.380
35500,0.314,0.219,0.467
36000,0.413,0.240,0.347
36500,0.236,0.281,0.483
37000,0.264,0.335,0.401
37500,0.343,0.231,0.426
38000,0.355,0.219,0.426
38500,0.302,0.314,0.384
39000,0.380,0.215,0.405
