time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.965,0.005
300,0.030,0.962,0.008
400,0.030,0.957,0.013
500,0.030,0.955,0.015
600,0.030,0.951,0.019
700,0.030,0.948,0.022
800,0.030,0.942,0.028
900,0.030,0.940,0.030
1000,0.030,0.933,0.037
1100,0.030,0.931,0.039
1200,0.030,0.929,0.041
1300,0.030,0.922,0.048
1400,0.030,0.916,0.054
1500,0.030,0.917,0.053
1600,0.030,0.909,0.061
1700,0.030,0.902,0.068
1800,0.030,0.898,0.072
1900,0.030,0.890,0.080
2000,0.030,0.884,0.086
2100,0.030,0.879,0.091
2200,0.032,0.869,0.099
2300,0.032,0.856,0.112
2400,0.031,0.851,0.118
2500,0.031,0.848,0.121
2600,0.031,0.835,0.134
2700,0.031,0.824,0.145
2800,0.032,0.821,0.147
2900,0.032,0.819,0.149
3000,0.032,0.820,0.148
3100,0.031,0.817,0.152
3200,0.031,0.811,0.158
3300,0.031,0.802,0.167
3400,0.033,0.791,0.176
3500,0.032,0.778,0.190
3600,0.032,0.776,0.192
3700,0.032,0.765,0.203
3800,0.032,0.755,0.213
3900,0.035,0.740,0.225
4000,0.034,0.737,0.229
4100,0.039,0.728,0.233
4200,0.041,0.718,0.241
4300,0.040,0.714,0.246
4400,0.044,0.697,0.259
4500,0.044,0.685,0.271
4600,0.042,0.676,0.282
4700,0.042,0.666,0.292
4800,0.041,0.658,0.301
4900,0.040,0.651,0.309
5000,0.038,0.633,0.329
5100,0.040,0.619,0.341
5200,0.041,0.615,0.344
5300,0.044,0.599,0.357
5400,0.045,0.581,0.374
5500,0.046,0.568,0.386
5600,0.049,0.565,0.386
5700,0.050,0.560,0.390
5800,0.049,0.554,0.397
5900,0.053,0.549,0.398
6000,0.052,0.542,0.406
6100,0.050,0.535,0.415
6200,0.052,0.521,0.427
6300,0.058,0.504,0.438
6400,0.064,0.496,0.440
6500,0.065,0.483,0.452
6600,0.068,0.480,0.452
6700,0.069,0.476,0.455
6800,0.070,0.471,0.459
6900,0.072,0.459,0.469
7000,0.070,0.457,0.473
7100,0.072,0.450,0.478
7200,0.067,0.440,0.493
7300,0.072,0.426,0.502
7400,0.077,0.423,0.500
7500,0.079,0.413,0.508
7600,0.079,0.405,0.516
7700,0.081,0.388,0.531
7800,0.077,0.376,0.547
7900,0.081,0.363,0.556
8000,0.082,0.356,0.562
8100,0.082,0.354,0.564
8200,0.081,0.346,0.573
8300,0.087,0.346,0.567
8400,0.091,0.333,0.576
8500,0.101,0.336,0.563
8600,0.097,0.337,0.566
8700,0.098,0.327,0.575
8800,0.103,0.313,0.584
8900,0.102,0.301,0.597
9000,0.100,0.306,0.594
9100,0.100,0.308,0.592
9200,0.106,0.295,0.599
9300,0.107,0.288,0.605
9400,0.113,0.283,0.604
9500,0.109,0.276,0.615
9600,0.112,0.268,0.620
9700,0.117,0.274,0.609
9800,0.116,0.270,0.614
9900,0.114,0.263,0.623
10000,0.120,0.256,0.624
10100,0.133,0.252,0.615
10200,0.135,0.243,0.622
10300,0.136,0.244,0.620
10400,0.136,0.236,0.628
10500,0.143,0.235,0.622
10600,0.152,0.236,0.612
10700,0.156,0.232,0.612
10800,0.156,0.231,0.613
10900,0.170,0.213,0.617
11000,0.160,0.218,0.622
11100,0.159,0.214,0.627
11200,0.158,0.210,0.632
11300,0.158,0.216,0.626
11400,0.159,0.206,0.635
11500,0.154,0.202,0.644
11600,0.164,0.194,0.642
11700,0.169,0.205,0.626
11800,0.168,0.204,0.628
11900,0.166,0.211,0.623
12000,0.163,0.210,0.627
12100,0.162,0.216,0.622
12200,0.162,0.218,0.620
12300,0.167,0.215,0.618
12400,0.157,0.210,0.633
12500,0.160,0.199,0.641
12600,0.157,0.208,0.635
12700,0.160,0.202,0.638
12800,0.154,0.210,0.636
12900,0.155,0.202,0.643
13000,0.150,0.198,0.652
13100,0.151,0.190,0.659
13200,0.154,0.189,0.657
13300,0.156,0.192,0.652
13400,0.159,0.196,0.645
13500,0.158,0.201,0.641
13600,0.160,0.201,0.639
13700,0.164,0.205,0.631
13800,0.170,0.200,0.630
13900,0.162,0.201,0.637
14000,0.162,0.204,0.634
14100,0.159,0.204,0.637
14200,0.159,0.200,0.641
14300,0.159,0.206,0.635
14400,0.163,0.204,0.633
14500,0.161,0.206,0.633
14600,0.163,0.208,0.629
14700,0.165,0.207,0.628
14800,0.163,0.207,0.630
14900,0.169,0.215,0.616
15000,0.179,0.222,0.599
15100,0.180,0.215,0.605
15200,0.192,0.212,0.596
15300,0.192,0.206,0.602
15400,0.190,0.210,0.600
15500,0.187,0.203,0.610
15600,0.184,0.207,0.609
15700,0.184,0.212,0.604
15800,0.177,0.205,0.618
15900,0.171,0.202,0.627
16000,0.168,0.195,0.637
16100,0.161,0.188,0.651
16200,0.174,0.190,0.636
16300,0.174,0.194,0.632
16400,0.174,0.200,0.626
16500,0.181,0.192,0.627
16600,0.182,0.192,0.626
16700,0.176,0.190,0.634
16800,0.171,0.198,0.631
16900,0.177,0.198,0.625
17000,0.174,0.200,0.626
17100,0.171,0.197,0.632
17200,0.177,0.193,0.630
17300,0.179,0.190,0.631
17400,0.183,0.186,0.631
17500,0.183,0.191,0.626
17600,0.180,0.196,0.624
17700,0.188,0.193,0.619
17800,0.185,0.190,0.625
17900,0.180,0.189,0.631
18000,0.181,0.179,0.640
18100,0.187,0.182,0.631
18200,0.193,0.184,0.623
18300,0.194,0.184,0.622
18400,0.193,0.177,0.630
18500,0.194,0.184,0.622
18600,0.191,0.169,0.640
18700,0.194,0.172,0.634
18800,0.184,0.165,0.651
18900,0.176,0.168,0.656
19000,0.165,0.168,0.667
19100,0.161,0.165,0.674
19200,0.166,0.170,0.664
19300,0.176,0.172,0.652
19400,0.180,0.167,0.653
19500,0.177,0.161,0.662
19600,0.173,0.162,0.665
19700,0.175,0.153,0.672
19800,0.174,0.153,0.673
19900,0.180,0.162,0.658
20000,0.180,0.158,0.662
20100,0.177,0.161,0.662
20200,0.182,0.161,0.657
20300,0.186,0.156,0.658
