time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.908,0.064,0.155860
1000,0.034,0.774,0.193,0.280878
1500,0.049,0.676,0.275,0.364885
2000,0.052,0.612,0.336,0.380081
2500,0.076,0.526,0.398,0.443186
3000,0.092,0.459,0.450,0.463112
3500,0.095,0.391,0.514,0.453258
4000,0.122,0.364,0.514,0.469510
4500,0.153,0.284,0.563,0.440438
5000,0.190,0.211,0.599,0.421744
5500,0.177,0.220,0.602,0.437341
6000,0.245,0.193,0.563,0.445006
6500,0.260,0.180,0.560,0.444488
7000,0.242,0.211,0.547,0.447969
7500,0.303,0.223,0.474,0.453327
8000,0.312,0.153,0.535,0.447940
8500,0.324,0.125,0.550,0.440006
9000,0.309,0.101,0.590,0.413847
9500,0.306,0.104,0.590,0.403543
10000,0.281,0.131,0.587,0.447120
10500,0.272,0.128,0.599,0.418858
11000,0.315,0.122,0.563,0.443422
11500,0.321,0.128,0.550,0.433559
12000,0.333,0.156,0.511,0.446740
12500,0.312,0.135,0.554,0.426420
13000,0.287,0.162,0.550,0.456600
13500,0.272,0.153,0.575,0.435680
14000,0.275,0.110,0.615,0.411473
14500,0.254,0.119,0.627,0.417647
15000,0.315,0.104,0.581,0.420221
15500,0.309,0.104,0.587,0.424993
16000,0.355,0.092,0.554,0.412495
16500,0.355,0.092,0.554,0.445766
17000,0.275,0.101,0.624,0.381641
17500,0.309,0.141,0.550,0.456299
18000,0.321,0.104,0.575,0.450860
18500,0.339,0.171,0.489,0.493583
19000,0.309,0.174,0.517,0.494375
19500,0.291,0.104,0.606,0.438438
20000,0.294,0.128,0.578,0.429080
20500,0.254,0.125,0.621,0.410125
21000,0.297,0.107,0.596,0.423682
21500,0.306,0.125,0.569,0.437751
22000,0.330,0.128,0.541,0.441908
22500,0.263,0.110,0.627,0.389965
23000,0.287,0.119,0.593,0.415971
23500,0.315,0.116,0.569,0.415073
24000,0.327,0.147,0.526,0.457748
24500,0.272,0.135,0.593,0.439644
25000,0.232,0.165,0.602,0.421564
25500,0.275,0.147,0.578,0.430969
26000,0.303,0.168,0.529,0.473320
26500,0.269,0.116,0.615,0.412248
27000,0.269,0.131,0.599,0.407209
27500,0.321,0.107,0.572,0.416219
28000,0.333,0.125,0.541,0.435885
28500,0.266,0.174,0.560,0.473869
29000,0.242,0.159,0.599,0.438573
29500,0.239,0.131,0.630,0.415598
30000,0.275,0.125,0.599,0.440691
30500,0.287,0.113,0.599,0.433101
31000,0.312,0.122,0.566,0.430772
31500,0.303,0.101,0.596,0.434668
32000,0.321,0.138,0.541,0.447628
32500,0.294,0.156,0.550,0.471059
33000,0.214,0.110,0.676,0.381356
33500,0.269,0.147,0.584,0.455771
34000,0.232,0.196,0.572,0.481668
34500,0.269,0.211,0.520,0.500000
35000,0.211,0.180,0.609,0.445537
35500,0.202,0.174,0.624,0.427700
36000,0.211,0.165,0.624,0.427681
36500,0.251,0.193,0.557,0.485258
37000,0.291,0.156,0.554,0.468021
37500,0.309,0.141,0.550,0.463569
38000,0.205,0.168,0.627,0.401030
38500,0.190,0.214,0.596,0.451971
39000,0.187,0.232,0.581,0.434219
39500,0.217,0.208,0.575,0.447975
40000,0.177,0.187,0.636,0.396860
40500,0.242,0.168,0.590,0.429947
41000,0.263,0.162,0.575,0.461500
41500,0.214,0.159,0.627,0.411693
42000,0.284,0.119,0.596,0.435464
42500,0.297,0.116,0.587,0.433374
43000,0.284,0.131,0.584,0.447582
43500,0.269,0.150,0.581,0.446538
44000,0.242,0.107,0.651,0.382971
44500,0.355,0.113,0.532,0.465934
45000,0.440,0.086,0.474,0.455820
45500,0.419,0.061,0.520,0.411512
46000,0.373,0.089,0.538,0.424123
46500,0.361,0.113,0.526,0.436675
47000,0.376,0.131,0.492,0.474758
47500,0.336,0.092,0.572,0.424405
48000,0.333,0.116,0.550,0.442082
48500,0.287,0.101,0.612,0.389969
49000,0.358,0.104,0.538,0.430854
49500,0.358,0.095,0.547,0.448071
50000,0.339,0.107,0.554,0.450564
50500,0.327,0.095,0.578,0.437063
51000,0.391,0.098,0.511,0.443848
51500,0.398,0.064,0.538,0.406748
52000,0.401,0.080,0.520,0.421193
52500,0.306,0.067,0.627,0.399963
53000,0.309,0.067,0.624,0.418171
53500,0.306,0.107,0.587,0.433784
54000,0.260,0.116,0.624,0.415070
54500,0.284,0.122,0.593,0.440337
55000,0.321,0.135,0.544,0.457893
55500,0.330,0.116,0.554,0.469897
56000,0.324,0.141,0.535,0.460692
56500,0.300,0.101,0.599,0.408153
57000,0.343,0.110,0.547,0.424348
57500,0.312,0.113,0.575,0.419271
58000,0.300,0.128,0.572,0.427438
58500,0.324,0.122,0.554,0.459919
59000,0.349,0.125,0.526,0.456890
59500,0.379,0.104,0.517,0.433467
60000,0.330,0.092,0.578,0.407767
60500,0.370,0.098,0.532,0.449412
61000,0.422,0.110,0.468,0.470303
61500,0.318,0.122,0.560,0.457608
62000,0.300,0.144,0.557,0.449114
62500,0.339,0.110,0.550,0.423057
63000,0.321,0.122,0.557,0.438588
63500,0.330,0.156,0.514,0.466769
64000,0.346,0.128,0.526,0.457996
64500,0.349,0.076,0.575,0.400281
65000,0.343,0.098,0.560,0.421279
65500,0.318,0.144,0.538,0.440772
66000,0.272,0.162,0.566,0.456351
66500,0.254,0.131,0.615,0.421461
67000,0.297,0.116,0.587,0.428987
67500,0.309,0.122,0.569,0.441475
68000,0.297,0.125,0.578,0.434645
68500,0.284,0.141,0.575,0.437229
69000,0.232,0.171,0.596,0.440523
69500,0.284,0.147,0.569,0.452535
70000,0.321,0.153,0.526,0.464370
70500,0.291,0.162,0.547,0.474047
71000,0.287,0.113,0.599,0.421951
71500,0.330,0.138,0.532,0.440077
72000,0.248,0.141,0.612,0.408743
72500,0.321,0.116,0.563,0.448305
73000,0.315,0.131,0.554,0.465419
73500,0.309,0.116,0.575,0.434516
74000,0.229,0.122,0.648,0.396176
74500,0.321,0.138,0.541,0.455823
75000,0.339,0.138,0.523,0.438190
75500,0.339,0.131,0.529,0.442348
76000,0.321,0.138,0.541,0.443562
76500,0.349,0.119,0.532,0.450064
77000,0.373,0.119,0.508,0.455146
77500,0.315,0.080,0.606,0.400658
78000,0.294,0.144,0.563,0.449519
78500,0.272,0.171,0.557,0.454391
79000,0.275,0.138,0.587,0.430780
79500,0.266,0.162,0.572,0.447466
80000,0.223,0.217,0.560,0.452097
80500,0.199,0.187,0.615,0.428959
81000,0.211,0.211,0.578,0.444312
81500,0.232,0.202,0.566,0.454697
82000,0.211,0.226,0.563,0.426473
82500,0.248,0.242,0.511,0.455799
83000,0.306,0.196,0.498,0.438882
83500,0.382,0.177,0.440,0.474346
84000,0.245,0.153,0.602,0.415602
84500,0.284,0.110,0.606,0.432869
85000,0.229,0.110,0.661,0.389836
85500,0.306,0.080,0.615,0.407889
86000,0.287,0.113,0.599,0.431235
86500,0.281,0.064,0.654,0.370303
87000,0.226,0.165,0.609,0.436017
87500,0.174,0.196,0.630,0.431193
88000,0.217,0.168,0.615,0.411221
88500,0.187,0.214,0.599,0.440014
89000,0.226,0.171,0.602,0.427188
