time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.942,0.031,0.094896
1000,0.028,0.924,0.049,0.131567
1500,0.034,0.899,0.067,0.152105
2000,0.028,0.905,0.067,0.133841
2500,0.031,0.917,0.052,0.116645
3000,0.031,0.933,0.037,0.097124
3500,0.037,0.875,0.089,0.168269
4000,0.049,0.850,0.101,0.197450
4500,0.043,0.902,0.055,0.134437
5000,0.031,0.881,0.089,0.169762
5500,0.028,0.917,0.055,0.115258
6000,0.031,0.908,0.061,0.121778
6500,0.034,0.881,0.086,0.172181
7000,0.034,0.875,0.092,0.177245
7500,0.034,0.847,0.119,0.197414
8000,0.040,0.856,0.104,0.205613
8500,0.031,0.881,0.089,0.177766
9000,0.037,0.884,0.080,0.167034
9500,0.037,0.887,0.076,0.151842
10000,0.040,0.905,0.055,0.131094
10500,0.043,0.893,0.064,0.149024
11000,0.031,0.872,0.098,0.182818
11500,0.040,0.847,0.113,0.208710
12000,0.043,0.856,0.101,0.205575
12500,0.031,0.911,0.058,0.142398
13000,0.028,0.933,0.040,0.113171
13500,0.028,0.936,0.037,0.112907
14000,0.031,0.914,0.055,0.138642
14500,0.031,0.902,0.067,0.152393
15000,0.031,0.914,0.055,0.136281
15500,0.043,0.896,0.061,0.158321
16000,0.034,0.865,0.101,0.184570
16500,0.034,0.859,0.107,0.199210
17000,0.028,0.902,0.070,0.143609
17500,0.028,0.902,0.070,0.143972
18000,0.034,0.872,0.095,0.175578
18500,0.046,0.859,0.095,0.191529
19000,0.049,0.844,0.107,0.195127
19500,0.080,0.798,0.122,0.242936
20000,0.086,0.765,0.150,0.253198
20500,0.061,0.786,0.153,0.239298
21000,0.043,0.777,0.180,0.255859
21500,0.046,0.832,0.122,0.228273
22000,0.043,0.853,0.104,0.183249
22500,0.040,0.905,0.055,0.139693
23000,0.031,0.920,0.049,0.119677
23500,0.031,0.893,0.076,0.149655
24000,0.031,0.890,0.080,0.156050
24500,0.034,0.872,0.095,0.176328
25000,0.040,0.878,0.083,0.176759
25500,0.028,0.869,0.104,0.203993
26000,0.037,0.865,0.098,0.205695
26500,0.037,0.881,0.083,0.158315
27000,0.034,0.878,0.089,0.171833
27500,0.034,0.872,0.095,0.170163
28000,0.040,0.853,0.107,0.191302
28500,0.046,0.856,0.098,0.197760
29000,0.031,0.847,0.122,0.195420
29500,0.064,0.813,0.122,0.260549
30000,0.073,0.786,0.141,0.267437
30500,0.070,0.755,0.174,0.305276
31000,0.040,0.829,0.131,0.209428
31500,0.052,0.850,0.098,0.203953
32000,0.043,0.847,0.110,0.202320
32500,0.055,0.820,0.125,0.238586
33000,0.031,0.844,0.125,0.205504
33500,0.043,0.875,0.083,0.175100
34000,0.043,0.844,0.113,0.190123
34500,0.049,0.817,0.135,0.210143
35000,0.067,0.817,0.116,0.221053
35500,0.055,0.832,0.113,0.222263
36000,0.040,0.823,0.138,0.228164
36500,0.034,0.829,0.138,0.221273
37000,0.043,0.841,0.116,0.235938
37500,0.037,0.872,0.092,0.174090
38000,0.031,0.875,0.095,0.186052
38500,0.034,0.911,0.055,0.125173
39000,0.028,0.908,0.064,0.130037
39500,0.034,0.899,0.067,0.151613
40000,0.031,0.914,0.055,0.133146
40500,0.028,0.905,0.067,0.135891
41000,0.028,0.887,0.086,0.169943
41500,0.031,0.878,0.092,0.173688
42000,0.067,0.774,0.159,0.290200
42500,0.104,0.758,0.138,0.282437
43000,0.083,0.746,0.171,0.267493
43500,0.064,0.813,0.122,0.225867
44000,0.043,0.847,0.110,0.189490
44500,0.043,0.844,0.113,0.200450
