time,n_A+p,n_B,n_AB
100,0.336,0.484,0.180
200,0.253,0.373,0.373
300,0.230,0.359,0.410
400,0.272,0.295,0.433
500,0.258,0.346,0.396
600,0.258,0.355,0.387
700,0.267,0.323,0.410
800,0.295,0.272,0.433
900,0.336,0.272,0.392
1000,0.304,0.267,0.429
1100,0.300,0.281,0.419
1200,0.295,0.281,0.424
1300,0.276,0.253,0.470
1400,0.300,0.258,0.442
1500,0.341,0.249,0.410
1600,0.304,0.230,0.465
1700,0.290,0.244,0.465
1800,0.295,0.230,0.475
1900,0.295,0.221,0.484
2000,0.341,0.203,0.456
2100,0.336,0.212,0.452
2200,0.359,0.184,0.456
2300,0.396,0.207,0.396
2400,0.502,0.161,0.336
2500,0.488,0.138,0.373
2600,0.470,0.138,0.392
2700,0.493,0.147,0.359
2800,0.484,0.152,0.364
2900,0.479,0.129,0.392
3000,0.479,0.143,0.378
3100,0.493,0.124,0.382
3200,0.512,0.138,0.350
3300,0.512,0.134,0.355
3400,0.525,0.088,0.387
3500,0.493,0.092,0.415
3600,0.493,0.097,0.410
3700,0.456,0.101,0.442
3800,0.456,0.078,0.465
3900,0.479,0.101,0.419
4000,0.493,0.092,0.415
4100,0.507,0.083,0.410
4200,0.548,0.111,0.341
4300,0.539,0.088,0.373
4400,0.553,0.083,0.364
4500,0.590,0.060,0.350
4600,0.682,0.018,0.300
4700,0.677,0.028,0.295
4800,0.650,0.028,0.323
4900,0.641,0.041,0.318
5000,0.687,0.051,0.263
5100,0.719,0.051,0.230
5200,0.733,0.041,0.226
5300,0.719,0.069,0.212
5400,0.737,0.051,0.212
5500,0.710,0.060,0.230
5600,0.747,0.051,0.203
5700,0.696,0.060,0.244
5800,0.710,0.037,0.253
5900,0.728,0.037,0.235
6000,0.774,0.041,0.184
6100,0.783,0.028,0.189
6200,0.802,0.028,0.171
6300,0.806,0.037,0.157
6400,0.783,0.018,0.198
6500,0.760,0.041,0.198
6600,0.719,0.023,0.258
6700,0.714,0.037,0.249
6800,0.677,0.041,0.281
6900,0.682,0.032,0.286
7000,0.677,0.018,0.304
