time,n_A+p,n_B,n_AB
100,0.370,0.471,0.159
200,0.297,0.425,0.278
300,0.248,0.401,0.352
400,0.220,0.379,0.401
500,0.180,0.370,0.450
600,0.171,0.349,0.480
700,0.177,0.339,0.483
800,0.156,0.324,0.520
900,0.168,0.263,0.569
1000,0.165,0.248,0.587
1100,0.150,0.242,0.609
1200,0.168,0.229,0.602
1300,0.144,0.251,0.606
1400,0.144,0.248,0.609
1500,0.150,0.245,0.606
1600,0.196,0.229,0.575
1700,0.174,0.232,0.593
1800,0.174,0.205,0.621
1900,0.135,0.245,0.621
2000,0.150,0.260,0.590
2100,0.122,0.284,0.593
2200,0.104,0.257,0.639
2300,0.101,0.239,0.661
2400,0.098,0.251,0.651
2500,0.101,0.239,0.661
2600,0.104,0.220,0.676
2700,0.089,0.232,0.679
2800,0.080,0.260,0.661
2900,0.070,0.226,0.703
3000,0.064,0.235,0.700
3100,0.061,0.254,0.685
3200,0.092,0.208,0.700
3300,0.116,0.202,0.682
3400,0.110,0.174,0.716
3500,0.116,0.180,0.703
3600,0.156,0.177,0.667
3700,0.174,0.159,0.667
3800,0.180,0.180,0.639
3900,0.162,0.183,0.654
4000,0.159,0.174,0.667
4100,0.138,0.180,0.682
4200,0.138,0.211,0.651
4300,0.135,0.223,0.642
4400,0.116,0.232,0.651
4500,0.135,0.239,0.627
4600,0.135,0.239,0.627
4700,0.131,0.217,0.651
4800,0.101,0.229,0.670
4900,0.104,0.232,0.664
5000,0.119,0.211,0.670
5100,0.104,0.180,0.716
5200,0.101,0.190,0.709
5300,0.095,0.193,0.713
5400,0.104,0.174,0.722
5500,0.095,0.193,0.713
5600,0.098,0.174,0.728
5700,0.104,0.180,0.716
5800,0.098,0.214,0.688
5900,0.098,0.196,0.706
6000,0.101,0.196,0.703
6100,0.089,0.177,0.734
6200,0.113,0.187,0.700
6300,0.122,0.159,0.719
6400,0.147,0.180,0.673
6500,0.150,0.177,0.673
6600,0.138,0.165,0.697
6700,0.147,0.159,0.694
6800,0.168,0.159,0.673
6900,0.162,0.168,0.670
7000,0.150,0.199,0.651
7100,0.153,0.205,0.642
7200,0.153,0.214,0.633
7300,0.156,0.205,0.639
7400,0.183,0.193,0.624
7500,0.205,0.168,0.627
7600,0.211,0.159,0.630
7700,0.211,0.156,0.633
7800,0.223,0.168,0.609
7900,0.226,0.147,0.627
8000,0.257,0.156,0.587
8100,0.269,0.110,0.621
8200,0.275,0.098,0.627
8300,0.294,0.110,0.596
8400,0.281,0.110,0.609
8500,0.281,0.113,0.606
8600,0.278,0.122,0.599
8700,0.257,0.113,0.630
8800,0.235,0.119,0.645
8900,0.248,0.128,0.624
9000,0.284,0.092,0.624
9100,0.269,0.083,0.648
9200,0.266,0.064,0.670
9300,0.254,0.110,0.636
9400,0.275,0.089,0.636
9500,0.251,0.107,0.642
9600,0.260,0.092,0.648
9700,0.239,0.119,0.642
9800,0.257,0.113,0.630
9900,0.254,0.083,0.664
10000,0.232,0.092,0.676
10100,0.208,0.086,0.706
10200,0.226,0.107,0.667
10300,0.199,0.101,0.700
10400,0.205,0.101,0.694
10500,0.208,0.150,0.642
10600,0.199,0.165,0.636
10700,0.165,0.144,0.691
10800,0.180,0.177,0.642
10900,0.202,0.187,0.612
11000,0.190,0.187,0.624
11100,0.205,0.171,0.624
11200,0.214,0.153,0.633
11300,0.220,0.165,0.615
11400,0.205,0.174,0.621
11500,0.199,0.202,0.599
11600,0.165,0.190,0.645
11700,0.162,0.177,0.661
11800,0.190,0.147,0.664
11900,0.162,0.159,0.679
12000,0.153,0.159,0.688
12100,0.135,0.153,0.713
12200,0.125,0.150,0.725
12300,0.153,0.156,0.691
12400,0.141,0.156,0.703
12500,0.183,0.128,0.688
12600,0.202,0.144,0.654
12700,0.187,0.141,0.673
12800,0.168,0.147,0.685
12900,0.156,0.168,0.676
13000,0.156,0.177,0.667
13100,0.144,0.196,0.661
13200,0.135,0.208,0.657
13300,0.122,0.254,0.624
13400,0.113,0.257,0.630
13500,0.104,0.257,0.639
13600,0.089,0.269,0.642
13700,0.098,0.242,0.661
13800,0.073,0.229,0.697
13900,0.083,0.211,0.706
14000,0.083,0.214,0.703
14100,0.083,0.211,0.706
14200,0.070,0.202,0.728
14300,0.076,0.190,0.734
14400,0.070,0.232,0.697
14500,0.055,0.263,0.682
14600,0.070,0.260,0.670
14700,0.080,0.242,0.679
14800,0.080,0.202,0.719
14900,0.080,0.183,0.737
15000,0.086,0.205,0.709
15100,0.125,0.183,0.691
15200,0.119,0.196,0.685
15300,0.128,0.202,0.670
15400,0.196,0.214,0.590
15500,0.205,0.183,0.612
15600,0.190,0.199,0.612
15700,0.153,0.202,0.645
15800,0.122,0.205,0.673
15900,0.125,0.208,0.667
16000,0.122,0.183,0.694
16100,0.125,0.171,0.703
16200,0.141,0.159,0.700
16300,0.107,0.190,0.703
16400,0.122,0.202,0.676
16500,0.128,0.199,0.673
16600,0.138,0.180,0.682
16700,0.156,0.174,0.670
16800,0.125,0.193,0.682
16900,0.104,0.174,0.722
17000,0.110,0.183,0.706
17100,0.131,0.180,0.688
17200,0.135,0.202,0.664
17300,0.156,0.217,0.627
17400,0.196,0.190,0.615
17500,0.217,0.196,0.587
17600,0.208,0.162,0.630
17700,0.168,0.168,0.664
17800,0.168,0.162,0.670
17900,0.162,0.168,0.670
18000,0.153,0.165,0.682
18100,0.165,0.177,0.657
18200,0.165,0.187,0.648
18300,0.147,0.174,0.679
18400,0.128,0.171,0.700
18500,0.147,0.138,0.716
18600,0.180,0.138,0.682
18700,0.183,0.168,0.648
18800,0.202,0.159,0.639
18900,0.187,0.183,0.630
19000,0.180,0.180,0.639
19100,0.162,0.183,0.654
19200,0.162,0.183,0.654
19300,0.180,0.190,0.630
19400,0.156,0.202,0.642
19500,0.141,0.196,0.664
19600,0.153,0.180,0.667
19700,0.171,0.177,0.651
19800,0.199,0.171,0.630
19900,0.193,0.177,0.630
20000,0.199,0.162,0.639
20100,0.190,0.135,0.676
20200,0.187,0.144,0.670
20300,0.187,0.128,0.685
20400,0.208,0.101,0.691
20500,0.232,0.107,0.661
20600,0.217,0.110,0.673
20700,0.242,0.119,0.639
20800,0.217,0.135,0.648
20900,0.214,0.119,0.667
21000,0.196,0.113,0.691
21100,0.199,0.144,0.657
21200,0.168,0.138,0.694
21300,0.168,0.156,0.676
21400,0.135,0.174,0.691
21500,0.156,0.153,0.691
21600,0.135,0.131,0.734
21700,0.168,0.144,0.688
21800,0.190,0.128,0.682
21900,0.183,0.128,0.688
22000,0.193,0.122,0.685
22100,0.165,0.122,0.713
22200,0.199,0.128,0.673
22300,0.202,0.135,0.664
22400,0.180,0.119,0.700
22500,0.156,0.144,0.700
22600,0.159,0.141,0.700
22700,0.147,0.183,0.670
22800,0.135,0.177,0.688
22900,0.128,0.190,0.682
23000,0.138,0.211,0.651
23100,0.131,0.187,0.682
23200,0.159,0.226,0.615
23300,0.187,0.199,0.615
23400,0.202,0.171,0.627
23500,0.193,0.153,0.654
23600,0.205,0.141,0.654
23700,0.217,0.110,0.673
23800,0.239,0.110,0.651
23900,0.229,0.128,0.642
24000,0.235,0.147,0.618
24100,0.208,0.150,0.642
24200,0.226,0.159,0.615
24300,0.199,0.147,0.654
24400,0.205,0.150,0.645
24500,0.202,0.131,0.667
24600,0.168,0.122,0.709
24700,0.156,0.162,0.682
24800,0.205,0.165,0.630
24900,0.220,0.144,0.636
25000,0.205,0.183,0.612
25100,0.193,0.165,0.642
25200,0.177,0.196,0.627
25300,0.153,0.193,0.654
25400,0.141,0.202,0.657
25500,0.147,0.208,0.645
25600,0.156,0.211,0.633
25700,0.125,0.208,0.667
25800,0.135,0.183,0.682
25900,0.144,0.183,0.673
26000,0.141,0.193,0.667
26100,0.153,0.202,0.645
26200,0.156,0.202,0.642
26300,0.138,0.229,0.633
26400,0.147,0.226,0.627
26500,0.162,0.214,0.624
26600,0.135,0.196,0.670
26700,0.147,0.214,0.639
26800,0.156,0.196,0.648
26900,0.153,0.174,0.673
27000,0.156,0.199,0.645
27100,0.165,0.208,0.627
27200,0.153,0.187,0.661
27300,0.153,0.190,0.657
27400,0.153,0.174,0.673
27500,0.165,0.177,0.657
27600,0.159,0.202,0.639
27700,0.138,0.196,0.667
27800,0.131,0.190,0.679
27900,0.144,0.220,0.636
28000,0.144,0.232,0.624
28100,0.162,0.187,0.651
28200,0.193,0.190,0.618
28300,0.214,0.174,0.612
28400,0.217,0.174,0.609
28500,0.217,0.171,0.612
28600,0.190,0.171,0.639
28700,0.187,0.171,0.642
28800,0.193,0.168,0.639
28900,0.217,0.156,0.627
29000,0.196,0.153,0.651
29100,0.199,0.147,0.654
29200,0.174,0.162,0.664
29300,0.190,0.159,0.651
29400,0.196,0.150,0.654
29500,0.199,0.144,0.657
29600,0.187,0.125,0.688
29700,0.193,0.128,0.679
29800,0.205,0.107,0.688
29900,0.223,0.095,0.682
30000,0.205,0.107,0.688
30100,0.190,0.153,0.657
30200,0.165,0.177,0.657
30300,0.159,0.187,0.654
30400,0.165,0.214,0.621
30500,0.159,0.220,0.621
30600,0.138,0.214,0.648
30700,0.119,0.232,0.648
30800,0.116,0.208,0.676
30900,0.138,0.193,0.670
31000,0.119,0.208,0.673
31100,0.110,0.223,0.667
31200,0.107,0.266,0.627
31300,0.138,0.275,0.587
31400,0.156,0.235,0.609
31500,0.131,0.229,0.639
31600,0.122,0.242,0.636
31700,0.138,0.199,0.664
31800,0.141,0.205,0.654
31900,0.153,0.190,0.657
32000,0.165,0.177,0.657
32100,0.162,0.159,0.679
32200,0.125,0.153,0.722
32300,0.128,0.144,0.728
32400,0.141,0.162,0.697
32500,0.171,0.187,0.642
32600,0.156,0.205,0.639
32700,0.128,0.193,0.679
32800,0.159,0.168,0.673
32900,0.199,0.183,0.618
33000,0.162,0.193,0.645
33100,0.183,0.190,0.627
33200,0.174,0.211,0.615
33300,0.165,0.229,0.606
33400,0.156,0.217,0.627
33500,0.156,0.226,0.618
33600,0.144,0.217,0.639
33700,0.141,0.205,0.654
33800,0.177,0.193,0.630
33900,0.187,0.183,0.630
34000,0.168,0.208,0.624
34100,0.162,0.193,0.645
34200,0.150,0.168,0.682
34300,0.135,0.162,0.703
34400,0.162,0.135,0.703
34500,0.156,0.156,0.688
34600,0.156,0.162,0.682
34700,0.144,0.162,0.694
34800,0.156,0.153,0.691
34900,0.135,0.156,0.709
35000,0.153,0.138,0.709
35100,0.147,0.125,0.728
35200,0.135,0.144,0.722
35300,0.138,0.144,0.719
35400,0.135,0.168,0.697
35500,0.144,0.165,0.691
35600,0.135,0.177,0.688
35700,0.122,0.168,0.709
35800,0.147,0.153,0.700
35900,0.150,0.165,0.685
36000,0.174,0.162,0.664
36100,0.174,0.168,0.657
36200,0.174,0.147,0.679
36300,0.214,0.150,0.636
