time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.945,0.028,0.082448
1000,0.034,0.902,0.064,0.141037
1500,0.086,0.817,0.098,0.233463
2000,0.070,0.786,0.144,0.276878
2500,0.046,0.823,0.131,0.221795
3000,0.052,0.835,0.113,0.231991
3500,0.055,0.847,0.098,0.197388
4000,0.049,0.829,0.122,0.226684
4500,0.061,0.813,0.125,0.231271
5000,0.083,0.768,0.150,0.294836
5500,0.076,0.780,0.144,0.259149
6000,0.083,0.780,0.138,0.255638
6500,0.098,0.694,0.208,0.347592
7000,0.135,0.688,0.177,0.339008
7500,0.095,0.709,0.196,0.315491
8000,0.098,0.728,0.174,0.313558
8500,0.086,0.722,0.193,0.309678
9000,0.067,0.740,0.193,0.294369
9500,0.125,0.667,0.208,0.359279
10000,0.098,0.676,0.226,0.345433
10500,0.119,0.639,0.242,0.370634
11000,0.177,0.612,0.211,0.377400
11500,0.150,0.657,0.193,0.346714
12000,0.174,0.615,0.211,0.365876
12500,0.190,0.630,0.180,0.331815
13000,0.171,0.599,0.229,0.380601
13500,0.177,0.599,0.223,0.375004
14000,0.171,0.630,0.199,0.352149
14500,0.183,0.563,0.254,0.391326
15000,0.263,0.477,0.260,0.406417
15500,0.254,0.532,0.214,0.368894
16000,0.306,0.462,0.232,0.381589
16500,0.333,0.431,0.235,0.455043
17000,0.303,0.413,0.284,0.486280
17500,0.355,0.407,0.239,0.425357
18000,0.355,0.364,0.281,0.409042
18500,0.382,0.324,0.294,0.475371
19000,0.419,0.242,0.339,0.482453
19500,0.446,0.269,0.284,0.461294
20000,0.428,0.294,0.278,0.444960
20500,0.428,0.291,0.281,0.458814
21000,0.474,0.220,0.306,0.475139
21500,0.465,0.232,0.303,0.488383
22000,0.456,0.275,0.269,0.478382
22500,0.483,0.180,0.336,0.446594
23000,0.514,0.217,0.269,0.438433
23500,0.514,0.205,0.281,0.436287
24000,0.615,0.153,0.232,0.374321
24500,0.581,0.174,0.245,0.399066
25000,0.569,0.177,0.254,0.401413
25500,0.492,0.220,0.287,0.456393
26000,0.578,0.171,0.251,0.438667
26500,0.676,0.107,0.217,0.332175
27000,0.599,0.089,0.312,0.395869
27500,0.648,0.089,0.263,0.336737
28000,0.673,0.119,0.208,0.336348
28500,0.731,0.086,0.183,0.281100
29000,0.743,0.095,0.162,0.247208
29500,0.786,0.092,0.122,0.193750
30000,0.783,0.037,0.180,0.248572
30500,0.832,0.046,0.122,0.200088
31000,0.869,0.031,0.101,0.173400
31500,0.838,0.018,0.144,0.237568
32000,0.924,0.006,0.070,0.100307
32500,0.936,0.003,0.061,0.083682
33000,0.936,0.009,0.055,0.073412
33500,0.908,0.012,0.080,0.135266
34000,0.945,0.006,0.049,0.083564
34500,0.942,0.003,0.055,0.077500
35000,0.985,0.000,0.015,0.020611
35500,0.988,0.000,0.012,0.010686
36000,0.994,0.000,0.006,0.002419
36500,0.994,0.000,0.006,0.002419
37000,0.985,0.000,0.015,0.018263
37500,0.991,0.000,0.009,0.008109
38000,0.997,0.000,0.003,0.000285
38500,0.997,0.000,0.003,0.000285
39000,0.997,0.000,0.003,0.000285
39500,0.997,0.000,0.003,0.000285
40000,0.997,0.000,0.003,0.000285
40500,0.997,0.000,0.003,0.000285
41000,0.997,0.000,0.003,0.000285
41500,0.997,0.000,0.003,0.000285
42000,0.997,0.000,0.003,0.000285
42500,0.997,0.000,0.003,0.000285
43000,0.997,0.000,0.003,0.000285
43500,1.000,0.000,0.000,0.000000
