time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.037,0.942,0.021,0.089832
1000,0.049,0.872,0.080,0.186030
1500,0.055,0.884,0.061,0.156864
2000,0.061,0.865,0.073,0.189770
2500,0.040,0.896,0.064,0.153416
3000,0.028,0.939,0.034,0.084280
3500,0.028,0.948,0.024,0.086956
4000,0.028,0.927,0.046,0.122317
4500,0.028,0.936,0.037,0.107733
5000,0.040,0.930,0.031,0.100221
5500,0.040,0.905,0.055,0.119894
6000,0.037,0.881,0.083,0.151450
6500,0.052,0.875,0.073,0.173226
7000,0.058,0.881,0.061,0.143132
7500,0.067,0.850,0.083,0.188262
8000,0.058,0.878,0.064,0.163516
8500,0.040,0.917,0.043,0.114103
9000,0.049,0.878,0.073,0.170184
9500,0.040,0.899,0.061,0.141427
10000,0.043,0.884,0.073,0.154488
10500,0.055,0.881,0.064,0.166003
11000,0.034,0.905,0.061,0.136742
11500,0.046,0.899,0.055,0.140057
12000,0.058,0.841,0.101,0.220316
12500,0.055,0.902,0.043,0.146141
13000,0.058,0.856,0.086,0.200255
13500,0.107,0.786,0.107,0.284755
14000,0.064,0.841,0.095,0.200457
14500,0.058,0.835,0.107,0.229981
15000,0.049,0.859,0.092,0.187178
15500,0.040,0.902,0.058,0.147468
16000,0.040,0.881,0.080,0.167099
16500,0.067,0.853,0.080,0.202898
17000,0.073,0.829,0.098,0.223992
17500,0.070,0.829,0.101,0.240163
18000,0.049,0.862,0.089,0.190978
18500,0.061,0.856,0.083,0.193053
19000,0.046,0.856,0.098,0.187257
19500,0.031,0.902,0.067,0.122565
20000,0.031,0.917,0.052,0.115585
20500,0.040,0.914,0.046,0.107370
21000,0.055,0.890,0.055,0.150111
21500,0.049,0.899,0.052,0.140171
22000,0.037,0.893,0.070,0.151902
22500,0.034,0.917,0.049,0.108544
23000,0.037,0.893,0.070,0.160239
23500,0.037,0.908,0.055,0.142334
24000,0.037,0.917,0.046,0.122993
24500,0.055,0.896,0.049,0.139363
25000,0.031,0.908,0.061,0.137022
25500,0.040,0.914,0.046,0.115137
26000,0.083,0.832,0.086,0.222947
26500,0.064,0.859,0.076,0.190640
27000,0.073,0.838,0.089,0.211791
27500,0.040,0.829,0.131,0.220955
28000,0.028,0.902,0.070,0.137733
28500,0.049,0.859,0.092,0.199795
29000,0.043,0.881,0.076,0.183641
29500,0.037,0.911,0.052,0.118521
30000,0.034,0.905,0.061,0.140849
30500,0.046,0.902,0.052,0.154111
31000,0.043,0.924,0.034,0.113090
31500,0.037,0.911,0.052,0.125837
32000,0.049,0.905,0.046,0.142865
32500,0.040,0.905,0.055,0.147525
33000,0.064,0.878,0.058,0.169032
33500,0.076,0.872,0.052,0.171283
34000,0.067,0.850,0.083,0.209814
34500,0.037,0.890,0.073,0.142315
35000,0.055,0.890,0.055,0.147733
35500,0.040,0.927,0.034,0.105946
36000,0.040,0.930,0.031,0.097585
36500,0.043,0.924,0.034,0.118018
37000,0.034,0.911,0.055,0.131727
37500,0.037,0.933,0.031,0.092109
38000,0.028,0.954,0.018,0.074953
38500,0.028,0.924,0.049,0.115056
39000,0.037,0.920,0.043,0.121651
39500,0.058,0.905,0.037,0.137782
40000,0.034,0.924,0.043,0.112304
40500,0.040,0.902,0.058,0.129438
41000,0.046,0.899,0.055,0.140934
41500,0.037,0.911,0.052,0.132089
42000,0.031,0.902,0.067,0.145418
42500,0.043,0.905,0.052,0.154446
43000,0.031,0.908,0.061,0.133218
43500,0.046,0.872,0.083,0.180549
44000,0.061,0.875,0.064,0.189979
44500,0.055,0.893,0.052,0.171667
45000,0.043,0.878,0.080,0.176595
45500,0.052,0.884,0.064,0.172847
46000,0.043,0.927,0.031,0.104532
46500,0.058,0.856,0.086,0.201469
47000,0.052,0.856,0.092,0.201850
47500,0.061,0.835,0.104,0.243748
48000,0.052,0.872,0.076,0.176416
48500,0.031,0.905,0.064,0.140172
49000,0.037,0.911,0.052,0.125190
49500,0.034,0.917,0.049,0.111283
50000,0.049,0.902,0.049,0.121972
50500,0.052,0.856,0.092,0.207852
51000,0.058,0.853,0.089,0.200798
51500,0.070,0.801,0.128,0.257078
52000,0.064,0.853,0.083,0.187331
52500,0.067,0.829,0.104,0.237860
53000,0.061,0.801,0.138,0.258892
53500,0.080,0.786,0.135,0.297828
54000,0.110,0.734,0.156,0.331178
54500,0.095,0.774,0.131,0.292893
55000,0.098,0.758,0.144,0.287792
55500,0.083,0.832,0.086,0.211168
56000,0.058,0.829,0.113,0.206934
56500,0.083,0.835,0.083,0.223276
57000,0.076,0.872,0.052,0.185804
57500,0.046,0.875,0.080,0.159515
58000,0.043,0.869,0.089,0.176325
58500,0.073,0.829,0.098,0.221682
59000,0.049,0.853,0.098,0.204448
59500,0.049,0.875,0.076,0.177534
60000,0.080,0.823,0.098,0.210538
60500,0.040,0.887,0.073,0.160046
61000,0.040,0.905,0.055,0.148381
61500,0.031,0.927,0.043,0.110090
62000,0.043,0.890,0.067,0.161738
62500,0.046,0.862,0.092,0.192789
63000,0.037,0.902,0.061,0.137892
63500,0.031,0.942,0.028,0.081967
64000,0.031,0.920,0.049,0.114500
64500,0.031,0.936,0.034,0.095314
65000,0.034,0.893,0.073,0.152889
65500,0.031,0.936,0.034,0.083711
66000,0.037,0.908,0.055,0.127674
66500,0.034,0.911,0.055,0.126410
67000,0.034,0.920,0.046,0.121704
67500,0.037,0.927,0.037,0.109755
68000,0.049,0.881,0.070,0.159968
68500,0.031,0.948,0.021,0.082096
69000,0.031,0.951,0.018,0.079235
69500,0.031,0.911,0.058,0.120327
70000,0.028,0.920,0.052,0.109170
70500,0.028,0.924,0.049,0.109933
71000,0.037,0.911,0.052,0.125198
71500,0.034,0.917,0.049,0.123701
72000,0.031,0.902,0.067,0.141292
72500,0.034,0.893,0.073,0.145756
73000,0.034,0.942,0.024,0.083842
73500,0.034,0.917,0.049,0.121000
74000,0.028,0.933,0.040,0.095376
74500,0.055,0.908,0.037,0.122993
75000,0.052,0.865,0.083,0.164323
75500,0.043,0.853,0.104,0.197967
76000,0.046,0.887,0.067,0.161644
76500,0.034,0.914,0.052,0.110548
77000,0.046,0.872,0.083,0.190021
77500,0.064,0.865,0.070,0.182328
78000,0.070,0.838,0.092,0.215824
78500,0.064,0.847,0.089,0.205814
79000,0.040,0.893,0.067,0.160003
79500,0.055,0.820,0.125,0.235918
80000,0.058,0.844,0.098,0.199827
80500,0.116,0.798,0.086,0.249130
81000,0.098,0.768,0.135,0.290380
81500,0.083,0.792,0.125,0.283682
82000,0.076,0.823,0.101,0.233575
82500,0.058,0.859,0.083,0.175418
83000,0.061,0.826,0.113,0.230430
83500,0.067,0.810,0.122,0.250248
84000,0.052,0.817,0.131,0.248959
84500,0.046,0.875,0.080,0.167374
85000,0.049,0.917,0.034,0.116886
85500,0.043,0.908,0.049,0.124404
86000,0.040,0.872,0.089,0.179106
86500,0.058,0.878,0.064,0.171793
87000,0.043,0.872,0.086,0.178367
87500,0.031,0.936,0.034,0.087717
88000,0.028,0.939,0.034,0.091836
88500,0.034,0.939,0.028,0.089765
89000,0.034,0.930,0.037,0.101513
89500,0.028,0.924,0.049,0.092703
90000,0.028,0.896,0.076,0.146028
90500,0.055,0.893,0.052,0.152365
91000,0.040,0.890,0.070,0.162094
91500,0.049,0.878,0.073,0.167558
92000,0.046,0.893,0.061,0.143264
92500,0.040,0.902,0.058,0.143744
93000,0.040,0.893,0.067,0.152390
93500,0.040,0.908,0.052,0.118357
94000,0.052,0.914,0.034,0.125883
94500,0.043,0.896,0.061,0.148288
95000,0.037,0.911,0.052,0.132556
95500,0.028,0.933,0.040,0.100025
96000,0.037,0.896,0.067,0.147833
96500,0.046,0.905,0.049,0.137997
97000,0.061,0.878,0.061,0.191185
97500,0.055,0.878,0.067,0.187666
98000,0.083,0.777,0.141,0.312845
98500,0.058,0.826,0.116,0.228941
99000,0.070,0.792,0.138,0.271465
99500,0.067,0.847,0.086,0.200609
100000,0.076,0.826,0.098,0.233431
