time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.931,0.037,0.104708
1000,0.032,0.926,0.041,0.098302
1500,0.028,0.945,0.028,0.086435
2000,0.028,0.945,0.028,0.070697
2500,0.041,0.922,0.037,0.114791
3000,0.041,0.931,0.028,0.097893
3500,0.037,0.912,0.051,0.115033
4000,0.028,0.935,0.037,0.076445
4500,0.032,0.945,0.023,0.075848
5000,0.032,0.940,0.028,0.086049
5500,0.028,0.945,0.028,0.069795
6000,0.051,0.889,0.060,0.158570
6500,0.032,0.963,0.005,0.041450
7000,0.041,0.922,0.037,0.122968
7500,0.041,0.935,0.023,0.089468
8000,0.037,0.926,0.037,0.088456
8500,0.069,0.871,0.060,0.171415
9000,0.088,0.811,0.101,0.234817
9500,0.051,0.866,0.083,0.167697
10000,0.046,0.903,0.051,0.134071
10500,0.041,0.912,0.046,0.126302
11000,0.032,0.908,0.060,0.124506
11500,0.028,0.949,0.023,0.067915
12000,0.032,0.940,0.028,0.085034
12500,0.028,0.935,0.037,0.097551
13000,0.028,0.954,0.018,0.058563
13500,0.041,0.912,0.046,0.116368
14000,0.041,0.908,0.051,0.130808
14500,0.032,0.926,0.041,0.099609
15000,0.032,0.922,0.046,0.094017
15500,0.074,0.857,0.069,0.160034
16000,0.069,0.871,0.060,0.152574
16500,0.074,0.848,0.078,0.203791
17000,0.032,0.931,0.037,0.093707
17500,0.037,0.940,0.023,0.082974
18000,0.037,0.922,0.041,0.109997
18500,0.028,0.959,0.014,0.053917
19000,0.028,0.968,0.005,0.052812
19500,0.037,0.940,0.023,0.087166
20000,0.037,0.917,0.046,0.110498
20500,0.051,0.940,0.009,0.072460
21000,0.032,0.940,0.028,0.080952
21500,0.032,0.940,0.028,0.074071
22000,0.041,0.912,0.046,0.129279
22500,0.028,0.931,0.041,0.101759
23000,0.028,0.922,0.051,0.103838
23500,0.028,0.922,0.051,0.099347
24000,0.032,0.931,0.037,0.097382
24500,0.032,0.949,0.018,0.063869
25000,0.037,0.922,0.041,0.107308
25500,0.046,0.894,0.060,0.145876
26000,0.032,0.922,0.046,0.094913
26500,0.032,0.959,0.009,0.051963
27000,0.028,0.917,0.055,0.113458
27500,0.032,0.959,0.009,0.058907
28000,0.032,0.931,0.037,0.097813
28500,0.028,0.972,0.000,0.038533
29000,0.028,0.949,0.023,0.073566
29500,0.032,0.917,0.051,0.114214
30000,0.051,0.885,0.065,0.150251
30500,0.069,0.834,0.097,0.182636
31000,0.032,0.899,0.069,0.121115
31500,0.046,0.917,0.037,0.095270
32000,0.037,0.917,0.046,0.103116
32500,0.032,0.931,0.037,0.086958
33000,0.037,0.949,0.014,0.072399
33500,0.028,0.945,0.028,0.076796
34000,0.037,0.940,0.023,0.089764
34500,0.032,0.903,0.065,0.123207
35000,0.032,0.945,0.023,0.070979
35500,0.032,0.954,0.014,0.066478
36000,0.032,0.945,0.023,0.069705
36500,0.046,0.917,0.037,0.126684
37000,0.041,0.935,0.023,0.093547
37500,0.037,0.894,0.069,0.148558
38000,0.037,0.945,0.018,0.064512
38500,0.051,0.935,0.014,0.084104
39000,0.032,0.949,0.018,0.060859
39500,0.046,0.908,0.046,0.115705
40000,0.041,0.917,0.041,0.109380
40500,0.032,0.949,0.018,0.062056
41000,0.032,0.949,0.018,0.059706
41500,0.028,0.954,0.018,0.063334
42000,0.028,0.931,0.041,0.089825
42500,0.032,0.963,0.005,0.048554
43000,0.032,0.922,0.046,0.124370
43500,0.037,0.935,0.028,0.091414
44000,0.028,0.972,0.000,0.038533
44500,0.028,0.945,0.028,0.079549
45000,0.028,0.959,0.014,0.058360
45500,0.037,0.903,0.060,0.131880
46000,0.028,0.922,0.051,0.107311
46500,0.032,0.945,0.023,0.071543
47000,0.046,0.899,0.055,0.144473
47500,0.060,0.903,0.037,0.122800
48000,0.041,0.894,0.065,0.133809
48500,0.046,0.871,0.083,0.175565
49000,0.046,0.908,0.046,0.117692
49500,0.055,0.917,0.028,0.096968
50000,0.051,0.880,0.069,0.148233
50500,0.060,0.889,0.051,0.125623
51000,0.055,0.889,0.055,0.144217
51500,0.046,0.876,0.078,0.155379
52000,0.065,0.853,0.083,0.190897
52500,0.051,0.866,0.083,0.171689
53000,0.060,0.871,0.069,0.186736
53500,0.037,0.908,0.055,0.125168
