time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.756,0.215,0.363792
1000,0.033,0.603,0.364,0.434235
1500,0.033,0.467,0.500,0.441084
2000,0.058,0.351,0.591,0.424412
2500,0.120,0.231,0.649,0.420762
3000,0.149,0.124,0.727,0.362681
3500,0.169,0.178,0.653,0.437092
4000,0.256,0.165,0.579,0.495416
4500,0.207,0.116,0.678,0.382000
5000,0.198,0.128,0.674,0.402038
5500,0.227,0.132,0.640,0.440059
6000,0.244,0.103,0.653,0.401792
6500,0.227,0.091,0.682,0.392988
7000,0.186,0.145,0.669,0.399026
7500,0.182,0.153,0.665,0.428407
8000,0.190,0.120,0.690,0.401101
8500,0.198,0.140,0.661,0.423085
9000,0.140,0.128,0.731,0.365560
9500,0.186,0.169,0.645,0.460866
10000,0.186,0.207,0.607,0.498684
10500,0.157,0.153,0.690,0.409610
11000,0.169,0.145,0.686,0.421282
11500,0.190,0.124,0.686,0.412962
12000,0.169,0.099,0.731,0.360500
12500,0.211,0.074,0.715,0.382242
13000,0.211,0.099,0.690,0.386533
13500,0.153,0.190,0.657,0.420363
14000,0.198,0.087,0.715,0.385960
14500,0.198,0.120,0.682,0.413007
15000,0.202,0.079,0.719,0.362009
15500,0.202,0.099,0.698,0.401144
16000,0.198,0.136,0.665,0.403078
16500,0.248,0.120,0.632,0.428197
17000,0.236,0.103,0.661,0.394598
17500,0.227,0.045,0.727,0.346277
18000,0.215,0.095,0.690,0.402464
18500,0.198,0.128,0.674,0.405993
19000,0.219,0.120,0.661,0.424112
19500,0.190,0.099,0.711,0.379938
20000,0.178,0.128,0.694,0.425843
20500,0.169,0.066,0.764,0.326494
21000,0.207,0.116,0.678,0.434228
21500,0.182,0.140,0.678,0.435057
22000,0.190,0.153,0.657,0.416300
22500,0.186,0.178,0.636,0.443405
23000,0.219,0.124,0.657,0.430754
23500,0.207,0.099,0.694,0.372106
24000,0.198,0.112,0.690,0.396107
24500,0.198,0.161,0.640,0.446704
25000,0.178,0.174,0.649,0.436192
25500,0.161,0.182,0.657,0.449755
26000,0.174,0.099,0.727,0.366453
26500,0.256,0.074,0.669,0.412160
27000,0.219,0.120,0.661,0.433926
27500,0.190,0.095,0.715,0.365067
28000,0.211,0.103,0.686,0.388521
28500,0.194,0.099,0.707,0.388055
29000,0.174,0.079,0.748,0.322560
29500,0.174,0.136,0.690,0.409175
30000,0.182,0.079,0.740,0.357107
30500,0.207,0.087,0.707,0.396171
31000,0.240,0.112,0.649,0.439664
31500,0.269,0.099,0.632,0.448375
32000,0.178,0.128,0.694,0.391279
32500,0.174,0.091,0.736,0.378241
33000,0.161,0.112,0.727,0.384399
33500,0.202,0.120,0.678,0.413521
34000,0.269,0.120,0.612,0.462183
34500,0.182,0.132,0.686,0.397473
