time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.033,0.897,0.070,0.170844
1000,0.058,0.727,0.215,0.342634
1500,0.066,0.756,0.178,0.303831
2000,0.066,0.628,0.306,0.414582
2500,0.145,0.405,0.450,0.531028
3000,0.174,0.401,0.426,0.543571
3500,0.223,0.351,0.426,0.540412
4000,0.306,0.360,0.335,0.529850
4500,0.285,0.302,0.413,0.554052
5000,0.351,0.240,0.409,0.539043
5500,0.409,0.174,0.417,0.523314
6000,0.372,0.186,0.442,0.537417
6500,0.360,0.219,0.421,0.547993
7000,0.364,0.182,0.455,0.537632
7500,0.388,0.174,0.438,0.529001
8000,0.388,0.178,0.434,0.508960
8500,0.483,0.161,0.355,0.506663
9000,0.459,0.136,0.405,0.500899
9500,0.479,0.161,0.360,0.519057
10000,0.401,0.120,0.479,0.491877
10500,0.417,0.165,0.417,0.538087
11000,0.426,0.145,0.430,0.530761
11500,0.413,0.120,0.467,0.494623
12000,0.426,0.149,0.426,0.515627
12500,0.409,0.174,0.417,0.521904
13000,0.500,0.107,0.393,0.488098
13500,0.463,0.149,0.388,0.531274
14000,0.314,0.227,0.459,0.538846
14500,0.322,0.198,0.479,0.508775
15000,0.281,0.285,0.434,0.531092
15500,0.326,0.285,0.388,0.549931
16000,0.273,0.273,0.455,0.543782
16500,0.314,0.269,0.417,0.538913
17000,0.285,0.252,0.463,0.549330
17500,0.339,0.264,0.397,0.559272
18000,0.248,0.322,0.430,0.554916
18500,0.289,0.281,0.430,0.551020
19000,0.269,0.285,0.446,0.546668
19500,0.223,0.306,0.471,0.536298
20000,0.198,0.355,0.446,0.530743
20500,0.202,0.351,0.446,0.521247
21000,0.281,0.236,0.483,0.539959
21500,0.264,0.293,0.442,0.532325
22000,0.314,0.202,0.483,0.532994
22500,0.318,0.252,0.430,0.544960
23000,0.355,0.207,0.438,0.524258
23500,0.331,0.223,0.446,0.549841
24000,0.314,0.198,0.488,0.529818
24500,0.335,0.198,0.467,0.545848
25000,0.318,0.248,0.434,0.529746
25500,0.455,0.194,0.351,0.534823
26000,0.417,0.157,0.426,0.513309
26500,0.302,0.190,0.508,0.507751
27000,0.384,0.161,0.455,0.528484
27500,0.467,0.132,0.401,0.488160
28000,0.455,0.128,0.417,0.513857
28500,0.504,0.120,0.376,0.501019
29000,0.492,0.124,0.384,0.503157
29500,0.496,0.103,0.401,0.474958
30000,0.508,0.107,0.384,0.494879
30500,0.537,0.066,0.397,0.437680
31000,0.640,0.120,0.240,0.430542
31500,0.533,0.045,0.421,0.437014
32000,0.463,0.107,0.430,0.485608
32500,0.368,0.132,0.500,0.480031
33000,0.397,0.153,0.450,0.520591
33500,0.351,0.165,0.483,0.520100
34000,0.463,0.149,0.388,0.518523
34500,0.335,0.223,0.442,0.545922
35000,0.393,0.182,0.426,0.528529
35500,0.372,0.215,0.413,0.544964
36000,0.380,0.219,0.401,0.536229
36500,0.364,0.202,0.434,0.546105
37000,0.413,0.140,0.446,0.514573
37500,0.277,0.215,0.508,0.523822
38000,0.264,0.240,0.496,0.550097
38500,0.285,0.298,0.417,0.554874
39000,0.322,0.269,0.409,0.556706
39500,0.376,0.223,0.401,0.545552
40000,0.364,0.227,0.409,0.527493
40500,0.314,0.240,0.446,0.529825
41000,0.318,0.198,0.483,0.514711
41500,0.264,0.260,0.475,0.523062
42000,0.256,0.277,0.467,0.539295
42500,0.442,0.149,0.409,0.513651
43000,0.302,0.293,0.405,0.552209
43500,0.310,0.293,0.397,0.555172
44000,0.256,0.331,0.413,0.547216
44500,0.306,0.223,0.471,0.540124
45000,0.421,0.157,0.421,0.533570
45500,0.417,0.145,0.438,0.503373
46000,0.541,0.124,0.335,0.483274
46500,0.413,0.202,0.384,0.542206
47000,0.372,0.186,0.442,0.527657
47500,0.355,0.174,0.471,0.535444
48000,0.368,0.219,0.413,0.551834
48500,0.393,0.186,0.421,0.530664
49000,0.446,0.207,0.347,0.550617
49500,0.463,0.182,0.355,0.519196
50000,0.426,0.178,0.397,0.531188
50500,0.417,0.161,0.421,0.515347
51000,0.368,0.157,0.475,0.512564
51500,0.339,0.194,0.467,0.535192
52000,0.434,0.153,0.413,0.518801
52500,0.463,0.120,0.417,0.499647
53000,0.335,0.211,0.455,0.536556
53500,0.289,0.211,0.500,0.537607
54000,0.343,0.161,0.496,0.514950
54500,0.281,0.223,0.496,0.525931
55000,0.446,0.194,0.360,0.524499
55500,0.322,0.211,0.467,0.541995
56000,0.269,0.273,0.459,0.544115
56500,0.322,0.298,0.380,0.552048
57000,0.219,0.240,0.541,0.507007
57500,0.298,0.256,0.446,0.545506
58000,0.289,0.314,0.397,0.545178
58500,0.293,0.318,0.388,0.557626
59000,0.343,0.198,0.459,0.543157
59500,0.293,0.269,0.438,0.552423
60000,0.351,0.219,0.430,0.530723
60500,0.372,0.244,0.384,0.543171
61000,0.384,0.207,0.409,0.515428
61500,0.397,0.153,0.450,0.511824
62000,0.368,0.169,0.463,0.526872
62500,0.384,0.190,0.426,0.522650
63000,0.401,0.157,0.442,0.516881
63500,0.331,0.194,0.475,0.516255
64000,0.343,0.215,0.442,0.540257
64500,0.326,0.186,0.488,0.526859
65000,0.289,0.289,0.421,0.563655
65500,0.285,0.260,0.455,0.536565
66000,0.260,0.310,0.430,0.535874
66500,0.372,0.182,0.446,0.523654
67000,0.326,0.194,0.479,0.503959
67500,0.405,0.202,0.393,0.541145
68000,0.380,0.219,0.401,0.552450
68500,0.343,0.207,0.450,0.540991
69000,0.322,0.289,0.388,0.566609
69500,0.322,0.252,0.426,0.549426
70000,0.372,0.194,0.434,0.538286
70500,0.351,0.227,0.421,0.552234
71000,0.401,0.128,0.471,0.506884
71500,0.413,0.145,0.442,0.497460
72000,0.488,0.128,0.384,0.509459
72500,0.384,0.178,0.438,0.530866
73000,0.339,0.190,0.471,0.520354
73500,0.388,0.132,0.479,0.514378
74000,0.298,0.223,0.479,0.542754
74500,0.273,0.281,0.446,0.542779
75000,0.384,0.182,0.434,0.526226
75500,0.335,0.264,0.401,0.560663
76000,0.364,0.174,0.463,0.530900
76500,0.388,0.178,0.434,0.509809
77000,0.343,0.269,0.388,0.567572
77500,0.260,0.302,0.438,0.553519
78000,0.364,0.240,0.397,0.550886
78500,0.339,0.211,0.450,0.524811
79000,0.306,0.186,0.508,0.531222
79500,0.322,0.165,0.512,0.493136
80000,0.405,0.186,0.409,0.537916
80500,0.459,0.107,0.434,0.498020
81000,0.430,0.103,0.467,0.500815
81500,0.459,0.136,0.405,0.488983
82000,0.417,0.132,0.450,0.501207
82500,0.421,0.194,0.384,0.536692
83000,0.364,0.186,0.450,0.529932
83500,0.372,0.240,0.388,0.544712
84000,0.368,0.194,0.438,0.530759
84500,0.285,0.248,0.467,0.533896
