time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.756,0.215,0.365837
1000,0.029,0.421,0.550,0.406473
1500,0.029,0.194,0.777,0.235392
2000,0.029,0.083,0.888,0.122292
2500,0.029,0.029,0.942,0.076664
3000,0.029,0.012,0.959,0.065750
3500,0.029,0.012,0.959,0.065750
4000,0.029,0.012,0.959,0.065750
4500,0.029,0.004,0.967,0.062095
5000,0.029,0.000,0.971,0.058379
5500,0.029,0.000,0.971,0.058379
6000,0.029,0.000,0.971,0.058379
6500,0.029,0.000,0.971,0.058379
7000,0.029,0.000,0.971,0.058379
7500,0.029,0.000,0.971,0.058379
8000,0.029,0.000,0.971,0.058379
8500,0.029,0.000,0.971,0.058379
9000,0.029,0.000,0.971,0.058379
9500,0.029,0.000,0.971,0.058379
10000,0.029,0.000,0.971,0.058379
10500,0.029,0.000,0.971,0.058379
11000,0.029,0.000,0.971,0.058379
11500,0.029,0.000,0.971,0.058379
12000,0.029,0.000,0.971,0.058379
12500,0.029,0.000,0.971,0.058379
13000,0.029,0.000,0.971,0.058379
13500,0.029,0.000,0.971,0.058379
14000,0.029,0.000,0.971,0.058379
14500,0.029,0.000,0.971,0.058379
15000,0.029,0.000,0.971,0.058379
15500,0.029,0.000,0.971,0.058379
16000,0.029,0.000,0.971,0.058379
16500,0.029,0.000,0.971,0.058379
17000,0.029,0.000,0.971,0.058379
17500,0.029,0.000,0.971,0.058379
18000,0.029,0.000,0.971,0.058379
18500,0.029,0.000,0.971,0.058379
19000,0.029,0.000,0.971,0.058379
19500,0.029,0.000,0.971,0.058379
20000,0.029,0.000,0.971,0.058379
20500,0.029,0.000,0.971,0.058379
21000,0.029,0.000,0.971,0.058379
21500,0.029,0.000,0.971,0.058379
22000,0.029,0.000,0.971,0.058379
22500,0.029,0.000,0.971,0.058379
23000,0.029,0.000,0.971,0.058379
23500,0.029,0.000,0.971,0.058379
24000,0.029,0.000,0.971,0.058379
24500,0.029,0.000,0.971,0.058379
25000,0.029,0.000,0.971,0.058379
25500,0.029,0.000,0.971,0.058379
26000,0.029,0.000,0.971,0.058379
26500,0.029,0.000,0.971,0.058379
27000,0.029,0.000,0.971,0.058379
27500,0.029,0.000,0.971,0.058379
28000,0.029,0.000,0.971,0.058379
28500,0.029,0.000,0.971,0.058379
29000,0.029,0.000,0.971,0.058379
29500,0.029,0.000,0.971,0.058379
30000,0.029,0.000,0.971,0.058379
30500,0.029,0.000,0.971,0.058379
31000,0.029,0.000,0.971,0.058379
31500,0.029,0.000,0.971,0.058379
32000,0.029,0.000,0.971,0.058379
32500,0.029,0.000,0.971,0.058379
33000,0.029,0.000,0.971,0.058379
33500,0.029,0.000,0.971,0.058379
34000,0.029,0.000,0.971,0.058379
34500,0.029,0.000,0.971,0.058379
35000,0.029,0.000,0.971,0.058379
35500,0.029,0.000,0.971,0.058379
36000,0.029,0.000,0.971,0.058379
36500,0.029,0.000,0.971,0.058379
37000,0.029,0.000,0.971,0.058379
37500,0.029,0.000,0.971,0.058379
38000,0.029,0.000,0.971,0.058379
38500,0.029,0.000,0.971,0.058379
39000,0.029,0.000,0.971,0.058379
39500,0.029,0.000,0.971,0.058379
40000,0.029,0.000,0.971,0.058379
40500,0.029,0.000,0.971,0.058379
41000,0.029,0.000,0.971,0.058379
41500,0.029,0.000,0.971,0.058379
42000,0.029,0.000,0.971,0.058379
42500,0.029,0.000,0.971,0.058379
43000,0.029,0.000,0.971,0.058379
43500,0.029,0.000,0.971,0.058379
44000,0.029,0.000,0.971,0.058379
44500,0.029,0.000,0.971,0.058379
45000,0.029,0.000,0.971,0.058379
45500,0.029,0.000,0.971,0.058379
46000,0.029,0.000,0.971,0.058379
46500,0.029,0.000,0.971,0.058379
47000,0.029,0.000,0.971,0.058379
47500,0.029,0.000,0.971,0.058379
48000,0.029,0.000,0.971,0.058379
48500,0.029,0.000,0.971,0.058379
49000,0.029,0.000,0.971,0.058379
49500,0.029,0.000,0.971,0.058379
50000,0.029,0.000,0.971,0.058379
50500,0.029,0.000,0.971,0.058379
51000,0.029,0.000,0.971,0.058379
51500,0.029,0.000,0.971,0.058379
52000,0.029,0.000,0.971,0.058379
52500,0.029,0.000,0.971,0.058379
53000,0.029,0.000,0.971,0.058379
53500,0.029,0.000,0.971,0.058379
54000,0.029,0.000,0.971,0.058379
54500,0.029,0.000,0.971,0.058379
55000,0.029,0.000,0.971,0.058379
55500,0.029,0.000,0.971,0.058379
56000,0.029,0.000,0.971,0.058379
56500,0.029,0.000,0.971,0.058379
57000,0.029,0.000,0.971,0.058379
57500,0.029,0.000,0.971,0.058379
58000,0.029,0.000,0.971,0.058379
58500,0.029,0.000,0.971,0.058379
59000,0.029,0.000,0.971,0.058379
59500,0.029,0.000,0.971,0.058379
60000,0.029,0.000,0.971,0.058379
60500,0.029,0.000,0.971,0.058379
61000,0.029,0.000,0.971,0.058379
61500,0.029,0.000,0.971,0.058379
62000,0.029,0.000,0.971,0.058379
62500,0.029,0.000,0.971,0.058379
63000,0.029,0.000,0.971,0.058379
63500,0.029,0.000,0.971,0.058379
64000,0.029,0.000,0.971,0.058379
64500,0.029,0.000,0.971,0.058379
65000,0.029,0.000,0.971,0.058379
65500,0.029,0.000,0.971,0.058379
66000,0.029,0.000,0.971,0.058379
66500,0.029,0.000,0.971,0.058379
67000,0.029,0.000,0.971,0.058379
67500,0.029,0.000,0.971,0.058379
68000,0.029,0.000,0.971,0.058379
68500,0.029,0.000,0.971,0.058379
69000,0.029,0.000,0.971,0.058379
69500,0.029,0.000,0.971,0.058379
70000,0.029,0.000,0.971,0.058379
70500,0.029,0.000,0.971,0.058379
71000,0.029,0.000,0.971,0.058379
71500,0.029,0.000,0.971,0.058379
72000,0.029,0.000,0.971,0.058379
72500,0.029,0.000,0.971,0.058379
73000,0.029,0.000,0.971,0.058379
73500,0.029,0.000,0.971,0.058379
74000,0.029,0.000,0.971,0.058379
74500,0.029,0.000,0.971,0.058379
75000,0.029,0.000,0.971,0.058379
75500,0.029,0.000,0.971,0.058379
76000,0.029,0.000,0.971,0.058379
76500,0.029,0.000,0.971,0.058379
77000,0.029,0.000,0.971,0.058379
77500,0.029,0.000,0.971,0.058379
78000,0.029,0.000,0.971,0.058379
78500,0.029,0.000,0.971,0.058379
79000,0.029,0.000,0.971,0.058379
79500,0.029,0.000,0.971,0.058379
80000,0.029,0.000,0.971,0.058379
80500,0.029,0.000,0.971,0.058379
81000,0.029,0.000,0.971,0.058379
81500,0.029,0.000,0.971,0.058379
82000,0.029,0.000,0.971,0.058379
82500,0.029,0.000,0.971,0.058379
83000,0.029,0.000,0.971,0.058379
83500,0.029,0.000,0.971,0.058379
84000,0.029,0.000,0.971,0.058379
84500,0.029,0.000,0.971,0.058379
85000,0.029,0.000,0.971,0.058379
85500,0.029,0.000,0.971,0.058379
86000,0.029,0.000,0.971,0.058379
86500,0.029,0.000,0.971,0.058379
87000,0.029,0.000,0.971,0.058379
87500,0.029,0.000,0.971,0.058379
88000,0.029,0.000,0.971,0.058379
88500,0.029,0.000,0.971,0.058379
89000,0.029,0.000,0.971,0.058379
89500,0.029,0.000,0.971,0.058379
90000,0.029,0.000,0.971,0.058379
90500,0.029,0.000,0.971,0.058379
91000,0.029,0.000,0.971,0.058379
91500,0.029,0.000,0.971,0.058379
92000,0.029,0.000,0.971,0.058379
92500,0.029,0.000,0.971,0.058379
