time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.040,0.942,0.018,0.100395
1000,0.034,0.899,0.067,0.161146
1500,0.046,0.865,0.089,0.196965
2000,0.037,0.920,0.043,0.122757
2500,0.034,0.875,0.092,0.183665
3000,0.043,0.905,0.052,0.127981
3500,0.046,0.853,0.101,0.198929
4000,0.037,0.869,0.095,0.190065
4500,0.052,0.899,0.049,0.147225
5000,0.040,0.893,0.067,0.178707
5500,0.052,0.905,0.043,0.141869
6000,0.052,0.896,0.052,0.154338
6500,0.037,0.927,0.037,0.112785
7000,0.028,0.908,0.064,0.143011
7500,0.028,0.905,0.067,0.141865
8000,0.028,0.902,0.070,0.163242
8500,0.028,0.924,0.049,0.122640
9000,0.031,0.908,0.061,0.146945
9500,0.043,0.878,0.080,0.168136
10000,0.052,0.872,0.076,0.185003
10500,0.037,0.890,0.073,0.141305
11000,0.040,0.887,0.073,0.168182
11500,0.040,0.850,0.110,0.203999
12000,0.055,0.896,0.049,0.134786
12500,0.061,0.853,0.086,0.195468
13000,0.046,0.856,0.098,0.197894
13500,0.064,0.835,0.101,0.209205
14000,0.046,0.844,0.110,0.188662
14500,0.080,0.810,0.110,0.249068
15000,0.070,0.813,0.116,0.236297
15500,0.080,0.807,0.113,0.243879
16000,0.070,0.850,0.080,0.195369
16500,0.055,0.859,0.086,0.184313
17000,0.061,0.823,0.116,0.224231
17500,0.107,0.771,0.122,0.284022
18000,0.128,0.731,0.141,0.321131
18500,0.122,0.731,0.147,0.314471
19000,0.135,0.719,0.147,0.313348
19500,0.098,0.771,0.131,0.274952
20000,0.119,0.752,0.128,0.289913
20500,0.138,0.713,0.150,0.304854
21000,0.156,0.758,0.086,0.248755
21500,0.055,0.817,0.128,0.215044
22000,0.070,0.835,0.095,0.209235
22500,0.073,0.865,0.061,0.177492
23000,0.086,0.810,0.104,0.219341
23500,0.089,0.789,0.122,0.249135
24000,0.095,0.771,0.135,0.265600
24500,0.113,0.743,0.144,0.290283
25000,0.128,0.706,0.165,0.300331
25500,0.147,0.691,0.162,0.344504
26000,0.116,0.743,0.141,0.303477
26500,0.128,0.719,0.153,0.306996
27000,0.168,0.682,0.150,0.317090
27500,0.180,0.688,0.131,0.288197
28000,0.116,0.774,0.110,0.251936
28500,0.122,0.716,0.162,0.349149
29000,0.067,0.807,0.125,0.235702
29500,0.061,0.810,0.128,0.237549
30000,0.076,0.768,0.156,0.282513
30500,0.083,0.746,0.171,0.300937
31000,0.076,0.801,0.122,0.252330
31500,0.092,0.765,0.144,0.282635
32000,0.116,0.731,0.153,0.315913
32500,0.080,0.774,0.147,0.283225
33000,0.083,0.765,0.153,0.300879
33500,0.089,0.749,0.162,0.304879
34000,0.098,0.743,0.159,0.319513
34500,0.113,0.728,0.159,0.342674
35000,0.083,0.789,0.128,0.289559
35500,0.052,0.813,0.135,0.242309
36000,0.073,0.758,0.168,0.308174
36500,0.076,0.789,0.135,0.269334
37000,0.080,0.807,0.113,0.238502
37500,0.061,0.817,0.122,0.248675
38000,0.055,0.844,0.101,0.217980
38500,0.070,0.850,0.080,0.193428
39000,0.076,0.813,0.110,0.252508
39500,0.083,0.813,0.104,0.237809
