time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.909,0.062,0.161782
1000,0.037,0.950,0.012,0.077177
1500,0.062,0.868,0.070,0.197524
2000,0.029,0.934,0.037,0.089036
2500,0.045,0.909,0.045,0.158193
3000,0.029,0.963,0.008,0.062875
3500,0.037,0.942,0.021,0.092310
4000,0.029,0.955,0.017,0.072104
4500,0.045,0.917,0.037,0.128976
5000,0.074,0.909,0.017,0.105292
5500,0.074,0.888,0.037,0.137084
6000,0.045,0.893,0.062,0.133258
6500,0.033,0.938,0.029,0.084731
7000,0.033,0.926,0.041,0.117152
7500,0.079,0.818,0.103,0.279886
8000,0.079,0.839,0.083,0.216342
8500,0.058,0.876,0.066,0.172726
9000,0.066,0.872,0.062,0.175055
9500,0.058,0.826,0.116,0.245858
10000,0.041,0.905,0.054,0.121771
10500,0.041,0.880,0.079,0.174423
11000,0.050,0.872,0.079,0.172504
11500,0.062,0.884,0.054,0.160078
12000,0.050,0.905,0.045,0.136406
12500,0.045,0.876,0.079,0.185641
13000,0.045,0.909,0.045,0.130180
13500,0.045,0.893,0.062,0.148545
14000,0.041,0.926,0.033,0.106019
14500,0.037,0.917,0.045,0.122368
15000,0.037,0.934,0.029,0.096280
15500,0.058,0.901,0.041,0.160359
16000,0.037,0.917,0.045,0.122940
16500,0.033,0.926,0.041,0.127321
17000,0.037,0.901,0.062,0.150820
17500,0.037,0.959,0.004,0.058102
18000,0.041,0.893,0.066,0.178320
18500,0.033,0.926,0.041,0.107891
19000,0.066,0.868,0.066,0.190436
19500,0.054,0.913,0.033,0.100565
20000,0.054,0.893,0.054,0.154436
20500,0.041,0.921,0.037,0.108850
21000,0.079,0.839,0.083,0.242614
21500,0.045,0.893,0.062,0.136307
22000,0.095,0.831,0.074,0.266933
22500,0.058,0.893,0.050,0.140429
23000,0.041,0.917,0.041,0.129295
23500,0.054,0.917,0.029,0.136197
24000,0.058,0.860,0.083,0.198289
24500,0.041,0.901,0.058,0.123513
25000,0.033,0.901,0.066,0.141328
25500,0.041,0.938,0.021,0.105876
26000,0.033,0.905,0.062,0.125292
26500,0.058,0.868,0.074,0.209291
27000,0.054,0.913,0.033,0.127250
27500,0.037,0.905,0.058,0.147824
28000,0.037,0.938,0.025,0.094466
28500,0.037,0.909,0.054,0.127198
29000,0.045,0.926,0.029,0.107203
29500,0.037,0.901,0.062,0.151753
30000,0.050,0.934,0.017,0.110097
30500,0.045,0.938,0.017,0.078108
31000,0.050,0.901,0.050,0.161494
31500,0.033,0.897,0.070,0.156895
32000,0.050,0.872,0.079,0.192965
32500,0.062,0.905,0.033,0.131463
33000,0.083,0.843,0.074,0.216572
33500,0.095,0.855,0.050,0.181365
34000,0.074,0.860,0.066,0.200605
34500,0.070,0.876,0.054,0.170399
35000,0.045,0.913,0.041,0.109620
35500,0.066,0.880,0.054,0.170809
36000,0.029,0.905,0.066,0.137021
36500,0.033,0.938,0.029,0.097979
37000,0.037,0.934,0.029,0.084185
37500,0.033,0.909,0.058,0.134477
38000,0.033,0.921,0.045,0.112851
38500,0.037,0.930,0.033,0.104637
39000,0.029,0.921,0.050,0.123449
39500,0.037,0.934,0.029,0.103482
40000,0.045,0.901,0.054,0.155554
40500,0.037,0.909,0.054,0.117193
41000,0.041,0.909,0.050,0.120576
41500,0.054,0.909,0.037,0.116938
42000,0.050,0.917,0.033,0.111650
42500,0.041,0.934,0.025,0.086398
43000,0.041,0.934,0.025,0.090799
43500,0.041,0.942,0.017,0.076527
44000,0.037,0.938,0.025,0.082426
44500,0.054,0.917,0.029,0.117023
45000,0.037,0.926,0.037,0.120904
45500,0.033,0.897,0.070,0.159083
46000,0.058,0.913,0.029,0.130972
46500,0.054,0.913,0.033,0.124721
47000,0.041,0.926,0.033,0.117603
47500,0.033,0.938,0.029,0.081051
48000,0.058,0.884,0.058,0.164325
48500,0.074,0.868,0.058,0.182571
49000,0.074,0.839,0.087,0.265877
49500,0.037,0.888,0.074,0.170833
50000,0.066,0.917,0.017,0.129470
50500,0.033,0.946,0.021,0.081121
51000,0.029,0.917,0.054,0.122061
51500,0.029,0.963,0.008,0.068547
52000,0.029,0.963,0.008,0.059858
52500,0.033,0.946,0.021,0.084720
53000,0.041,0.905,0.054,0.113306
53500,0.041,0.926,0.033,0.087608
54000,0.041,0.888,0.070,0.147175
54500,0.058,0.860,0.083,0.197330
55000,0.054,0.880,0.066,0.140821
55500,0.070,0.884,0.045,0.153756
56000,0.041,0.893,0.066,0.155419
56500,0.045,0.901,0.054,0.128381
57000,0.033,0.942,0.025,0.087792
57500,0.037,0.938,0.025,0.083662
58000,0.037,0.917,0.045,0.107045
58500,0.033,0.926,0.041,0.114618
59000,0.041,0.909,0.050,0.124096
59500,0.033,0.942,0.025,0.097039
60000,0.029,0.967,0.004,0.050528
60500,0.033,0.934,0.033,0.095668
61000,0.054,0.897,0.050,0.149446
61500,0.054,0.868,0.079,0.218781
62000,0.033,0.913,0.054,0.142239
62500,0.029,0.959,0.012,0.066686
63000,0.029,0.946,0.025,0.094509
63500,0.037,0.926,0.037,0.121757
64000,0.029,0.934,0.037,0.099668
64500,0.029,0.934,0.037,0.097091
65000,0.033,0.938,0.029,0.094140
65500,0.041,0.926,0.033,0.124175
66000,0.062,0.884,0.054,0.192013
66500,0.045,0.876,0.079,0.166907
67000,0.079,0.864,0.058,0.201474
67500,0.074,0.864,0.062,0.218204
68000,0.058,0.930,0.012,0.102760
68500,0.041,0.909,0.050,0.130828
69000,0.041,0.934,0.025,0.103005
69500,0.033,0.938,0.029,0.091484
70000,0.045,0.938,0.017,0.098951
70500,0.033,0.942,0.025,0.093430
71000,0.029,0.926,0.045,0.129946
71500,0.033,0.901,0.066,0.167946
72000,0.045,0.905,0.050,0.117383
72500,0.033,0.959,0.008,0.055876
73000,0.029,0.930,0.041,0.102853
73500,0.029,0.955,0.017,0.072611
74000,0.029,0.955,0.017,0.069319
74500,0.054,0.897,0.050,0.150015
75000,0.041,0.901,0.058,0.137442
75500,0.033,0.926,0.041,0.120437
76000,0.033,0.888,0.079,0.169005
76500,0.037,0.901,0.062,0.182238
77000,0.037,0.901,0.062,0.154218
77500,0.041,0.901,0.058,0.150651
78000,0.037,0.917,0.045,0.113269
78500,0.037,0.901,0.062,0.142914
79000,0.045,0.938,0.017,0.081712
79500,0.041,0.921,0.037,0.112997
80000,0.045,0.921,0.033,0.104445
80500,0.029,0.930,0.041,0.110237
81000,0.037,0.901,0.062,0.140510
81500,0.050,0.901,0.050,0.130035
82000,0.041,0.872,0.087,0.162696
82500,0.041,0.884,0.074,0.153599
83000,0.041,0.926,0.033,0.107411
83500,0.041,0.934,0.025,0.094595
84000,0.037,0.942,0.021,0.082042
84500,0.037,0.893,0.070,0.143785
85000,0.037,0.950,0.012,0.081483
85500,0.045,0.913,0.041,0.123412
86000,0.041,0.917,0.041,0.140784
86500,0.037,0.942,0.021,0.087853
87000,0.029,0.934,0.037,0.108099
87500,0.029,0.934,0.037,0.111937
88000,0.033,0.942,0.025,0.091927
88500,0.041,0.950,0.008,0.066514
89000,0.041,0.909,0.050,0.137103
89500,0.029,0.938,0.033,0.108997
90000,0.029,0.926,0.045,0.113382
90500,0.050,0.909,0.041,0.146192
91000,0.041,0.921,0.037,0.103706
91500,0.045,0.888,0.066,0.166869
92000,0.033,0.938,0.029,0.094033
92500,0.033,0.921,0.045,0.111892
93000,0.037,0.897,0.066,0.153939
93500,0.029,0.934,0.037,0.082495
94000,0.033,0.917,0.050,0.120593
94500,0.029,0.950,0.021,0.071723
95000,0.029,0.955,0.017,0.068339
95500,0.033,0.930,0.037,0.105043
96000,0.037,0.926,0.037,0.107479
96500,0.058,0.897,0.045,0.159992
97000,0.066,0.855,0.079,0.237307
97500,0.054,0.876,0.070,0.193693
