time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.038,0.944,0.018,0.156128
1000,0.047,0.912,0.041,0.304698
1500,0.062,0.904,0.034,0.249399
2000,0.098,0.818,0.083,0.495241
2500,0.141,0.754,0.105,0.546209
3000,0.155,0.729,0.116,0.584702
3500,0.222,0.630,0.148,0.691558
4000,0.309,0.559,0.132,0.588887
4500,0.354,0.513,0.133,0.646287
5000,0.357,0.479,0.164,0.607797
5500,0.443,0.383,0.174,0.585475
6000,0.399,0.411,0.190,0.693189
6500,0.443,0.362,0.195,0.676915
7000,0.483,0.312,0.205,0.535243
7500,0.558,0.280,0.162,0.461548
8000,0.523,0.284,0.193,0.672909
8500,0.513,0.303,0.185,0.625470
9000,0.506,0.297,0.197,0.647676
9500,0.492,0.307,0.201,0.575205
10000,0.523,0.310,0.167,0.600308
10500,0.515,0.307,0.179,0.502250
11000,0.517,0.272,0.211,0.560294
11500,0.544,0.243,0.213,0.628401
12000,0.580,0.220,0.200,0.548648
12500,0.604,0.239,0.157,0.441877
13000,0.632,0.220,0.148,0.449411
13500,0.602,0.239,0.159,0.452069
14000,0.549,0.272,0.179,0.573203
14500,0.549,0.261,0.190,0.603602
15000,0.516,0.296,0.187,0.643230
15500,0.500,0.297,0.203,0.685201
16000,0.452,0.318,0.230,0.736971
16500,0.505,0.292,0.203,0.671215
17000,0.370,0.384,0.246,0.718625
17500,0.379,0.396,0.225,0.655639
18000,0.409,0.399,0.192,0.634569
18500,0.529,0.277,0.194,0.646349
19000,0.491,0.310,0.199,0.659727
19500,0.530,0.277,0.193,0.664358
20000,0.567,0.249,0.185,0.637469
20500,0.609,0.192,0.200,0.602156
21000,0.597,0.225,0.179,0.609668
21500,0.570,0.234,0.196,0.661792
22000,0.484,0.315,0.201,0.636972
22500,0.540,0.273,0.187,0.643624
23000,0.607,0.223,0.171,0.548817
23500,0.552,0.244,0.204,0.672334
24000,0.568,0.267,0.165,0.607399
24500,0.582,0.245,0.173,0.499469
25000,0.644,0.197,0.159,0.391954
25500,0.653,0.214,0.133,0.432240
26000,0.715,0.140,0.144,0.331968
26500,0.704,0.152,0.144,0.450230
27000,0.675,0.163,0.162,0.506626
27500,0.681,0.141,0.178,0.494508
28000,0.673,0.144,0.183,0.564649
28500,0.586,0.219,0.195,0.600142
29000,0.651,0.163,0.186,0.483533
29500,0.693,0.156,0.151,0.468167
30000,0.727,0.124,0.149,0.447864
30500,0.661,0.136,0.203,0.552510
31000,0.706,0.167,0.127,0.413578
31500,0.744,0.124,0.132,0.298466
32000,0.748,0.115,0.137,0.327427
32500,0.777,0.101,0.122,0.304269
33000,0.704,0.153,0.144,0.573388
33500,0.737,0.115,0.147,0.438685
34000,0.801,0.075,0.125,0.249288
34500,0.786,0.111,0.104,0.288828
35000,0.737,0.118,0.145,0.427559
35500,0.751,0.115,0.134,0.492531
36000,0.846,0.064,0.090,0.173785
36500,0.866,0.055,0.079,0.206924
37000,0.888,0.047,0.065,0.113235
37500,0.900,0.031,0.069,0.111268
