time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.788,0.184,0.262460
1000,0.055,0.548,0.396,0.403863
1500,0.097,0.341,0.562,0.402068
2000,0.147,0.217,0.636,0.379179
2500,0.198,0.217,0.585,0.414170
3000,0.143,0.226,0.631,0.379291
3500,0.138,0.198,0.664,0.372570
4000,0.157,0.207,0.636,0.370812
4500,0.134,0.249,0.618,0.381650
5000,0.157,0.157,0.687,0.347465
5500,0.147,0.203,0.650,0.385291
6000,0.184,0.152,0.664,0.355579
6500,0.221,0.124,0.654,0.373929
7000,0.221,0.115,0.664,0.358357
7500,0.276,0.171,0.553,0.430529
8000,0.309,0.166,0.525,0.446430
8500,0.230,0.129,0.641,0.376040
9000,0.258,0.088,0.654,0.344858
9500,0.263,0.106,0.631,0.392897
10000,0.230,0.143,0.627,0.402192
10500,0.207,0.111,0.682,0.358930
11000,0.267,0.074,0.659,0.369629
11500,0.253,0.129,0.618,0.400456
12000,0.194,0.143,0.664,0.364853
12500,0.166,0.166,0.668,0.363546
13000,0.244,0.115,0.641,0.386982
13500,0.194,0.166,0.641,0.398214
14000,0.180,0.152,0.668,0.373537
14500,0.263,0.092,0.645,0.370795
15000,0.258,0.124,0.618,0.392911
15500,0.212,0.129,0.659,0.366902
16000,0.180,0.138,0.682,0.367455
16500,0.230,0.115,0.654,0.371348
17000,0.217,0.115,0.668,0.360508
17500,0.226,0.129,0.645,0.397573
18000,0.226,0.106,0.668,0.370011
18500,0.244,0.097,0.659,0.381651
19000,0.235,0.120,0.645,0.382623
19500,0.198,0.134,0.668,0.370087
20000,0.230,0.143,0.627,0.386798
20500,0.304,0.115,0.581,0.414129
21000,0.276,0.138,0.585,0.428634
21500,0.235,0.111,0.654,0.378285
22000,0.253,0.046,0.700,0.342223
22500,0.157,0.120,0.724,0.327516
23000,0.207,0.092,0.700,0.341372
23500,0.207,0.055,0.737,0.308282
24000,0.152,0.184,0.664,0.397732
24500,0.189,0.124,0.687,0.357377
25000,0.152,0.161,0.687,0.367879
25500,0.166,0.134,0.700,0.353291
26000,0.198,0.120,0.682,0.336386
26500,0.166,0.143,0.691,0.354968
27000,0.203,0.152,0.645,0.400827
27500,0.244,0.124,0.631,0.375449
28000,0.235,0.106,0.659,0.365861
28500,0.244,0.157,0.599,0.406750
29000,0.295,0.120,0.585,0.408867
29500,0.235,0.138,0.627,0.393808
30000,0.249,0.115,0.636,0.382648
30500,0.240,0.129,0.631,0.393114
31000,0.171,0.161,0.668,0.359067
31500,0.244,0.194,0.562,0.427725
32000,0.249,0.138,0.613,0.387566
32500,0.249,0.129,0.622,0.395606
33000,0.226,0.157,0.618,0.400687
