time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.896,0.076,0.167169
1000,0.034,0.862,0.104,0.186383
1500,0.031,0.881,0.089,0.185067
2000,0.046,0.789,0.165,0.268591
2500,0.031,0.844,0.125,0.203571
3000,0.028,0.813,0.159,0.233503
3500,0.046,0.755,0.199,0.298566
4000,0.049,0.758,0.193,0.313740
4500,0.043,0.804,0.153,0.253215
5000,0.043,0.847,0.110,0.197002
5500,0.049,0.807,0.144,0.247641
6000,0.052,0.755,0.193,0.290902
6500,0.031,0.774,0.196,0.287524
7000,0.043,0.734,0.223,0.330538
7500,0.064,0.752,0.183,0.321511
8000,0.049,0.804,0.147,0.262960
8500,0.040,0.810,0.150,0.251651
9000,0.043,0.810,0.147,0.246625
9500,0.034,0.838,0.128,0.227964
10000,0.031,0.841,0.128,0.221008
10500,0.043,0.838,0.119,0.224814
11000,0.031,0.829,0.141,0.224906
11500,0.034,0.758,0.208,0.302083
12000,0.049,0.765,0.187,0.287440
12500,0.058,0.801,0.141,0.257160
13000,0.049,0.859,0.092,0.213594
13500,0.049,0.807,0.144,0.248828
14000,0.049,0.771,0.180,0.285479
14500,0.061,0.731,0.208,0.317069
15000,0.080,0.703,0.217,0.336711
15500,0.092,0.722,0.187,0.338952
16000,0.095,0.648,0.257,0.376037
16500,0.135,0.596,0.269,0.411482
17000,0.095,0.612,0.294,0.410720
17500,0.125,0.599,0.275,0.411301
18000,0.086,0.633,0.281,0.402306
18500,0.067,0.651,0.281,0.366522
19000,0.064,0.679,0.257,0.367218
19500,0.092,0.679,0.229,0.364076
20000,0.055,0.752,0.193,0.278891
20500,0.058,0.768,0.174,0.278064
21000,0.055,0.725,0.220,0.322436
21500,0.040,0.823,0.138,0.223395
22000,0.031,0.823,0.147,0.239640
22500,0.040,0.810,0.150,0.232876
23000,0.049,0.758,0.193,0.300530
23500,0.055,0.752,0.193,0.318034
24000,0.055,0.774,0.171,0.287969
24500,0.046,0.749,0.205,0.306340
25000,0.058,0.765,0.177,0.311479
25500,0.049,0.740,0.211,0.317837
26000,0.058,0.795,0.147,0.255766
26500,0.034,0.810,0.156,0.261667
27000,0.031,0.823,0.147,0.238630
27500,0.031,0.841,0.128,0.204253
