time,n_A+p,n_B,n_AB
100,0.237,0.303,0.461
200,0.237,0.171,0.592
300,0.158,0.132,0.711
400,0.079,0.197,0.724
500,0.132,0.132,0.737
600,0.184,0.171,0.645
700,0.132,0.092,0.776
800,0.118,0.092,0.789
900,0.079,0.211,0.711
1000,0.039,0.237,0.724
1100,0.066,0.158,0.776
1200,0.118,0.237,0.645
1300,0.197,0.171,0.632
1400,0.132,0.105,0.763
1500,0.171,0.039,0.789
1600,0.263,0.092,0.645
1700,0.224,0.118,0.658
1800,0.158,0.118,0.724
1900,0.079,0.211,0.711
2000,0.079,0.237,0.684
2100,0.145,0.211,0.645
2200,0.105,0.171,0.724
2300,0.118,0.211,0.671
2400,0.132,0.184,0.684
2500,0.118,0.211,0.671
2600,0.105,0.197,0.697
2700,0.118,0.184,0.697
2800,0.079,0.092,0.829
2900,0.289,0.053,0.658
3000,0.276,0.105,0.618
3100,0.316,0.053,0.632
3200,0.250,0.105,0.645
3300,0.211,0.039,0.750
3400,0.118,0.053,0.829
3500,0.118,0.158,0.724
3600,0.118,0.079,0.803
3700,0.118,0.145,0.737
3800,0.092,0.053,0.855
3900,0.066,0.053,0.882
4000,0.145,0.158,0.697
4100,0.158,0.118,0.724
4200,0.118,0.105,0.776
4300,0.053,0.184,0.763
4400,0.118,0.145,0.737
4500,0.079,0.224,0.697
4600,0.118,0.197,0.684
4700,0.092,0.224,0.684
4800,0.132,0.197,0.671
4900,0.039,0.316,0.645
5000,0.026,0.105,0.868
5100,0.211,0.079,0.711
5200,0.184,0.092,0.724
5300,0.118,0.132,0.750
5400,0.039,0.171,0.789
5500,0.079,0.158,0.763
5600,0.118,0.158,0.724
5700,0.092,0.145,0.763
5800,0.184,0.158,0.658
5900,0.197,0.079,0.724
6000,0.184,0.066,0.750
6100,0.105,0.105,0.789
6200,0.079,0.118,0.803
6300,0.079,0.132,0.789
6400,0.132,0.132,0.737
6500,0.132,0.197,0.671
6600,0.118,0.263,0.618
6700,0.171,0.079,0.750
6800,0.224,0.132,0.645
6900,0.132,0.145,0.724
7000,0.158,0.132,0.711
7100,0.158,0.145,0.697
7200,0.184,0.158,0.658
7300,0.105,0.118,0.776
7400,0.118,0.158,0.724
7500,0.079,0.158,0.763
7600,0.171,0.092,0.737
7700,0.224,0.092,0.684
7800,0.105,0.184,0.711
7900,0.092,0.132,0.776
8000,0.105,0.092,0.803
8100,0.092,0.092,0.816
8200,0.039,0.197,0.763
8300,0.145,0.118,0.737
8400,0.132,0.224,0.645
8500,0.145,0.132,0.724
8600,0.158,0.105,0.737
8700,0.145,0.053,0.803
8800,0.197,0.079,0.724
8900,0.171,0.066,0.763
9000,0.105,0.132,0.763
9100,0.132,0.158,0.711
9200,0.118,0.158,0.724
9300,0.079,0.250,0.671
9400,0.066,0.263,0.671
9500,0.079,0.237,0.684
9600,0.066,0.329,0.605
9700,0.184,0.250,0.566
9800,0.158,0.263,0.579
9900,0.066,0.263,0.671
10000,0.092,0.184,0.724
10100,0.053,0.250,0.697
10200,0.066,0.276,0.658
10300,0.079,0.289,0.632
10400,0.066,0.237,0.697
10500,0.092,0.289,0.618
10600,0.053,0.316,0.632
10700,0.026,0.224,0.750
10800,0.026,0.237,0.737
10900,0.092,0.197,0.711
11000,0.039,0.132,0.829
11100,0.066,0.237,0.697
11200,0.053,0.171,0.776
11300,0.145,0.132,0.724
11400,0.171,0.145,0.684
11500,0.079,0.211,0.711
11600,0.053,0.224,0.724
11700,0.132,0.158,0.711
11800,0.118,0.211,0.671
11900,0.132,0.079,0.789
12000,0.171,0.053,0.776
12100,0.079,0.039,0.882
12200,0.211,0.039,0.750
12300,0.197,0.066,0.737
12400,0.132,0.092,0.776
12500,0.132,0.079,0.789
12600,0.118,0.250,0.632
12700,0.039,0.118,0.842
12800,0.105,0.066,0.829
12900,0.145,0.053,0.803
13000,0.237,0.092,0.671
13100,0.237,0.079,0.684
13200,0.211,0.053,0.737
13300,0.171,0.079,0.750
