time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.049,0.940,0.010,0.219277
1000,0.068,0.901,0.031,0.292075
1500,0.091,0.867,0.042,0.309515
2000,0.102,0.863,0.035,0.312035
2500,0.077,0.885,0.038,0.250384
3000,0.094,0.866,0.040,0.293697
3500,0.132,0.807,0.061,0.317354
4000,0.251,0.673,0.076,0.559317
4500,0.323,0.604,0.073,0.558094
5000,0.296,0.623,0.080,0.506616
5500,0.256,0.616,0.128,0.487779
6000,0.291,0.622,0.087,0.509143
6500,0.320,0.593,0.087,0.598695
7000,0.363,0.548,0.089,0.511074
7500,0.327,0.598,0.075,0.586100
8000,0.277,0.631,0.092,0.472562
8500,0.285,0.608,0.107,0.570938
9000,0.330,0.585,0.085,0.592141
9500,0.332,0.590,0.079,0.575556
10000,0.427,0.495,0.077,0.594588
10500,0.427,0.477,0.095,0.570292
11000,0.431,0.501,0.068,0.555920
11500,0.400,0.529,0.072,0.485924
12000,0.429,0.474,0.097,0.561038
12500,0.512,0.391,0.098,0.541263
13000,0.504,0.404,0.092,0.595871
13500,0.560,0.340,0.100,0.538372
14000,0.576,0.337,0.087,0.455621
14500,0.553,0.368,0.079,0.453322
15000,0.596,0.325,0.079,0.571891
15500,0.639,0.274,0.087,0.517250
16000,0.705,0.221,0.073,0.384459
16500,0.714,0.214,0.072,0.342678
17000,0.623,0.288,0.088,0.526885
17500,0.483,0.414,0.103,0.590792
18000,0.529,0.393,0.078,0.459216
18500,0.484,0.412,0.104,0.653912
19000,0.459,0.444,0.098,0.654190
19500,0.480,0.442,0.078,0.643931
20000,0.502,0.404,0.094,0.640608
20500,0.430,0.474,0.095,0.570141
21000,0.399,0.504,0.097,0.557595
21500,0.525,0.392,0.083,0.603606
22000,0.488,0.413,0.098,0.628910
22500,0.476,0.445,0.080,0.594374
23000,0.468,0.434,0.098,0.651901
23500,0.391,0.534,0.075,0.501219
24000,0.388,0.514,0.098,0.524795
24500,0.432,0.472,0.096,0.652503
25000,0.542,0.357,0.101,0.599210
25500,0.570,0.327,0.104,0.604041
26000,0.588,0.324,0.088,0.573205
26500,0.668,0.249,0.083,0.465221
27000,0.678,0.251,0.072,0.348250
27500,0.698,0.229,0.073,0.310085
28000,0.737,0.194,0.069,0.309444
28500,0.701,0.220,0.079,0.315817
29000,0.733,0.196,0.072,0.272098
29500,0.731,0.190,0.079,0.333185
30000,0.741,0.172,0.087,0.264554
30500,0.813,0.117,0.070,0.222975
31000,0.746,0.162,0.092,0.356774
31500,0.754,0.165,0.081,0.358706
32000,0.789,0.153,0.058,0.268166
32500,0.806,0.113,0.081,0.227013
33000,0.853,0.086,0.061,0.178825
33500,0.795,0.132,0.074,0.350645
34000,0.843,0.108,0.049,0.152851
34500,0.889,0.068,0.043,0.100532
35000,0.913,0.047,0.040,0.076901
35500,0.911,0.033,0.056,0.078170
36000,0.939,0.028,0.033,0.048645
36500,0.962,0.018,0.020,0.016434
37000,0.967,0.015,0.018,0.012036
37500,0.972,0.012,0.016,0.009016
38000,0.975,0.012,0.013,0.008060
38500,0.979,0.011,0.010,0.005913
39000,0.982,0.011,0.007,0.003274
