time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.050,0.851,0.099,0.243597
1000,0.062,0.802,0.136,0.287570
1500,0.045,0.835,0.120,0.241655
2000,0.074,0.752,0.174,0.350576
2500,0.083,0.707,0.211,0.382079
3000,0.058,0.748,0.194,0.341170
3500,0.095,0.653,0.252,0.428054
4000,0.161,0.504,0.335,0.533181
4500,0.285,0.397,0.318,0.564930
5000,0.421,0.289,0.289,0.557811
5500,0.517,0.231,0.252,0.508827
6000,0.492,0.252,0.256,0.518699
6500,0.426,0.219,0.355,0.536867
7000,0.405,0.277,0.318,0.512652
7500,0.446,0.252,0.302,0.511007
8000,0.401,0.298,0.302,0.529124
8500,0.314,0.293,0.393,0.528033
9000,0.434,0.219,0.347,0.489360
9500,0.459,0.219,0.322,0.506164
10000,0.492,0.256,0.252,0.531654
10500,0.508,0.194,0.298,0.493539
11000,0.492,0.202,0.306,0.520184
11500,0.504,0.149,0.347,0.488770
12000,0.612,0.107,0.281,0.404951
12500,0.686,0.083,0.231,0.348149
13000,0.736,0.050,0.215,0.323195
13500,0.831,0.037,0.132,0.187736
14000,0.872,0.017,0.112,0.163883
14500,0.843,0.017,0.140,0.184112
15000,0.843,0.008,0.149,0.212082
15500,0.913,0.008,0.079,0.143507
16000,0.946,0.004,0.050,0.078523
16500,0.963,0.000,0.037,0.052377
17000,0.983,0.000,0.017,0.031941
17500,0.967,0.000,0.033,0.061151
18000,0.988,0.000,0.012,0.016160
18500,0.992,0.000,0.008,0.009801
19000,0.996,0.000,0.004,0.001805
19500,1.000,0.000,0.000,0.000000
