time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.912,0.055,0.119140
1000,0.028,0.880,0.092,0.142127
1500,0.032,0.903,0.065,0.128402
2000,0.032,0.935,0.032,0.078126
2500,0.041,0.903,0.055,0.140899
3000,0.028,0.954,0.018,0.052353
3500,0.046,0.885,0.069,0.147615
4000,0.028,0.931,0.041,0.078485
4500,0.037,0.917,0.046,0.106443
5000,0.037,0.899,0.065,0.132950
5500,0.051,0.885,0.065,0.136341
6000,0.041,0.903,0.055,0.124932
6500,0.028,0.931,0.041,0.080575
7000,0.037,0.940,0.023,0.070978
7500,0.028,0.912,0.060,0.109538
8000,0.028,0.912,0.060,0.091252
8500,0.046,0.848,0.106,0.185036
9000,0.046,0.894,0.060,0.136347
9500,0.041,0.894,0.065,0.138631
10000,0.065,0.825,0.111,0.219011
10500,0.037,0.857,0.106,0.178190
11000,0.041,0.908,0.051,0.111290
11500,0.037,0.922,0.041,0.097549
12000,0.032,0.894,0.074,0.124307
12500,0.051,0.825,0.124,0.207142
13000,0.046,0.802,0.152,0.252329
13500,0.028,0.931,0.041,0.097286
14000,0.028,0.959,0.014,0.041435
14500,0.028,0.954,0.018,0.054618
15000,0.037,0.908,0.055,0.121629
15500,0.028,0.940,0.032,0.081062
16000,0.028,0.940,0.032,0.076930
16500,0.028,0.940,0.032,0.070060
17000,0.028,0.889,0.083,0.145439
17500,0.032,0.912,0.055,0.106806
18000,0.028,0.935,0.037,0.087744
18500,0.028,0.922,0.051,0.091209
19000,0.037,0.917,0.046,0.115224
19500,0.037,0.931,0.032,0.086642
20000,0.028,0.926,0.046,0.087984
20500,0.037,0.917,0.046,0.110171
21000,0.032,0.940,0.028,0.071637
21500,0.028,0.931,0.041,0.089346
22000,0.041,0.899,0.060,0.128535
22500,0.032,0.839,0.129,0.216367
23000,0.032,0.862,0.106,0.173663
23500,0.032,0.903,0.065,0.131016
24000,0.032,0.926,0.041,0.085518
24500,0.032,0.889,0.078,0.150083
25000,0.028,0.931,0.041,0.085079
25500,0.037,0.912,0.051,0.117870
26000,0.028,0.926,0.046,0.103753
26500,0.028,0.954,0.018,0.060613
27000,0.032,0.935,0.032,0.088952
27500,0.037,0.917,0.046,0.103007
28000,0.028,0.926,0.046,0.080531
28500,0.028,0.917,0.055,0.091127
29000,0.046,0.889,0.065,0.132316
29500,0.032,0.935,0.032,0.089268
30000,0.028,0.945,0.028,0.062574
30500,0.037,0.885,0.078,0.148266
31000,0.032,0.917,0.051,0.096177
31500,0.032,0.922,0.046,0.098180
32000,0.041,0.885,0.074,0.143591
32500,0.028,0.912,0.060,0.121397
33000,0.037,0.857,0.106,0.181980
33500,0.037,0.903,0.060,0.141099
34000,0.028,0.926,0.046,0.095488
34500,0.032,0.935,0.032,0.080196
35000,0.028,0.945,0.028,0.073165
35500,0.046,0.922,0.032,0.098534
36000,0.041,0.903,0.055,0.126938
36500,0.041,0.876,0.083,0.151525
37000,0.069,0.820,0.111,0.232789
37500,0.065,0.825,0.111,0.232499
38000,0.032,0.926,0.041,0.105539
38500,0.028,0.917,0.055,0.104261
39000,0.028,0.912,0.060,0.111690
39500,0.037,0.908,0.055,0.107617
40000,0.028,0.908,0.065,0.109932
40500,0.028,0.926,0.046,0.091991
41000,0.032,0.926,0.041,0.078790
41500,0.037,0.899,0.065,0.131042
42000,0.037,0.871,0.092,0.158055
42500,0.032,0.908,0.060,0.117030
43000,0.028,0.945,0.028,0.066706
43500,0.032,0.917,0.051,0.119758
44000,0.028,0.935,0.037,0.088144
44500,0.041,0.903,0.055,0.141504
45000,0.046,0.903,0.051,0.109307
45500,0.046,0.889,0.065,0.144841
46000,0.041,0.866,0.092,0.183434
46500,0.028,0.922,0.051,0.085117
47000,0.032,0.926,0.041,0.089294
47500,0.028,0.922,0.051,0.115223
48000,0.032,0.945,0.023,0.084040
48500,0.028,0.935,0.037,0.084897
49000,0.032,0.931,0.037,0.091216
49500,0.028,0.917,0.055,0.111435
50000,0.028,0.931,0.041,0.080475
50500,0.028,0.899,0.074,0.141553
51000,0.028,0.931,0.041,0.079883
51500,0.028,0.945,0.028,0.060973
52000,0.032,0.922,0.046,0.094462
52500,0.028,0.917,0.055,0.107340
53000,0.028,0.945,0.028,0.056145
53500,0.032,0.949,0.018,0.069811
54000,0.046,0.889,0.065,0.158234
54500,0.041,0.908,0.051,0.111945
55000,0.028,0.949,0.023,0.066429
55500,0.028,0.935,0.037,0.089570
56000,0.037,0.912,0.051,0.109297
56500,0.032,0.945,0.023,0.066354
57000,0.037,0.899,0.065,0.144077
57500,0.028,0.829,0.143,0.211543
58000,0.037,0.880,0.083,0.172380
58500,0.037,0.894,0.069,0.138706
59000,0.037,0.876,0.088,0.151491
59500,0.032,0.903,0.065,0.118401
60000,0.046,0.894,0.060,0.136214
60500,0.041,0.866,0.092,0.175331
61000,0.028,0.922,0.051,0.084668
61500,0.046,0.899,0.055,0.117898
62000,0.032,0.912,0.055,0.110626
62500,0.032,0.922,0.046,0.097846
63000,0.028,0.959,0.014,0.050016
63500,0.032,0.945,0.023,0.077480
64000,0.037,0.940,0.023,0.078095
64500,0.037,0.894,0.069,0.134165
65000,0.032,0.926,0.041,0.078201
65500,0.032,0.908,0.060,0.107819
66000,0.046,0.903,0.051,0.113815
66500,0.032,0.903,0.065,0.123261
67000,0.032,0.871,0.097,0.161584
67500,0.046,0.885,0.069,0.146840
68000,0.032,0.889,0.078,0.148985
68500,0.028,0.876,0.097,0.160122
69000,0.032,0.917,0.051,0.093060
69500,0.028,0.903,0.069,0.118259
70000,0.028,0.899,0.074,0.143252
70500,0.037,0.922,0.041,0.108549
71000,0.028,0.908,0.065,0.131471
71500,0.032,0.922,0.046,0.095006
72000,0.032,0.908,0.060,0.140279
72500,0.037,0.894,0.069,0.143240
73000,0.028,0.903,0.069,0.120275
73500,0.028,0.908,0.065,0.116675
74000,0.028,0.912,0.060,0.104531
74500,0.046,0.889,0.065,0.156967
75000,0.046,0.843,0.111,0.198037
75500,0.037,0.922,0.041,0.114852
76000,0.032,0.912,0.055,0.116031
76500,0.037,0.926,0.037,0.077160
77000,0.041,0.917,0.041,0.106896
77500,0.032,0.917,0.051,0.106165
78000,0.060,0.885,0.055,0.165261
78500,0.046,0.889,0.065,0.141261
79000,0.032,0.871,0.097,0.150739
79500,0.041,0.894,0.065,0.121401
80000,0.041,0.903,0.055,0.110353
80500,0.041,0.908,0.051,0.111508
81000,0.037,0.912,0.051,0.107546
81500,0.028,0.931,0.041,0.083029
82000,0.028,0.917,0.055,0.107106
82500,0.028,0.926,0.046,0.098276
83000,0.028,0.931,0.041,0.090193
83500,0.028,0.940,0.032,0.082739
84000,0.037,0.926,0.037,0.102403
84500,0.028,0.945,0.028,0.073806
85000,0.028,0.945,0.028,0.067189
85500,0.028,0.940,0.032,0.072226
86000,0.032,0.940,0.028,0.091492
86500,0.028,0.922,0.051,0.104166
87000,0.037,0.922,0.041,0.101592
87500,0.028,0.899,0.074,0.133661
88000,0.028,0.908,0.065,0.119118
88500,0.028,0.945,0.028,0.064635
89000,0.028,0.935,0.037,0.083576
89500,0.028,0.940,0.032,0.072874
90000,0.028,0.922,0.051,0.088951
90500,0.028,0.912,0.060,0.121605
91000,0.028,0.935,0.037,0.082835
91500,0.032,0.912,0.055,0.119217
92000,0.041,0.935,0.023,0.084251
92500,0.028,0.954,0.018,0.062705
93000,0.032,0.949,0.018,0.063978
93500,0.037,0.899,0.065,0.124815
94000,0.028,0.935,0.037,0.084197
94500,0.028,0.931,0.041,0.089555
95000,0.032,0.940,0.028,0.073937
95500,0.032,0.935,0.032,0.085804
96000,0.028,0.912,0.060,0.130836
96500,0.028,0.959,0.014,0.057709
