time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.938,0.032,0.092634
1000,0.030,0.928,0.042,0.109358
1500,0.035,0.898,0.067,0.170011
2000,0.032,0.928,0.040,0.112461
2500,0.035,0.903,0.062,0.157996
3000,0.032,0.938,0.030,0.105730
3500,0.035,0.938,0.027,0.102427
4000,0.035,0.918,0.047,0.119489
4500,0.032,0.918,0.050,0.115736
5000,0.037,0.901,0.062,0.147520
5500,0.042,0.893,0.065,0.173141
6000,0.042,0.834,0.124,0.227897
6500,0.035,0.876,0.089,0.178726
7000,0.042,0.866,0.092,0.197923
7500,0.035,0.901,0.065,0.138581
8000,0.032,0.901,0.067,0.152342
8500,0.030,0.906,0.065,0.154189
9000,0.030,0.898,0.072,0.165451
9500,0.035,0.878,0.087,0.168924
10000,0.032,0.873,0.094,0.164854
10500,0.040,0.876,0.084,0.179569
11000,0.042,0.893,0.065,0.159221
11500,0.035,0.876,0.089,0.170589
12000,0.032,0.911,0.057,0.126176
12500,0.035,0.893,0.072,0.158763
13000,0.045,0.883,0.072,0.168562
13500,0.040,0.901,0.060,0.138223
14000,0.040,0.903,0.057,0.128233
14500,0.035,0.891,0.074,0.157044
15000,0.035,0.881,0.084,0.168802
15500,0.037,0.881,0.082,0.174137
16000,0.037,0.868,0.094,0.186180
16500,0.032,0.906,0.062,0.144125
17000,0.030,0.908,0.062,0.134140
17500,0.040,0.883,0.077,0.160621
18000,0.035,0.883,0.082,0.177763
18500,0.040,0.876,0.084,0.207210
19000,0.040,0.868,0.092,0.210879
19500,0.045,0.856,0.099,0.194889
20000,0.045,0.861,0.094,0.179869
20500,0.032,0.871,0.097,0.174114
21000,0.030,0.891,0.079,0.137570
21500,0.032,0.868,0.099,0.164329
22000,0.032,0.888,0.079,0.164208
22500,0.035,0.896,0.069,0.136027
23000,0.040,0.864,0.097,0.195316
23500,0.040,0.881,0.079,0.150646
24000,0.035,0.864,0.102,0.202933
24500,0.045,0.881,0.074,0.184367
25000,0.035,0.896,0.069,0.137503
25500,0.035,0.881,0.084,0.177943
26000,0.032,0.918,0.050,0.108475
26500,0.042,0.886,0.072,0.149879
27000,0.040,0.898,0.062,0.145803
27500,0.040,0.854,0.107,0.188938
28000,0.037,0.859,0.104,0.191833
28500,0.037,0.859,0.104,0.199358
29000,0.040,0.866,0.094,0.180246
29500,0.040,0.864,0.097,0.189096
30000,0.047,0.871,0.082,0.182010
30500,0.050,0.851,0.099,0.208366
31000,0.045,0.836,0.119,0.233694
31500,0.050,0.821,0.129,0.242595
32000,0.040,0.859,0.102,0.174239
32500,0.040,0.898,0.062,0.136470
33000,0.035,0.896,0.069,0.132328
33500,0.047,0.856,0.097,0.196400
34000,0.047,0.831,0.122,0.234798
34500,0.055,0.873,0.072,0.176753
35000,0.052,0.876,0.072,0.177727
35500,0.040,0.868,0.092,0.195481
36000,0.042,0.871,0.087,0.190392
36500,0.037,0.876,0.087,0.151009
37000,0.042,0.871,0.087,0.179698
37500,0.040,0.859,0.102,0.187429
38000,0.042,0.868,0.089,0.185054
38500,0.035,0.881,0.084,0.154751
39000,0.037,0.859,0.104,0.181600
39500,0.055,0.841,0.104,0.205916
40000,0.052,0.846,0.102,0.198573
40500,0.042,0.878,0.079,0.153857
41000,0.045,0.859,0.097,0.208842
41500,0.045,0.883,0.072,0.157500
42000,0.050,0.881,0.069,0.157918
42500,0.040,0.841,0.119,0.227009
43000,0.047,0.829,0.124,0.240746
43500,0.037,0.866,0.097,0.197996
44000,0.037,0.881,0.082,0.158761
44500,0.040,0.854,0.107,0.194436
45000,0.037,0.864,0.099,0.180072
45500,0.042,0.881,0.077,0.151284
46000,0.035,0.873,0.092,0.185576
46500,0.037,0.878,0.084,0.147670
47000,0.030,0.903,0.067,0.130615
47500,0.032,0.878,0.089,0.179378
48000,0.035,0.856,0.109,0.206734
48500,0.030,0.839,0.132,0.215448
49000,0.037,0.881,0.082,0.177142
49500,0.040,0.878,0.082,0.175393
50000,0.042,0.886,0.072,0.159243
50500,0.042,0.893,0.065,0.158411
51000,0.040,0.893,0.067,0.154986
51500,0.035,0.888,0.077,0.144517
52000,0.037,0.883,0.079,0.159260
52500,0.037,0.864,0.099,0.188517
53000,0.040,0.903,0.057,0.138568
53500,0.042,0.888,0.069,0.154274
54000,0.037,0.888,0.074,0.151632
54500,0.035,0.898,0.067,0.147464
55000,0.032,0.911,0.057,0.124341
55500,0.035,0.896,0.069,0.154620
56000,0.037,0.876,0.087,0.180390
56500,0.037,0.881,0.082,0.162389
57000,0.032,0.888,0.079,0.164171
57500,0.032,0.876,0.092,0.183669
58000,0.035,0.881,0.084,0.156437
58500,0.030,0.896,0.074,0.160864
59000,0.032,0.901,0.067,0.162717
59500,0.042,0.901,0.057,0.167862
60000,0.040,0.896,0.065,0.151312
60500,0.037,0.901,0.062,0.133636
61000,0.045,0.891,0.065,0.150616
61500,0.037,0.898,0.065,0.165751
62000,0.042,0.878,0.079,0.207379
62500,0.035,0.888,0.077,0.170085
63000,0.052,0.868,0.079,0.182982
63500,0.037,0.868,0.094,0.162319
64000,0.032,0.906,0.062,0.113077
64500,0.042,0.876,0.082,0.172739
65000,0.042,0.886,0.072,0.145134
65500,0.037,0.898,0.065,0.132367
66000,0.047,0.888,0.065,0.146978
66500,0.040,0.891,0.069,0.143607
67000,0.032,0.881,0.087,0.146298
67500,0.037,0.878,0.084,0.174316
68000,0.035,0.891,0.074,0.145677
68500,0.040,0.891,0.069,0.139711
69000,0.035,0.883,0.082,0.155999
69500,0.032,0.896,0.072,0.132226
70000,0.045,0.876,0.079,0.170408
70500,0.037,0.873,0.089,0.173699
71000,0.040,0.871,0.089,0.178489
71500,0.037,0.873,0.089,0.172676
