time,n_A+p,n_B,n_AB
100,0.388,0.462,0.150
200,0.324,0.422,0.254
300,0.260,0.379,0.361
400,0.220,0.358,0.422
500,0.211,0.309,0.480
600,0.174,0.300,0.526
700,0.144,0.257,0.599
800,0.116,0.254,0.630
900,0.131,0.232,0.636
1000,0.131,0.202,0.667
1100,0.153,0.180,0.667
1200,0.156,0.217,0.627
1300,0.119,0.199,0.682
1400,0.113,0.196,0.691
1500,0.116,0.217,0.667
1600,0.116,0.208,0.676
1700,0.098,0.211,0.691
1800,0.104,0.177,0.719
1900,0.122,0.177,0.700
2000,0.131,0.183,0.685
2100,0.131,0.174,0.694
2200,0.089,0.199,0.713
2300,0.095,0.183,0.722
2400,0.107,0.220,0.673
2500,0.110,0.226,0.664
2600,0.107,0.223,0.670
2700,0.104,0.242,0.654
2800,0.095,0.251,0.654
2900,0.086,0.260,0.654
3000,0.070,0.245,0.685
3100,0.073,0.223,0.703
3200,0.089,0.232,0.679
3300,0.101,0.199,0.700
3400,0.128,0.187,0.685
3500,0.119,0.165,0.716
3600,0.162,0.165,0.673
3700,0.144,0.174,0.682
3800,0.131,0.177,0.691
3900,0.144,0.171,0.685
4000,0.153,0.159,0.688
4100,0.131,0.128,0.740
4200,0.138,0.131,0.731
4300,0.128,0.131,0.740
4400,0.162,0.131,0.706
4500,0.150,0.141,0.709
4600,0.150,0.165,0.685
4700,0.165,0.187,0.648
4800,0.165,0.187,0.648
4900,0.147,0.171,0.682
5000,0.171,0.199,0.630
5100,0.180,0.190,0.630
5200,0.183,0.141,0.676
5300,0.196,0.141,0.664
5400,0.174,0.128,0.697
5500,0.199,0.150,0.651
5600,0.190,0.147,0.664
5700,0.180,0.168,0.651
5800,0.174,0.131,0.694
5900,0.177,0.116,0.706
6000,0.165,0.113,0.722
6100,0.171,0.110,0.719
6200,0.174,0.122,0.703
6300,0.153,0.153,0.694
6400,0.147,0.153,0.700
6500,0.141,0.174,0.685
6600,0.147,0.196,0.657
6700,0.128,0.177,0.694
6800,0.122,0.193,0.685
6900,0.125,0.174,0.700
7000,0.141,0.162,0.697
7100,0.141,0.156,0.703
7200,0.153,0.150,0.697
7300,0.190,0.156,0.654
7400,0.196,0.168,0.636
7500,0.193,0.159,0.648
7600,0.211,0.156,0.633
7700,0.214,0.156,0.630
7800,0.220,0.156,0.624
7900,0.202,0.147,0.651
8000,0.174,0.144,0.682
8100,0.180,0.135,0.685
8200,0.187,0.135,0.679
8300,0.202,0.122,0.676
8400,0.205,0.138,0.657
8500,0.208,0.138,0.654
8600,0.190,0.141,0.670
8700,0.187,0.131,0.682
8800,0.196,0.128,0.676
8900,0.187,0.156,0.657
9000,0.177,0.168,0.654
9100,0.177,0.177,0.645
9200,0.162,0.196,0.642
9300,0.156,0.208,0.636
9400,0.150,0.187,0.664
9500,0.159,0.159,0.682
9600,0.128,0.144,0.728
9700,0.122,0.174,0.703
9800,0.128,0.165,0.706
9900,0.122,0.141,0.737
10000,0.150,0.156,0.694
10100,0.144,0.159,0.697
10200,0.153,0.177,0.670
10300,0.156,0.183,0.661
10400,0.162,0.156,0.682
10500,0.162,0.174,0.664
10600,0.168,0.150,0.682
10700,0.174,0.141,0.685
10800,0.153,0.135,0.713
10900,0.150,0.131,0.719
11000,0.135,0.150,0.716
11100,0.144,0.131,0.725
11200,0.168,0.113,0.719
11300,0.196,0.101,0.703
11400,0.180,0.101,0.719
11500,0.199,0.122,0.679
11600,0.168,0.150,0.682
11700,0.187,0.165,0.648
11800,0.190,0.162,0.648
11900,0.193,0.128,0.679
12000,0.217,0.116,0.667
12100,0.196,0.113,0.691
12200,0.177,0.119,0.703
12300,0.177,0.138,0.685
12400,0.177,0.128,0.694
12500,0.177,0.119,0.703
12600,0.199,0.104,0.697
12700,0.180,0.104,0.716
12800,0.171,0.107,0.722
12900,0.190,0.119,0.691
13000,0.168,0.156,0.676
13100,0.162,0.138,0.700
13200,0.138,0.165,0.697
