time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.965,0.005
300,0.030,0.964,0.006
400,0.030,0.962,0.008
500,0.030,0.958,0.012
600,0.030,0.959,0.011
700,0.030,0.960,0.010
800,0.032,0.958,0.010
900,0.031,0.958,0.011
1000,0.031,0.955,0.014
1100,0.031,0.947,0.022
1200,0.041,0.937,0.022
1300,0.040,0.941,0.019
1400,0.037,0.933,0.030
1500,0.036,0.935,0.029
1600,0.036,0.936,0.028
1700,0.034,0.939,0.027
1800,0.034,0.936,0.030
1900,0.033,0.940,0.027
2000,0.031,0.944,0.025
2100,0.030,0.947,0.023
2200,0.030,0.944,0.026
2300,0.030,0.947,0.023
2400,0.030,0.947,0.023
2500,0.030,0.944,0.026
2600,0.037,0.935,0.028
2700,0.034,0.935,0.031
2800,0.032,0.940,0.028
2900,0.032,0.945,0.023
3000,0.033,0.946,0.021
3100,0.033,0.947,0.020
3200,0.032,0.947,0.021
3300,0.033,0.945,0.022
3400,0.032,0.946,0.022
3500,0.032,0.942,0.026
3600,0.032,0.941,0.027
3700,0.032,0.941,0.027
3800,0.032,0.938,0.030
3900,0.031,0.936,0.033
4000,0.031,0.934,0.035
4100,0.030,0.936,0.034
4200,0.034,0.939,0.027
4300,0.035,0.933,0.032
4400,0.037,0.932,0.031
4500,0.040,0.923,0.037
4600,0.040,0.920,0.040
4700,0.037,0.925,0.038
4800,0.037,0.919,0.044
4900,0.041,0.905,0.054
5000,0.041,0.911,0.048
5100,0.041,0.913,0.046
5200,0.039,0.911,0.050
5300,0.041,0.903,0.056
5400,0.039,0.906,0.055
5500,0.048,0.909,0.043
5600,0.046,0.907,0.047
5700,0.044,0.907,0.049
5800,0.048,0.901,0.051
5900,0.047,0.907,0.046
6000,0.045,0.911,0.044
6100,0.043,0.907,0.050
6200,0.043,0.902,0.055
6300,0.041,0.912,0.047
6400,0.039,0.921,0.040
6500,0.038,0.919,0.043
6600,0.038,0.919,0.043
6700,0.039,0.926,0.035
6800,0.039,0.933,0.028
6900,0.040,0.933,0.027
7000,0.040,0.932,0.028
7100,0.040,0.917,0.043
7200,0.038,0.923,0.039
7300,0.037,0.926,0.037
7400,0.036,0.927,0.037
7500,0.039,0.927,0.034
7600,0.039,0.931,0.030
7700,0.038,0.934,0.028
7800,0.035,0.942,0.023
7900,0.037,0.944,0.019
8000,0.037,0.944,0.019
8100,0.037,0.943,0.020
8200,0.036,0.943,0.021
8300,0.035,0.941,0.024
8400,0.035,0.944,0.021
8500,0.035,0.942,0.023
8600,0.035,0.943,0.022
8700,0.034,0.944,0.022
8800,0.035,0.948,0.017
8900,0.033,0.949,0.018
9000,0.035,0.950,0.015
9100,0.043,0.944,0.013
9200,0.042,0.950,0.008
