time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.905,0.066,0.136900
1000,0.029,0.872,0.099,0.190884
1500,0.033,0.810,0.157,0.289352
2000,0.050,0.773,0.178,0.300305
2500,0.054,0.748,0.198,0.353237
3000,0.074,0.707,0.219,0.373626
3500,0.079,0.731,0.190,0.355393
4000,0.033,0.777,0.190,0.278636
4500,0.037,0.781,0.182,0.282246
5000,0.058,0.748,0.194,0.333013
5500,0.037,0.777,0.186,0.278859
6000,0.033,0.785,0.182,0.259228
6500,0.033,0.843,0.124,0.196729
7000,0.033,0.839,0.128,0.231029
7500,0.037,0.839,0.124,0.225869
8000,0.037,0.860,0.103,0.191543
8500,0.062,0.818,0.120,0.248939
9000,0.045,0.810,0.145,0.251650
9500,0.033,0.831,0.136,0.235170
10000,0.037,0.835,0.128,0.214634
10500,0.037,0.855,0.107,0.220703
11000,0.033,0.847,0.120,0.218016
11500,0.037,0.851,0.112,0.231702
12000,0.054,0.793,0.153,0.294360
12500,0.058,0.777,0.165,0.291265
13000,0.041,0.793,0.165,0.268546
13500,0.037,0.860,0.103,0.182350
14000,0.033,0.876,0.091,0.175003
14500,0.033,0.893,0.074,0.149350
15000,0.054,0.855,0.091,0.179542
15500,0.050,0.773,0.178,0.307089
16000,0.033,0.839,0.128,0.188929
16500,0.054,0.769,0.178,0.308185
17000,0.033,0.826,0.140,0.230597
17500,0.033,0.822,0.145,0.266558
18000,0.041,0.781,0.178,0.321311
18500,0.054,0.707,0.240,0.369542
19000,0.050,0.785,0.165,0.281562
19500,0.037,0.798,0.165,0.251662
20000,0.029,0.851,0.120,0.183669
20500,0.029,0.814,0.157,0.245372
21000,0.041,0.723,0.236,0.358518
21500,0.070,0.657,0.273,0.398464
22000,0.062,0.661,0.277,0.382631
22500,0.054,0.669,0.277,0.388210
23000,0.037,0.760,0.202,0.293953
23500,0.037,0.822,0.140,0.245406
24000,0.037,0.785,0.178,0.271804
24500,0.062,0.748,0.190,0.321490
25000,0.029,0.855,0.116,0.212287
25500,0.029,0.843,0.128,0.222379
26000,0.029,0.888,0.083,0.145430
26500,0.037,0.888,0.074,0.156854
27000,0.037,0.785,0.178,0.292163
27500,0.045,0.756,0.198,0.302107
28000,0.033,0.727,0.240,0.346132
28500,0.070,0.702,0.227,0.378437
29000,0.037,0.760,0.202,0.313248
29500,0.029,0.777,0.194,0.275835
30000,0.029,0.835,0.136,0.202375
30500,0.033,0.814,0.153,0.252849
31000,0.041,0.744,0.215,0.314493
31500,0.087,0.674,0.240,0.382849
32000,0.066,0.736,0.198,0.339810
32500,0.041,0.752,0.207,0.302368
33000,0.054,0.702,0.244,0.381937
33500,0.058,0.744,0.198,0.331602
34000,0.050,0.752,0.198,0.361140
34500,0.045,0.781,0.174,0.298879
35000,0.041,0.855,0.103,0.216741
35500,0.029,0.872,0.099,0.181302
36000,0.029,0.847,0.124,0.210875
36500,0.037,0.777,0.186,0.281631
37000,0.045,0.769,0.186,0.305560
37500,0.050,0.822,0.128,0.254872
38000,0.045,0.839,0.116,0.235674
38500,0.062,0.686,0.252,0.396448
39000,0.062,0.777,0.161,0.317533
39500,0.033,0.864,0.103,0.208831
40000,0.029,0.888,0.083,0.151590
40500,0.029,0.901,0.070,0.164417
41000,0.037,0.868,0.095,0.177135
41500,0.041,0.860,0.099,0.195456
42000,0.050,0.785,0.165,0.319176
42500,0.037,0.822,0.140,0.237755
43000,0.041,0.798,0.161,0.281171
43500,0.054,0.802,0.145,0.253902
44000,0.029,0.822,0.149,0.251368
44500,0.045,0.764,0.190,0.319174
45000,0.041,0.831,0.128,0.230656
45500,0.029,0.901,0.070,0.173234
46000,0.045,0.893,0.062,0.183874
46500,0.033,0.810,0.157,0.266924
47000,0.050,0.773,0.178,0.285877
47500,0.054,0.719,0.227,0.333411
48000,0.045,0.752,0.202,0.305042
48500,0.050,0.740,0.211,0.324887
49000,0.041,0.736,0.223,0.330127
49500,0.041,0.839,0.120,0.214993
50000,0.037,0.793,0.169,0.282338
50500,0.033,0.785,0.182,0.283873
51000,0.045,0.736,0.219,0.358297
51500,0.062,0.764,0.174,0.324114
52000,0.041,0.727,0.231,0.344664
52500,0.050,0.723,0.227,0.355155
53000,0.041,0.719,0.240,0.359969
53500,0.033,0.740,0.227,0.350600
54000,0.029,0.818,0.153,0.248892
54500,0.037,0.785,0.178,0.271282
55000,0.037,0.727,0.236,0.357065
55500,0.062,0.715,0.223,0.361588
56000,0.041,0.740,0.219,0.353581
56500,0.037,0.814,0.149,0.229547
57000,0.037,0.773,0.190,0.299603
57500,0.033,0.785,0.182,0.291452
58000,0.029,0.798,0.174,0.271812
58500,0.029,0.855,0.116,0.194212
59000,0.050,0.802,0.149,0.289545
59500,0.037,0.802,0.161,0.305235
60000,0.041,0.839,0.120,0.241530
60500,0.033,0.843,0.124,0.239629
61000,0.033,0.798,0.169,0.287777
61500,0.041,0.843,0.116,0.228244
62000,0.033,0.769,0.198,0.299566
62500,0.041,0.806,0.153,0.260303
63000,0.037,0.793,0.169,0.288144
63500,0.041,0.793,0.165,0.290575
64000,0.033,0.798,0.169,0.282670
64500,0.050,0.781,0.169,0.309613
65000,0.045,0.814,0.140,0.253917
65500,0.041,0.752,0.207,0.335207
66000,0.033,0.822,0.145,0.235749
66500,0.033,0.884,0.083,0.171525
67000,0.041,0.851,0.107,0.203603
67500,0.050,0.851,0.099,0.215212
68000,0.041,0.818,0.140,0.238512
68500,0.037,0.826,0.136,0.199312
69000,0.054,0.760,0.186,0.291419
69500,0.037,0.810,0.153,0.256814
70000,0.050,0.789,0.161,0.293459
70500,0.050,0.760,0.190,0.294437
71000,0.050,0.740,0.211,0.343122
71500,0.045,0.806,0.149,0.242914
72000,0.045,0.802,0.153,0.268976
72500,0.037,0.785,0.178,0.271542
73000,0.037,0.802,0.161,0.246816
73500,0.066,0.748,0.186,0.319357
74000,0.054,0.806,0.140,0.261294
74500,0.045,0.731,0.223,0.352573
75000,0.033,0.897,0.070,0.136331
75500,0.029,0.876,0.095,0.178792
76000,0.029,0.893,0.079,0.166274
76500,0.037,0.860,0.103,0.210448
77000,0.037,0.760,0.202,0.311876
77500,0.029,0.822,0.149,0.229538
78000,0.041,0.777,0.182,0.313701
78500,0.045,0.839,0.116,0.219661
79000,0.037,0.810,0.153,0.265699
79500,0.045,0.839,0.116,0.230710
80000,0.050,0.715,0.236,0.355058
80500,0.037,0.764,0.198,0.294948
81000,0.037,0.822,0.140,0.241797
81500,0.037,0.826,0.136,0.236054
82000,0.037,0.806,0.157,0.269846
82500,0.050,0.752,0.198,0.326016
83000,0.041,0.777,0.182,0.286325
83500,0.033,0.839,0.128,0.218709
84000,0.029,0.777,0.194,0.279452
84500,0.029,0.826,0.145,0.240113
85000,0.033,0.814,0.153,0.235049
85500,0.050,0.740,0.211,0.349086
86000,0.054,0.777,0.169,0.301317
86500,0.041,0.802,0.157,0.264243
87000,0.033,0.789,0.178,0.292495
87500,0.037,0.843,0.120,0.227102
88000,0.033,0.847,0.120,0.216307
88500,0.029,0.893,0.079,0.163236
89000,0.029,0.843,0.128,0.207295
89500,0.033,0.876,0.091,0.165114
90000,0.037,0.810,0.153,0.245625
90500,0.050,0.760,0.190,0.325642
91000,0.050,0.773,0.178,0.318354
91500,0.058,0.723,0.219,0.363464
92000,0.045,0.773,0.182,0.319909
92500,0.045,0.740,0.215,0.360370
93000,0.045,0.798,0.157,0.301035
93500,0.029,0.893,0.079,0.157093
94000,0.029,0.893,0.079,0.172287
94500,0.033,0.868,0.099,0.213675
95000,0.029,0.843,0.128,0.240309
95500,0.029,0.826,0.145,0.261930
96000,0.045,0.781,0.174,0.299414
96500,0.041,0.752,0.207,0.320904
97000,0.054,0.769,0.178,0.296037
97500,0.050,0.760,0.190,0.290208
98000,0.050,0.698,0.252,0.349779
98500,0.045,0.678,0.277,0.392590
99000,0.041,0.764,0.194,0.313472
99500,0.066,0.769,0.165,0.295264
100000,0.041,0.781,0.178,0.274008
