time,n_A+p,n_B,n_AB
100,0.250,0.276,0.474
200,0.289,0.158,0.553
300,0.263,0.158,0.579
400,0.224,0.158,0.618
500,0.105,0.079,0.816
600,0.132,0.105,0.763
700,0.118,0.053,0.829
800,0.132,0.039,0.829
900,0.145,0.066,0.789
1000,0.132,0.026,0.842
1100,0.105,0.053,0.842
1200,0.092,0.039,0.868
1300,0.145,0.039,0.816
1400,0.118,0.053,0.829
1500,0.105,0.066,0.829
1600,0.092,0.066,0.842
1700,0.079,0.053,0.868
1800,0.197,0.026,0.776
1900,0.105,0.105,0.789
2000,0.158,0.092,0.750
2100,0.171,0.066,0.763
2200,0.118,0.053,0.829
2300,0.184,0.066,0.750
2400,0.158,0.053,0.789
2500,0.197,0.039,0.763
2600,0.079,0.053,0.868
2700,0.132,0.092,0.776
2800,0.184,0.132,0.684
2900,0.132,0.105,0.763
3000,0.118,0.158,0.724
3100,0.118,0.118,0.763
3200,0.145,0.105,0.750
3300,0.118,0.118,0.763
3400,0.105,0.026,0.868
3500,0.053,0.118,0.829
3600,0.066,0.132,0.803
3700,0.079,0.197,0.724
3800,0.092,0.092,0.816
3900,0.197,0.092,0.711
4000,0.118,0.105,0.776
4100,0.066,0.092,0.842
4200,0.145,0.053,0.803
4300,0.118,0.026,0.855
4400,0.118,0.026,0.855
4500,0.118,0.000,0.882
4600,0.118,0.039,0.842
4700,0.105,0.013,0.882
4800,0.066,0.026,0.908
4900,0.132,0.079,0.789
5000,0.132,0.066,0.803
5100,0.066,0.066,0.868
5200,0.145,0.079,0.776
5300,0.184,0.053,0.763
5400,0.132,0.026,0.842
5500,0.171,0.039,0.789
5600,0.158,0.066,0.776
5700,0.184,0.092,0.724
5800,0.197,0.039,0.763
5900,0.132,0.092,0.776
6000,0.145,0.039,0.816
6100,0.145,0.079,0.776
6200,0.092,0.053,0.855
6300,0.105,0.053,0.842
6400,0.118,0.132,0.750
6500,0.092,0.066,0.842
6600,0.118,0.092,0.789
6700,0.105,0.158,0.737
6800,0.171,0.118,0.711
6900,0.079,0.066,0.855
7000,0.079,0.197,0.724
7100,0.066,0.158,0.776
7200,0.105,0.158,0.737
7300,0.118,0.132,0.750
7400,0.118,0.092,0.789
7500,0.066,0.132,0.803
7600,0.066,0.066,0.868
7700,0.039,0.066,0.895
7800,0.118,0.092,0.789
7900,0.132,0.053,0.816
8000,0.211,0.026,0.763
8100,0.171,0.053,0.776
8200,0.197,0.053,0.750
8300,0.118,0.105,0.776
8400,0.171,0.053,0.776
8500,0.263,0.039,0.697
8600,0.276,0.026,0.697
8700,0.224,0.000,0.776
8800,0.171,0.092,0.737
8900,0.158,0.026,0.816
9000,0.211,0.066,0.724
9100,0.158,0.079,0.763
9200,0.184,0.053,0.763
9300,0.145,0.039,0.816
9400,0.132,0.066,0.803
9500,0.092,0.092,0.816
9600,0.066,0.132,0.803
9700,0.079,0.158,0.763
9800,0.079,0.079,0.842
9900,0.224,0.039,0.737
10000,0.184,0.066,0.750
10100,0.184,0.066,0.750
10200,0.132,0.132,0.737
10300,0.118,0.105,0.776
10400,0.132,0.092,0.776
10500,0.118,0.039,0.842
10600,0.026,0.105,0.868
10700,0.039,0.092,0.868
10800,0.079,0.105,0.816
10900,0.066,0.118,0.816
11000,0.053,0.118,0.829
11100,0.079,0.066,0.855
11200,0.092,0.066,0.842
11300,0.079,0.132,0.789
11400,0.066,0.105,0.829
11500,0.145,0.171,0.684
11600,0.145,0.079,0.776
11700,0.118,0.105,0.776
11800,0.171,0.053,0.776
11900,0.197,0.039,0.763
12000,0.237,0.066,0.697
12100,0.184,0.079,0.737
12200,0.105,0.092,0.803
12300,0.132,0.053,0.816
12400,0.105,0.105,0.789
12500,0.145,0.053,0.803
12600,0.105,0.013,0.882
12700,0.145,0.039,0.816
12800,0.145,0.039,0.816
12900,0.132,0.092,0.776
13000,0.224,0.105,0.671
13100,0.105,0.145,0.750
13200,0.171,0.066,0.763
13300,0.158,0.053,0.789
13400,0.132,0.039,0.829
13500,0.079,0.092,0.829
13600,0.184,0.079,0.737
13700,0.145,0.105,0.750
13800,0.197,0.092,0.711
13900,0.132,0.145,0.724
14000,0.118,0.118,0.763
14100,0.145,0.105,0.750
14200,0.105,0.158,0.737
14300,0.211,0.092,0.697
14400,0.118,0.105,0.776
14500,0.053,0.145,0.803
14600,0.053,0.092,0.855
14700,0.171,0.132,0.697
14800,0.171,0.092,0.737
14900,0.145,0.105,0.750
15000,0.184,0.092,0.724
15100,0.211,0.039,0.750
15200,0.158,0.026,0.816
15300,0.092,0.105,0.803
15400,0.132,0.066,0.803
15500,0.118,0.039,0.842
15600,0.053,0.026,0.921
15700,0.158,0.053,0.789
15800,0.171,0.053,0.776
15900,0.105,0.105,0.789
16000,0.079,0.079,0.842
16100,0.039,0.053,0.908
16200,0.158,0.079,0.763
16300,0.132,0.039,0.829
16400,0.132,0.013,0.855
16500,0.092,0.079,0.829
16600,0.158,0.039,0.803
16700,0.118,0.079,0.803
16800,0.092,0.158,0.750
16900,0.118,0.092,0.789
17000,0.132,0.092,0.776
17100,0.092,0.026,0.882
17200,0.079,0.066,0.855
17300,0.092,0.118,0.789
17400,0.105,0.118,0.776
17500,0.158,0.066,0.776
17600,0.132,0.105,0.763
17700,0.171,0.079,0.750
17800,0.158,0.026,0.816
17900,0.158,0.039,0.803
18000,0.276,0.026,0.697
18100,0.171,0.013,0.816
18200,0.118,0.066,0.816
18300,0.158,0.118,0.724
18400,0.145,0.053,0.803
18500,0.184,0.092,0.724
18600,0.132,0.118,0.750
18700,0.171,0.105,0.724
18800,0.118,0.092,0.789
18900,0.092,0.092,0.816
19000,0.145,0.039,0.816
19100,0.118,0.026,0.855
19200,0.158,0.013,0.829
19300,0.132,0.039,0.829
19400,0.118,0.079,0.803
19500,0.171,0.053,0.776
19600,0.197,0.079,0.724
19700,0.184,0.092,0.724
19800,0.250,0.105,0.645
19900,0.145,0.039,0.816
20000,0.066,0.053,0.882
20100,0.224,0.053,0.724
20200,0.158,0.066,0.776
20300,0.145,0.132,0.724
20400,0.158,0.026,0.816
20500,0.184,0.026,0.789
20600,0.197,0.039,0.763
20700,0.132,0.039,0.829
20800,0.211,0.092,0.697
20900,0.145,0.053,0.803
21000,0.211,0.079,0.711
21100,0.250,0.039,0.711
21200,0.184,0.026,0.789
21300,0.171,0.053,0.776
21400,0.171,0.079,0.750
21500,0.145,0.053,0.803
21600,0.066,0.013,0.921
21700,0.158,0.013,0.829
21800,0.224,0.053,0.724
21900,0.158,0.053,0.789
22000,0.118,0.118,0.763
22100,0.132,0.053,0.816
22200,0.079,0.105,0.816
22300,0.092,0.053,0.855
22400,0.079,0.039,0.882
22500,0.066,0.079,0.855
22600,0.092,0.092,0.816
22700,0.118,0.132,0.750
22800,0.145,0.158,0.697
22900,0.066,0.079,0.855
23000,0.105,0.039,0.855
23100,0.118,0.092,0.789
23200,0.145,0.039,0.816
23300,0.171,0.013,0.816
23400,0.171,0.079,0.750
23500,0.171,0.092,0.737
23600,0.224,0.092,0.684
23700,0.158,0.105,0.737
23800,0.197,0.053,0.750
23900,0.263,0.039,0.697
24000,0.211,0.053,0.737
24100,0.184,0.013,0.803
24200,0.211,0.000,0.789
24300,0.237,0.039,0.724
24400,0.158,0.105,0.737
24500,0.118,0.053,0.829
24600,0.132,0.066,0.803
24700,0.132,0.066,0.803
24800,0.079,0.105,0.816
24900,0.079,0.105,0.816
25000,0.145,0.039,0.816
25100,0.105,0.066,0.829
25200,0.145,0.118,0.737
25300,0.145,0.092,0.763
25400,0.132,0.039,0.829
25500,0.118,0.079,0.803
25600,0.132,0.066,0.803
25700,0.105,0.066,0.829
25800,0.053,0.079,0.868
25900,0.066,0.066,0.868
26000,0.079,0.145,0.776
26100,0.132,0.171,0.697
26200,0.092,0.145,0.763
26300,0.171,0.197,0.632
26400,0.184,0.145,0.671
26500,0.118,0.105,0.776
26600,0.118,0.132,0.750
26700,0.118,0.184,0.697
26800,0.118,0.105,0.776
26900,0.184,0.118,0.697
27000,0.105,0.105,0.789
27100,0.092,0.066,0.842
27200,0.184,0.092,0.724
27300,0.171,0.092,0.737
27400,0.250,0.026,0.724
27500,0.184,0.066,0.750
27600,0.132,0.026,0.842
27700,0.105,0.079,0.816
27800,0.092,0.053,0.855
27900,0.079,0.118,0.803
28000,0.066,0.053,0.882
28100,0.118,0.066,0.816
28200,0.145,0.066,0.789
28300,0.092,0.053,0.855
28400,0.118,0.053,0.829
28500,0.105,0.092,0.803
28600,0.145,0.145,0.711
28700,0.026,0.092,0.882
28800,0.079,0.145,0.776
28900,0.105,0.145,0.750
29000,0.079,0.132,0.789
29100,0.066,0.132,0.803
29200,0.053,0.118,0.829
29300,0.079,0.105,0.816
29400,0.079,0.053,0.868
29500,0.053,0.118,0.829
29600,0.105,0.079,0.816
29700,0.053,0.105,0.842
29800,0.145,0.079,0.776
29900,0.145,0.118,0.737
30000,0.118,0.092,0.789
30100,0.184,0.092,0.724
30200,0.105,0.105,0.789
30300,0.158,0.105,0.737
30400,0.079,0.132,0.789
30500,0.092,0.066,0.842
30600,0.053,0.092,0.855
30700,0.132,0.132,0.737
30800,0.105,0.092,0.803
30900,0.092,0.132,0.776
31000,0.224,0.026,0.750
31100,0.237,0.026,0.737
31200,0.303,0.013,0.684
31300,0.250,0.000,0.750
31400,0.224,0.053,0.724
31500,0.145,0.013,0.842
31600,0.092,0.039,0.868
31700,0.105,0.013,0.882
31800,0.158,0.079,0.763
31900,0.118,0.053,0.829
32000,0.158,0.013,0.829
32100,0.145,0.026,0.829
32200,0.105,0.013,0.882
32300,0.118,0.000,0.882
32400,0.079,0.079,0.842
32500,0.079,0.132,0.789
32600,0.092,0.053,0.855
32700,0.118,0.026,0.855
32800,0.171,0.053,0.776
32900,0.211,0.039,0.750
33000,0.276,0.092,0.632
33100,0.224,0.053,0.724
33200,0.184,0.039,0.776
33300,0.197,0.026,0.776
33400,0.158,0.026,0.816
33500,0.105,0.118,0.776
33600,0.079,0.197,0.724
33700,0.118,0.105,0.776
33800,0.053,0.118,0.829
33900,0.158,0.092,0.750
34000,0.118,0.053,0.829
34100,0.171,0.066,0.763
34200,0.158,0.053,0.789
34300,0.184,0.118,0.697
34400,0.118,0.053,0.829
34500,0.092,0.118,0.789
34600,0.105,0.092,0.803
34700,0.118,0.092,0.789
34800,0.079,0.039,0.882
34900,0.145,0.026,0.829
35000,0.145,0.079,0.776
35100,0.145,0.079,0.776
35200,0.092,0.053,0.855
35300,0.145,0.092,0.763
35400,0.184,0.079,0.737
35500,0.171,0.079,0.750
35600,0.224,0.039,0.737
35700,0.171,0.039,0.789
35800,0.158,0.039,0.803
35900,0.118,0.039,0.842
36000,0.145,0.039,0.816
36100,0.092,0.013,0.895
36200,0.184,0.118,0.697
36300,0.118,0.079,0.803
36400,0.066,0.118,0.816
36500,0.066,0.105,0.829
36600,0.092,0.132,0.776
36700,0.092,0.105,0.803
36800,0.039,0.039,0.921
36900,0.184,0.105,0.711
37000,0.171,0.158,0.671
37100,0.092,0.053,0.855
37200,0.118,0.118,0.763
37300,0.053,0.118,0.829
37400,0.079,0.197,0.724
37500,0.053,0.171,0.776
37600,0.079,0.105,0.816
37700,0.079,0.053,0.868
37800,0.092,0.105,0.803
37900,0.079,0.158,0.763
38000,0.092,0.158,0.750
38100,0.145,0.079,0.776
38200,0.224,0.066,0.711
38300,0.184,0.066,0.750
38400,0.145,0.132,0.724
38500,0.053,0.053,0.895
38600,0.145,0.092,0.763
38700,0.171,0.092,0.737
38800,0.171,0.079,0.750
38900,0.197,0.000,0.803
39000,0.145,0.013,0.842
39100,0.158,0.053,0.789
39200,0.118,0.039,0.842
39300,0.158,0.053,0.789
39400,0.184,0.079,0.737
39500,0.132,0.039,0.829
39600,0.171,0.066,0.763
39700,0.132,0.145,0.724
39800,0.118,0.092,0.789
39900,0.211,0.158,0.632
40000,0.224,0.066,0.711
40100,0.197,0.066,0.737
40200,0.171,0.132,0.697
40300,0.158,0.092,0.750
40400,0.105,0.118,0.776
40500,0.184,0.079,0.737
40600,0.171,0.105,0.724
40700,0.079,0.092,0.829
40800,0.197,0.013,0.789
40900,0.118,0.092,0.789
41000,0.132,0.092,0.776
41100,0.184,0.039,0.776
41200,0.132,0.039,0.829
41300,0.066,0.079,0.855
41400,0.039,0.158,0.803
41500,0.066,0.066,0.868
41600,0.092,0.053,0.855
41700,0.053,0.105,0.842
41800,0.105,0.118,0.776
41900,0.132,0.079,0.789
42000,0.211,0.132,0.658
42100,0.171,0.066,0.763
42200,0.079,0.158,0.763
42300,0.079,0.197,0.724
42400,0.092,0.171,0.737
42500,0.171,0.132,0.697
42600,0.105,0.092,0.803
42700,0.224,0.118,0.658
42800,0.158,0.039,0.803
42900,0.118,0.053,0.829
43000,0.092,0.118,0.789
43100,0.066,0.145,0.789
43200,0.145,0.092,0.763
43300,0.092,0.026,0.882
43400,0.092,0.013,0.895
43500,0.158,0.039,0.803
43600,0.158,0.053,0.789
43700,0.118,0.000,0.882
43800,0.066,0.039,0.895
43900,0.092,0.026,0.882
44000,0.237,0.013,0.750
44100,0.171,0.053,0.776
44200,0.145,0.079,0.776
44300,0.066,0.066,0.868
44400,0.053,0.066,0.882
44500,0.066,0.066,0.868
44600,0.079,0.026,0.895
44700,0.079,0.092,0.829
44800,0.145,0.066,0.789
44900,0.158,0.079,0.763
45000,0.158,0.013,0.829
45100,0.171,0.026,0.803
45200,0.197,0.039,0.763
45300,0.197,0.039,0.763
45400,0.118,0.039,0.842
45500,0.118,0.066,0.816
45600,0.171,0.013,0.816
45700,0.171,0.026,0.803
45800,0.171,0.026,0.803
45900,0.132,0.066,0.803
46000,0.092,0.066,0.842
46100,0.132,0.013,0.855
46200,0.118,0.053,0.829
46300,0.092,0.039,0.868
46400,0.145,0.053,0.803
46500,0.197,0.039,0.763
46600,0.171,0.066,0.763
46700,0.118,0.039,0.842
46800,0.105,0.105,0.789
46900,0.105,0.066,0.829
47000,0.145,0.066,0.789
47100,0.105,0.053,0.842
47200,0.118,0.092,0.789
47300,0.066,0.171,0.763
47400,0.092,0.184,0.724
47500,0.105,0.171,0.724
47600,0.132,0.184,0.684
47700,0.053,0.105,0.842
47800,0.039,0.184,0.776
47900,0.053,0.171,0.776
48000,0.066,0.197,0.737
48100,0.105,0.079,0.816
48200,0.118,0.092,0.789
48300,0.079,0.092,0.829
48400,0.105,0.132,0.763
48500,0.105,0.118,0.776
48600,0.066,0.013,0.921
48700,0.158,0.000,0.842
48800,0.145,0.000,0.855
48900,0.158,0.079,0.763
49000,0.158,0.053,0.789
49100,0.105,0.039,0.855
49200,0.171,0.026,0.803
49300,0.092,0.066,0.842
49400,0.197,0.092,0.711
49500,0.118,0.066,0.816
49600,0.118,0.079,0.803
49700,0.079,0.197,0.724
49800,0.092,0.145,0.763
49900,0.105,0.105,0.789
50000,0.118,0.039,0.842
50100,0.118,0.118,0.763
50200,0.132,0.092,0.776
50300,0.250,0.053,0.697
50400,0.105,0.092,0.803
50500,0.105,0.105,0.789
50600,0.145,0.105,0.750
50700,0.145,0.092,0.763
50800,0.145,0.053,0.803
50900,0.132,0.039,0.829
51000,0.105,0.053,0.842
51100,0.079,0.092,0.829
51200,0.105,0.066,0.829
51300,0.132,0.066,0.803
51400,0.171,0.092,0.737
51500,0.132,0.079,0.789
51600,0.171,0.092,0.737
51700,0.118,0.026,0.855
51800,0.171,0.053,0.776
51900,0.197,0.053,0.750
52000,0.184,0.118,0.697
52100,0.197,0.105,0.697
52200,0.118,0.066,0.816
52300,0.211,0.079,0.711
52400,0.184,0.105,0.711
52500,0.092,0.066,0.842
52600,0.079,0.066,0.855
52700,0.184,0.066,0.750
52800,0.171,0.053,0.776
52900,0.118,0.105,0.776
53000,0.132,0.118,0.750
53100,0.132,0.092,0.776
53200,0.118,0.053,0.829
53300,0.132,0.145,0.724
53400,0.066,0.092,0.842
53500,0.132,0.092,0.776
53600,0.092,0.132,0.776
53700,0.118,0.079,0.803
53800,0.132,0.079,0.789
53900,0.092,0.118,0.789
54000,0.092,0.158,0.750
54100,0.118,0.066,0.816
54200,0.132,0.092,0.776
54300,0.145,0.053,0.803
54400,0.250,0.053,0.697
54500,0.158,0.066,0.776
54600,0.132,0.053,0.816
54700,0.171,0.079,0.750
54800,0.197,0.105,0.697
54900,0.197,0.105,0.697
55000,0.158,0.039,0.803
55100,0.092,0.158,0.750
55200,0.092,0.092,0.816
55300,0.079,0.132,0.789
55400,0.066,0.092,0.842
55500,0.132,0.118,0.750
55600,0.118,0.092,0.789
55700,0.145,0.132,0.724
55800,0.105,0.092,0.803
55900,0.118,0.053,0.829
56000,0.092,0.053,0.855
56100,0.158,0.039,0.803
56200,0.237,0.039,0.724
56300,0.197,0.079,0.724
56400,0.197,0.026,0.776
56500,0.158,0.039,0.803
56600,0.132,0.079,0.789
56700,0.105,0.079,0.816
56800,0.118,0.079,0.803
56900,0.118,0.053,0.829
57000,0.092,0.079,0.829
57100,0.276,0.132,0.592
57200,0.132,0.026,0.842
57300,0.118,0.053,0.829
57400,0.079,0.053,0.868
57500,0.092,0.118,0.789
57600,0.079,0.118,0.803
57700,0.118,0.092,0.789
57800,0.092,0.079,0.829
57900,0.092,0.079,0.829
58000,0.092,0.118,0.789
58100,0.132,0.039,0.829
58200,0.145,0.039,0.816
58300,0.105,0.039,0.855
58400,0.105,0.079,0.816
58500,0.132,0.053,0.816
58600,0.066,0.158,0.776
58700,0.066,0.132,0.803
58800,0.066,0.132,0.803
58900,0.092,0.118,0.789
59000,0.079,0.171,0.750
59100,0.066,0.132,0.803
59200,0.276,0.132,0.592
59300,0.211,0.105,0.684
59400,0.158,0.132,0.711
59500,0.224,0.132,0.645
59600,0.211,0.079,0.711
59700,0.237,0.066,0.697
59800,0.145,0.066,0.789
59900,0.092,0.079,0.829
60000,0.132,0.000,0.868
60100,0.118,0.013,0.868
60200,0.132,0.026,0.842
60300,0.132,0.039,0.829
60400,0.145,0.132,0.724
60500,0.145,0.066,0.789
60600,0.145,0.092,0.763
60700,0.118,0.053,0.829
60800,0.118,0.066,0.816
60900,0.132,0.053,0.816
61000,0.224,0.053,0.724
61100,0.171,0.000,0.829
61200,0.184,0.000,0.816
61300,0.184,0.066,0.750
61400,0.145,0.145,0.711
61500,0.118,0.079,0.803
61600,0.158,0.079,0.763
61700,0.171,0.079,0.750
61800,0.105,0.079,0.816
61900,0.145,0.066,0.789
