time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.924,0.046,0.117482
1000,0.028,0.911,0.061,0.127136
1500,0.028,0.914,0.058,0.131052
2000,0.031,0.936,0.034,0.098558
2500,0.034,0.917,0.049,0.114365
3000,0.028,0.951,0.021,0.063571
3500,0.028,0.893,0.080,0.156794
4000,0.031,0.887,0.083,0.166211
4500,0.046,0.890,0.064,0.159032
5000,0.037,0.911,0.052,0.135175
5500,0.028,0.936,0.037,0.090717
6000,0.034,0.902,0.064,0.142980
6500,0.040,0.914,0.046,0.127641
7000,0.031,0.930,0.040,0.108026
7500,0.031,0.939,0.031,0.085980
8000,0.028,0.936,0.037,0.095083
8500,0.028,0.930,0.043,0.109060
9000,0.028,0.930,0.043,0.099595
9500,0.028,0.927,0.046,0.103478
10000,0.028,0.954,0.018,0.064498
10500,0.028,0.939,0.034,0.098868
11000,0.028,0.924,0.049,0.103495
11500,0.028,0.939,0.034,0.095219
12000,0.028,0.939,0.034,0.095376
12500,0.028,0.966,0.006,0.050942
13000,0.028,0.957,0.015,0.064625
13500,0.034,0.905,0.061,0.144268
14000,0.034,0.869,0.098,0.200347
14500,0.037,0.911,0.052,0.138677
15000,0.037,0.890,0.073,0.159298
15500,0.037,0.899,0.064,0.149384
16000,0.031,0.924,0.046,0.111464
16500,0.028,0.899,0.073,0.140538
17000,0.043,0.881,0.076,0.179110
17500,0.043,0.896,0.061,0.153223
18000,0.037,0.884,0.080,0.161610
18500,0.040,0.869,0.092,0.204923
19000,0.034,0.920,0.046,0.119994
19500,0.031,0.933,0.037,0.098285
20000,0.028,0.939,0.034,0.095752
20500,0.031,0.884,0.086,0.161917
21000,0.034,0.899,0.067,0.140769
21500,0.037,0.890,0.073,0.154624
22000,0.031,0.914,0.055,0.118640
22500,0.031,0.930,0.040,0.104137
23000,0.037,0.899,0.064,0.151021
23500,0.031,0.927,0.043,0.101223
24000,0.031,0.914,0.055,0.120953
24500,0.043,0.878,0.080,0.172928
25000,0.037,0.936,0.028,0.086735
25500,0.037,0.930,0.034,0.101643
26000,0.034,0.936,0.031,0.081597
26500,0.031,0.942,0.028,0.078557
27000,0.031,0.917,0.052,0.134873
27500,0.031,0.948,0.021,0.078818
28000,0.034,0.945,0.021,0.094085
28500,0.028,0.954,0.018,0.063088
29000,0.028,0.914,0.058,0.135393
29500,0.034,0.905,0.061,0.150977
30000,0.028,0.914,0.058,0.124883
30500,0.031,0.942,0.028,0.096636
31000,0.028,0.902,0.070,0.138986
31500,0.031,0.939,0.031,0.079220
32000,0.040,0.905,0.055,0.137598
32500,0.034,0.933,0.034,0.097902
33000,0.028,0.914,0.058,0.125237
33500,0.031,0.905,0.064,0.130086
34000,0.040,0.917,0.043,0.101555
34500,0.034,0.899,0.067,0.139732
35000,0.028,0.905,0.067,0.136959
35500,0.034,0.911,0.055,0.129749
36000,0.037,0.924,0.040,0.124856
36500,0.037,0.917,0.046,0.116702
37000,0.040,0.905,0.055,0.121112
37500,0.040,0.896,0.064,0.159401
38000,0.046,0.890,0.064,0.164974
38500,0.037,0.896,0.067,0.152996
39000,0.028,0.917,0.055,0.121853
39500,0.028,0.927,0.046,0.100403
40000,0.034,0.893,0.073,0.144008
40500,0.034,0.911,0.055,0.123454
41000,0.028,0.936,0.037,0.104696
41500,0.028,0.939,0.034,0.097427
42000,0.037,0.917,0.046,0.125181
42500,0.043,0.902,0.055,0.144545
43000,0.037,0.902,0.061,0.140161
43500,0.031,0.927,0.043,0.104751
44000,0.034,0.930,0.037,0.091231
44500,0.043,0.908,0.049,0.123432
45000,0.034,0.917,0.049,0.110257
45500,0.031,0.954,0.015,0.066054
