time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.942,0.028,0.093194
1000,0.028,0.905,0.067,0.139048
1500,0.028,0.954,0.018,0.064705
2000,0.028,0.960,0.012,0.055418
2500,0.028,0.948,0.024,0.072972
3000,0.028,0.957,0.015,0.057730
3500,0.034,0.942,0.024,0.073855
4000,0.031,0.951,0.018,0.069744
4500,0.031,0.951,0.018,0.077165
5000,0.034,0.951,0.015,0.063973
5500,0.028,0.917,0.055,0.121307
6000,0.028,0.930,0.043,0.100782
6500,0.028,0.942,0.031,0.078465
7000,0.034,0.911,0.055,0.129766
7500,0.031,0.924,0.046,0.101126
8000,0.031,0.914,0.055,0.120188
8500,0.028,0.969,0.003,0.040017
9000,0.028,0.960,0.012,0.056781
9500,0.028,0.939,0.034,0.089291
10000,0.028,0.942,0.031,0.082390
10500,0.028,0.945,0.028,0.082486
11000,0.031,0.920,0.049,0.110887
11500,0.031,0.930,0.040,0.090515
12000,0.028,0.924,0.049,0.104006
12500,0.031,0.914,0.055,0.133832
13000,0.028,0.920,0.052,0.112641
13500,0.028,0.908,0.064,0.133501
14000,0.028,0.951,0.021,0.065679
14500,0.031,0.933,0.037,0.102555
15000,0.034,0.930,0.037,0.103312
15500,0.028,0.939,0.034,0.076496
16000,0.028,0.954,0.018,0.059063
16500,0.031,0.954,0.015,0.063429
17000,0.031,0.951,0.018,0.063131
17500,0.028,0.954,0.018,0.060255
18000,0.028,0.963,0.009,0.046152
18500,0.028,0.960,0.012,0.053513
19000,0.031,0.927,0.043,0.107084
19500,0.031,0.936,0.034,0.090126
20000,0.028,0.939,0.034,0.095730
20500,0.028,0.948,0.024,0.069547
21000,0.031,0.954,0.015,0.056021
21500,0.031,0.945,0.024,0.087062
22000,0.031,0.948,0.021,0.076087
22500,0.028,0.948,0.024,0.075279
23000,0.031,0.939,0.031,0.090305
23500,0.028,0.939,0.034,0.092374
24000,0.031,0.927,0.043,0.106190
24500,0.037,0.920,0.043,0.118456
25000,0.034,0.927,0.040,0.104679
25500,0.037,0.927,0.037,0.097551
26000,0.034,0.930,0.037,0.085610
26500,0.040,0.939,0.021,0.073657
27000,0.034,0.924,0.043,0.091274
27500,0.040,0.924,0.037,0.100354
28000,0.028,0.933,0.040,0.092340
28500,0.037,0.927,0.037,0.100126
29000,0.034,0.936,0.031,0.088508
29500,0.028,0.954,0.018,0.062102
30000,0.028,0.954,0.018,0.063342
30500,0.028,0.957,0.015,0.059944
31000,0.031,0.942,0.028,0.084250
31500,0.031,0.936,0.034,0.091706
32000,0.028,0.927,0.046,0.102984
32500,0.028,0.945,0.028,0.079098
33000,0.028,0.945,0.028,0.076675
33500,0.028,0.936,0.037,0.104133
34000,0.028,0.951,0.021,0.066208
34500,0.028,0.945,0.028,0.071734
35000,0.028,0.920,0.052,0.111418
35500,0.028,0.927,0.046,0.101365
36000,0.028,0.930,0.043,0.105481
