time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.955,0.017,0.069552
1000,0.029,0.934,0.037,0.110519
1500,0.029,0.946,0.025,0.088017
2000,0.029,0.913,0.058,0.136127
2500,0.029,0.880,0.091,0.180167
3000,0.033,0.893,0.074,0.157675
3500,0.041,0.930,0.029,0.098588
4000,0.029,0.930,0.041,0.102166
4500,0.029,0.959,0.012,0.058659
5000,0.037,0.888,0.074,0.171142
5500,0.087,0.814,0.099,0.266624
6000,0.087,0.793,0.120,0.297421
6500,0.079,0.789,0.132,0.312897
7000,0.058,0.826,0.116,0.241139
7500,0.079,0.798,0.124,0.287609
8000,0.079,0.789,0.132,0.294966
8500,0.062,0.793,0.145,0.282651
9000,0.083,0.769,0.149,0.306788
9500,0.037,0.822,0.140,0.244859
10000,0.037,0.880,0.083,0.171257
10500,0.041,0.897,0.062,0.126720
11000,0.033,0.872,0.095,0.175110
11500,0.107,0.785,0.107,0.318809
12000,0.095,0.789,0.116,0.292405
12500,0.045,0.868,0.087,0.169154
13000,0.045,0.855,0.099,0.191568
13500,0.037,0.893,0.070,0.143835
14000,0.058,0.818,0.124,0.242623
14500,0.045,0.876,0.079,0.157816
15000,0.050,0.860,0.091,0.193542
15500,0.050,0.860,0.091,0.218026
16000,0.037,0.864,0.099,0.196978
16500,0.041,0.880,0.079,0.177275
17000,0.033,0.897,0.070,0.151006
17500,0.058,0.855,0.087,0.188630
18000,0.045,0.835,0.120,0.227240
18500,0.062,0.843,0.095,0.197937
19000,0.079,0.781,0.140,0.279963
19500,0.070,0.831,0.099,0.210523
20000,0.062,0.822,0.116,0.241781
20500,0.058,0.810,0.132,0.255636
21000,0.045,0.880,0.074,0.167199
21500,0.041,0.868,0.091,0.187422
22000,0.066,0.802,0.132,0.272812
22500,0.079,0.736,0.186,0.336251
23000,0.070,0.810,0.120,0.253119
23500,0.041,0.847,0.112,0.197133
24000,0.054,0.814,0.132,0.273477
24500,0.066,0.818,0.116,0.282478
25000,0.033,0.893,0.074,0.133247
25500,0.050,0.851,0.099,0.244649
26000,0.033,0.880,0.087,0.175904
26500,0.037,0.888,0.074,0.163680
27000,0.041,0.880,0.079,0.186976
27500,0.045,0.860,0.095,0.210499
28000,0.041,0.917,0.041,0.129156
28500,0.050,0.860,0.091,0.209705
29000,0.029,0.909,0.062,0.123929
29500,0.041,0.905,0.054,0.144807
30000,0.041,0.901,0.058,0.153633
30500,0.041,0.897,0.062,0.140890
31000,0.029,0.934,0.037,0.105118
31500,0.029,0.946,0.025,0.072854
32000,0.041,0.917,0.041,0.132903
32500,0.029,0.905,0.066,0.139370
33000,0.029,0.926,0.045,0.107325
33500,0.045,0.897,0.058,0.142807
34000,0.033,0.930,0.037,0.106470
34500,0.050,0.818,0.132,0.272678
35000,0.070,0.822,0.107,0.253633
35500,0.050,0.909,0.041,0.116135
36000,0.029,0.893,0.079,0.147888
36500,0.029,0.913,0.058,0.110683
37000,0.029,0.901,0.070,0.156054
37500,0.050,0.847,0.103,0.211484
38000,0.033,0.835,0.132,0.234263
38500,0.107,0.798,0.095,0.327093
39000,0.033,0.843,0.124,0.227153
39500,0.037,0.860,0.103,0.210160
40000,0.041,0.880,0.079,0.190647
40500,0.029,0.826,0.145,0.255306
41000,0.079,0.785,0.136,0.308850
41500,0.037,0.868,0.095,0.173505
42000,0.037,0.888,0.074,0.159225
42500,0.045,0.872,0.083,0.175570
43000,0.033,0.897,0.070,0.150883
43500,0.029,0.897,0.074,0.180011
44000,0.041,0.868,0.091,0.217855
44500,0.041,0.872,0.087,0.200383
45000,0.033,0.888,0.079,0.163865
45500,0.054,0.909,0.037,0.143659
46000,0.070,0.831,0.099,0.250377
46500,0.083,0.818,0.099,0.278317
47000,0.087,0.798,0.116,0.289790
47500,0.062,0.781,0.157,0.298243
48000,0.112,0.723,0.165,0.369681
48500,0.120,0.657,0.223,0.434447
49000,0.107,0.690,0.202,0.366445
49500,0.107,0.719,0.174,0.383385
50000,0.128,0.702,0.169,0.378533
50500,0.194,0.628,0.178,0.453003
51000,0.103,0.769,0.128,0.274126
51500,0.050,0.855,0.095,0.189869
52000,0.045,0.901,0.054,0.161611
52500,0.033,0.901,0.066,0.156108
53000,0.045,0.802,0.153,0.273993
53500,0.029,0.893,0.079,0.161407
54000,0.037,0.880,0.083,0.165873
54500,0.029,0.901,0.070,0.135092
55000,0.045,0.864,0.091,0.227774
55500,0.041,0.921,0.037,0.132219
56000,0.041,0.864,0.095,0.215540
56500,0.050,0.818,0.132,0.240894
57000,0.037,0.876,0.087,0.171810
57500,0.033,0.913,0.054,0.132849
58000,0.050,0.880,0.070,0.200148
58500,0.033,0.855,0.112,0.223769
59000,0.050,0.872,0.079,0.186533
59500,0.045,0.884,0.070,0.163115
60000,0.045,0.835,0.120,0.258888
60500,0.045,0.847,0.107,0.199843
61000,0.033,0.880,0.087,0.200148
61500,0.054,0.872,0.074,0.203794
62000,0.087,0.752,0.161,0.352170
62500,0.050,0.835,0.116,0.224489
63000,0.050,0.843,0.107,0.230152
63500,0.050,0.864,0.087,0.210096
64000,0.045,0.909,0.045,0.141524
64500,0.029,0.926,0.045,0.109248
65000,0.033,0.950,0.017,0.081233
65500,0.033,0.946,0.021,0.075782
66000,0.029,0.917,0.054,0.137262
66500,0.029,0.946,0.025,0.090308
67000,0.033,0.934,0.033,0.103357
67500,0.029,0.955,0.017,0.065827
68000,0.029,0.893,0.079,0.158429
