time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.917,0.055,0.110897
1000,0.028,0.935,0.037,0.080080
1500,0.028,0.894,0.078,0.144718
2000,0.055,0.765,0.180,0.287153
2500,0.060,0.654,0.286,0.354726
3000,0.074,0.553,0.373,0.405344
3500,0.074,0.594,0.332,0.394564
4000,0.065,0.622,0.313,0.371239
4500,0.111,0.571,0.318,0.426200
5000,0.111,0.525,0.364,0.422332
5500,0.111,0.548,0.341,0.415626
6000,0.074,0.567,0.359,0.403812
6500,0.088,0.576,0.336,0.401174
7000,0.134,0.447,0.419,0.447890
7500,0.152,0.378,0.470,0.453014
8000,0.180,0.295,0.525,0.447728
8500,0.244,0.309,0.447,0.491573
9000,0.230,0.258,0.512,0.459672
9500,0.290,0.217,0.493,0.458709
10000,0.350,0.226,0.424,0.488712
10500,0.341,0.171,0.488,0.452932
11000,0.327,0.171,0.502,0.448141
11500,0.258,0.235,0.507,0.444463
12000,0.267,0.249,0.484,0.459734
12500,0.203,0.286,0.512,0.464234
13000,0.281,0.295,0.424,0.492113
13500,0.327,0.249,0.424,0.493102
14000,0.327,0.240,0.433,0.490483
14500,0.272,0.203,0.525,0.439079
15000,0.240,0.263,0.498,0.468951
15500,0.235,0.198,0.567,0.440871
16000,0.300,0.249,0.452,0.475761
16500,0.364,0.180,0.456,0.461764
17000,0.429,0.161,0.410,0.459114
17500,0.341,0.157,0.502,0.447753
18000,0.429,0.106,0.465,0.420822
18500,0.493,0.069,0.438,0.411478
19000,0.488,0.097,0.415,0.430418
19500,0.535,0.055,0.410,0.400116
20000,0.530,0.092,0.378,0.432272
20500,0.479,0.088,0.433,0.428353
21000,0.461,0.092,0.447,0.432991
21500,0.525,0.106,0.369,0.422748
22000,0.387,0.138,0.475,0.468091
22500,0.415,0.088,0.498,0.420573
23000,0.475,0.060,0.465,0.369347
23500,0.327,0.115,0.558,0.409192
24000,0.290,0.194,0.516,0.462274
24500,0.327,0.184,0.488,0.455518
25000,0.336,0.198,0.465,0.461973
25500,0.406,0.120,0.475,0.432697
26000,0.447,0.124,0.429,0.445506
26500,0.424,0.101,0.475,0.433496
27000,0.475,0.106,0.419,0.433809
27500,0.456,0.106,0.438,0.432075
28000,0.396,0.106,0.498,0.444958
28500,0.415,0.111,0.475,0.446578
29000,0.406,0.138,0.456,0.469499
29500,0.401,0.124,0.475,0.448323
30000,0.415,0.120,0.465,0.448361
30500,0.415,0.106,0.479,0.431159
31000,0.438,0.083,0.479,0.418496
31500,0.562,0.041,0.396,0.390572
32000,0.567,0.060,0.373,0.403468
32500,0.502,0.032,0.465,0.392543
33000,0.548,0.032,0.419,0.381600
33500,0.618,0.046,0.336,0.382669
34000,0.567,0.097,0.336,0.405532
34500,0.553,0.051,0.396,0.380507
35000,0.571,0.120,0.309,0.415730
35500,0.484,0.060,0.456,0.411009
36000,0.387,0.134,0.479,0.429614
36500,0.387,0.101,0.512,0.421445
37000,0.475,0.120,0.406,0.422266
37500,0.415,0.111,0.475,0.433442
38000,0.433,0.111,0.456,0.445037
38500,0.465,0.129,0.406,0.447699
39000,0.447,0.124,0.429,0.451562
39500,0.461,0.101,0.438,0.430438
40000,0.429,0.097,0.475,0.429933
40500,0.507,0.074,0.419,0.407324
41000,0.613,0.041,0.346,0.353782
41500,0.553,0.046,0.401,0.386043
42000,0.622,0.083,0.295,0.390628
42500,0.673,0.065,0.263,0.332361
43000,0.507,0.083,0.410,0.430012
43500,0.452,0.097,0.452,0.442269
44000,0.438,0.115,0.447,0.449611
44500,0.406,0.166,0.429,0.464288
45000,0.438,0.129,0.433,0.449566
45500,0.359,0.161,0.479,0.452458
46000,0.419,0.152,0.429,0.460171
46500,0.355,0.106,0.539,0.424029
47000,0.456,0.106,0.438,0.436483
47500,0.419,0.115,0.465,0.429081
48000,0.406,0.134,0.461,0.454701
48500,0.415,0.134,0.452,0.446000
49000,0.475,0.078,0.447,0.421789
49500,0.465,0.065,0.470,0.406126
50000,0.525,0.106,0.369,0.416879
50500,0.535,0.078,0.387,0.411517
51000,0.553,0.097,0.350,0.414792
51500,0.544,0.074,0.382,0.409809
52000,0.558,0.069,0.373,0.393195
52500,0.585,0.055,0.359,0.387742
53000,0.594,0.092,0.313,0.404078
53500,0.442,0.074,0.484,0.401804
54000,0.502,0.101,0.396,0.434834
54500,0.493,0.088,0.419,0.416693
55000,0.493,0.088,0.419,0.413359
55500,0.539,0.055,0.406,0.387614
56000,0.502,0.065,0.433,0.398886
56500,0.571,0.055,0.373,0.392215
57000,0.668,0.041,0.290,0.345071
