time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.915,0.055,0.300732
1000,0.037,0.788,0.175,0.402295
1500,0.036,0.619,0.345,0.413101
2000,0.041,0.455,0.505,0.400299
2500,0.048,0.371,0.581,0.330653
3000,0.047,0.278,0.675,0.261701
3500,0.053,0.235,0.712,0.255627
4000,0.068,0.193,0.739,0.243217
4500,0.052,0.191,0.757,0.316168
5000,0.071,0.146,0.783,0.254445
5500,0.061,0.124,0.815,0.178681
6000,0.072,0.105,0.824,0.271408
6500,0.055,0.096,0.849,0.165549
7000,0.055,0.093,0.853,0.176991
7500,0.062,0.096,0.842,0.210808
8000,0.076,0.088,0.836,0.202701
8500,0.058,0.081,0.860,0.168746
9000,0.074,0.101,0.825,0.335678
9500,0.068,0.107,0.825,0.337246
10000,0.050,0.100,0.850,0.306229
10500,0.061,0.087,0.852,0.232339
11000,0.058,0.071,0.871,0.185548
11500,0.062,0.069,0.870,0.197293
12000,0.064,0.067,0.869,0.217850
12500,0.072,0.054,0.875,0.214372
13000,0.060,0.050,0.890,0.184899
13500,0.065,0.050,0.885,0.202480
14000,0.062,0.051,0.887,0.192817
14500,0.070,0.042,0.887,0.225014
15000,0.061,0.049,0.891,0.230478
15500,0.064,0.046,0.890,0.191464
16000,0.073,0.056,0.871,0.293463
16500,0.066,0.078,0.856,0.316687
17000,0.079,0.062,0.860,0.214076
17500,0.097,0.046,0.857,0.243353
18000,0.080,0.068,0.852,0.242086
18500,0.071,0.055,0.874,0.257099
19000,0.069,0.047,0.884,0.230028
19500,0.062,0.052,0.886,0.221158
20000,0.071,0.050,0.879,0.212949
20500,0.077,0.067,0.856,0.259502
21000,0.065,0.070,0.865,0.250128
21500,0.095,0.042,0.863,0.277427
22000,0.077,0.040,0.883,0.243728
22500,0.061,0.042,0.898,0.186698
23000,0.068,0.047,0.886,0.248108
23500,0.069,0.045,0.885,0.269046
24000,0.062,0.034,0.905,0.169220
24500,0.059,0.047,0.893,0.172354
25000,0.070,0.052,0.878,0.282001
25500,0.051,0.050,0.899,0.184896
26000,0.059,0.040,0.902,0.156701
26500,0.064,0.048,0.888,0.237683
27000,0.072,0.044,0.884,0.230525
27500,0.084,0.034,0.882,0.262545
28000,0.080,0.035,0.885,0.236939
28500,0.070,0.026,0.904,0.165246
29000,0.068,0.024,0.908,0.161039
29500,0.077,0.051,0.872,0.285020
30000,0.065,0.041,0.895,0.196853
30500,0.056,0.036,0.909,0.157960
31000,0.049,0.036,0.916,0.144489
31500,0.066,0.037,0.897,0.199301
32000,0.069,0.039,0.892,0.226788
32500,0.077,0.057,0.866,0.288744
33000,0.110,0.034,0.856,0.308536
33500,0.095,0.043,0.862,0.272700
34000,0.098,0.028,0.874,0.268799
34500,0.084,0.024,0.892,0.230537
35000,0.075,0.030,0.895,0.198420
35500,0.069,0.033,0.899,0.223789
36000,0.048,0.051,0.900,0.180834
36500,0.062,0.049,0.889,0.234794
37000,0.052,0.041,0.906,0.210970
37500,0.075,0.033,0.893,0.222279
38000,0.052,0.045,0.903,0.166345
38500,0.070,0.040,0.890,0.226685
39000,0.058,0.040,0.902,0.166341
39500,0.057,0.041,0.902,0.179512
40000,0.071,0.036,0.893,0.212743
40500,0.063,0.045,0.891,0.243834
41000,0.078,0.032,0.890,0.184057
41500,0.067,0.031,0.902,0.181770
42000,0.072,0.042,0.886,0.282051
42500,0.076,0.037,0.886,0.270935
43000,0.057,0.044,0.899,0.206168
43500,0.059,0.042,0.898,0.190647
44000,0.073,0.046,0.881,0.277934
44500,0.083,0.040,0.878,0.228585
45000,0.079,0.026,0.895,0.197268
45500,0.097,0.043,0.860,0.331681
46000,0.073,0.030,0.896,0.242776
46500,0.079,0.037,0.884,0.281838
47000,0.062,0.029,0.909,0.177524
47500,0.075,0.025,0.900,0.208896
48000,0.064,0.020,0.916,0.182146
48500,0.068,0.018,0.914,0.196637
49000,0.075,0.033,0.892,0.220223
49500,0.059,0.061,0.880,0.271677
50000,0.060,0.055,0.885,0.240604
50500,0.076,0.033,0.892,0.237325
51000,0.069,0.061,0.870,0.318113
51500,0.064,0.047,0.889,0.218933
52000,0.065,0.042,0.892,0.242954
52500,0.057,0.056,0.887,0.257764
53000,0.051,0.054,0.895,0.238392
53500,0.068,0.037,0.895,0.237790
54000,0.078,0.034,0.888,0.243478
54500,0.076,0.045,0.879,0.250239
55000,0.075,0.030,0.895,0.287613
55500,0.069,0.022,0.909,0.160877
56000,0.071,0.019,0.910,0.161928
56500,0.072,0.036,0.892,0.246458
57000,0.085,0.049,0.866,0.351644
57500,0.088,0.047,0.866,0.275371
58000,0.087,0.062,0.851,0.363080
58500,0.069,0.069,0.861,0.263955
59000,0.088,0.038,0.874,0.236323
59500,0.066,0.047,0.888,0.225444
60000,0.063,0.042,0.895,0.216752
60500,0.052,0.036,0.912,0.224896
61000,0.058,0.048,0.895,0.231598
61500,0.073,0.059,0.868,0.263661
62000,0.070,0.044,0.886,0.270222
62500,0.058,0.040,0.903,0.228503
63000,0.070,0.046,0.884,0.239683
63500,0.061,0.033,0.906,0.162083
64000,0.058,0.035,0.907,0.190555
64500,0.061,0.034,0.906,0.207183
65000,0.062,0.033,0.905,0.225097
65500,0.088,0.034,0.878,0.240927
66000,0.078,0.037,0.885,0.211449
66500,0.072,0.048,0.881,0.239223
67000,0.077,0.037,0.885,0.202667
67500,0.098,0.046,0.856,0.283122
68000,0.111,0.032,0.857,0.272407
68500,0.098,0.032,0.870,0.294077
69000,0.076,0.042,0.882,0.248141
69500,0.097,0.030,0.873,0.281943
70000,0.065,0.034,0.901,0.162331
70500,0.062,0.037,0.901,0.174366
71000,0.073,0.043,0.884,0.221924
71500,0.056,0.045,0.898,0.195591
72000,0.074,0.047,0.879,0.293705
72500,0.081,0.044,0.875,0.255097
73000,0.073,0.047,0.880,0.280156
73500,0.077,0.030,0.893,0.211475
74000,0.063,0.031,0.905,0.180068
74500,0.054,0.054,0.892,0.204148
75000,0.062,0.040,0.898,0.184813
75500,0.065,0.045,0.890,0.215870
76000,0.058,0.043,0.899,0.202379
