time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.876,0.095,0.205284
1000,0.050,0.707,0.244,0.386913
1500,0.054,0.607,0.339,0.443230
2000,0.087,0.496,0.417,0.484071
2500,0.116,0.401,0.483,0.478882
3000,0.190,0.318,0.492,0.515153
3500,0.128,0.285,0.587,0.470944
4000,0.149,0.289,0.562,0.472536
4500,0.153,0.306,0.541,0.502401
5000,0.178,0.302,0.521,0.517209
5500,0.157,0.360,0.483,0.517075
6000,0.161,0.240,0.599,0.445777
6500,0.227,0.248,0.525,0.508999
7000,0.248,0.240,0.512,0.535581
7500,0.240,0.157,0.603,0.473626
8000,0.314,0.145,0.541,0.494348
8500,0.343,0.107,0.550,0.471800
9000,0.326,0.124,0.550,0.487679
9500,0.339,0.116,0.545,0.469822
10000,0.409,0.091,0.500,0.476348
10500,0.351,0.136,0.512,0.509839
11000,0.314,0.132,0.554,0.490700
11500,0.256,0.174,0.570,0.498851
12000,0.376,0.169,0.455,0.510544
12500,0.306,0.087,0.607,0.413936
13000,0.335,0.107,0.558,0.462921
13500,0.446,0.066,0.488,0.440742
14000,0.455,0.070,0.475,0.468434
14500,0.442,0.070,0.488,0.461289
15000,0.488,0.087,0.426,0.483146
15500,0.467,0.095,0.438,0.500400
16000,0.384,0.103,0.512,0.484241
16500,0.479,0.103,0.417,0.480735
17000,0.413,0.066,0.521,0.452514
17500,0.446,0.070,0.483,0.474155
18000,0.492,0.066,0.442,0.448157
18500,0.467,0.054,0.479,0.454915
19000,0.566,0.041,0.393,0.436067
19500,0.529,0.058,0.413,0.434347
20000,0.446,0.058,0.496,0.466555
20500,0.475,0.066,0.459,0.461184
21000,0.463,0.079,0.459,0.478555
21500,0.579,0.025,0.397,0.415562
22000,0.517,0.017,0.467,0.427993
22500,0.517,0.025,0.459,0.425318
23000,0.558,0.037,0.405,0.401740
23500,0.438,0.083,0.479,0.473949
24000,0.475,0.074,0.450,0.464785
24500,0.533,0.037,0.430,0.440179
25000,0.479,0.050,0.471,0.459085
25500,0.335,0.103,0.562,0.471799
26000,0.455,0.099,0.446,0.489621
26500,0.430,0.083,0.488,0.470495
27000,0.533,0.037,0.430,0.441655
27500,0.471,0.033,0.496,0.436498
28000,0.504,0.025,0.471,0.436555
28500,0.496,0.050,0.455,0.434343
29000,0.372,0.079,0.550,0.462035
29500,0.264,0.157,0.579,0.466581
30000,0.314,0.136,0.550,0.471972
30500,0.223,0.198,0.579,0.492856
31000,0.273,0.186,0.541,0.505900
31500,0.326,0.120,0.554,0.490943
32000,0.326,0.165,0.508,0.516974
32500,0.347,0.116,0.537,0.456587
33000,0.306,0.165,0.529,0.512481
33500,0.289,0.186,0.525,0.504929
34000,0.289,0.136,0.574,0.480096
34500,0.273,0.132,0.595,0.478305
35000,0.368,0.112,0.521,0.480705
35500,0.347,0.099,0.554,0.442701
36000,0.397,0.099,0.504,0.478834
36500,0.417,0.083,0.500,0.466049
37000,0.388,0.107,0.504,0.491996
37500,0.413,0.099,0.488,0.501180
38000,0.446,0.083,0.471,0.491132
38500,0.479,0.037,0.483,0.437724
39000,0.574,0.033,0.393,0.420724
39500,0.620,0.037,0.343,0.393443
40000,0.521,0.066,0.413,0.456563
40500,0.413,0.066,0.521,0.465719
41000,0.426,0.099,0.475,0.467010
41500,0.438,0.099,0.463,0.483759
42000,0.471,0.070,0.459,0.473085
42500,0.529,0.029,0.442,0.435162
43000,0.471,0.050,0.479,0.455251
43500,0.579,0.050,0.372,0.436064
44000,0.471,0.099,0.430,0.494645
44500,0.525,0.070,0.405,0.456865
45000,0.537,0.066,0.397,0.455404
45500,0.492,0.037,0.471,0.433179
46000,0.500,0.045,0.455,0.447010
46500,0.483,0.091,0.426,0.460781
47000,0.376,0.120,0.504,0.492849
47500,0.293,0.070,0.636,0.393526
48000,0.347,0.087,0.566,0.465697
48500,0.293,0.091,0.616,0.446910
49000,0.298,0.178,0.525,0.506002
49500,0.285,0.161,0.554,0.505800
50000,0.289,0.132,0.579,0.474104
50500,0.331,0.091,0.579,0.454139
51000,0.273,0.165,0.562,0.491119
51500,0.293,0.107,0.599,0.444898
52000,0.281,0.190,0.529,0.505773
52500,0.207,0.186,0.607,0.469979
53000,0.202,0.264,0.533,0.516184
53500,0.227,0.165,0.607,0.467487
54000,0.372,0.136,0.492,0.514594
54500,0.413,0.087,0.500,0.464438
55000,0.368,0.070,0.562,0.428796
55500,0.351,0.095,0.554,0.469819
56000,0.314,0.157,0.529,0.506632
56500,0.372,0.136,0.492,0.517201
57000,0.401,0.107,0.492,0.487175
57500,0.442,0.079,0.479,0.439325
58000,0.459,0.037,0.504,0.431684
58500,0.483,0.070,0.446,0.477941
59000,0.426,0.066,0.508,0.476767
59500,0.405,0.095,0.500,0.488700
60000,0.409,0.074,0.517,0.467101
60500,0.384,0.136,0.479,0.508746
61000,0.380,0.091,0.529,0.474716
61500,0.310,0.161,0.529,0.498563
62000,0.355,0.149,0.496,0.507788
62500,0.355,0.136,0.508,0.492114
63000,0.384,0.087,0.529,0.473071
63500,0.459,0.079,0.463,0.450986
64000,0.442,0.087,0.471,0.466577
64500,0.413,0.120,0.467,0.499058
65000,0.331,0.116,0.554,0.485532
65500,0.364,0.120,0.517,0.477873
66000,0.409,0.091,0.500,0.478210
66500,0.483,0.087,0.430,0.462829
67000,0.570,0.074,0.355,0.425981
67500,0.554,0.029,0.417,0.412949
68000,0.694,0.017,0.289,0.349058
68500,0.682,0.004,0.314,0.354028
69000,0.669,0.008,0.322,0.352062
69500,0.599,0.054,0.347,0.439215
70000,0.595,0.045,0.360,0.405819
70500,0.550,0.045,0.405,0.422788
71000,0.612,0.021,0.368,0.390336
71500,0.579,0.029,0.393,0.429759
72000,0.579,0.029,0.393,0.396959
72500,0.612,0.041,0.347,0.390889
73000,0.525,0.041,0.434,0.411124
73500,0.496,0.066,0.438,0.476463
74000,0.504,0.058,0.438,0.438609
74500,0.401,0.120,0.479,0.498273
75000,0.413,0.120,0.467,0.487403
75500,0.405,0.066,0.529,0.454165
76000,0.380,0.095,0.525,0.462988
76500,0.446,0.087,0.467,0.487664
77000,0.426,0.083,0.492,0.476320
77500,0.467,0.070,0.463,0.472150
78000,0.388,0.074,0.537,0.471702
78500,0.426,0.099,0.475,0.481013
79000,0.388,0.136,0.475,0.530810
79500,0.339,0.116,0.545,0.497357
80000,0.417,0.095,0.488,0.482903
80500,0.364,0.132,0.504,0.506287
81000,0.388,0.112,0.500,0.497844
81500,0.463,0.045,0.492,0.460358
82000,0.434,0.112,0.455,0.482950
82500,0.355,0.128,0.517,0.480751
83000,0.401,0.107,0.492,0.473887
83500,0.446,0.112,0.442,0.494596
84000,0.421,0.103,0.475,0.473541
84500,0.434,0.095,0.471,0.481624
85000,0.450,0.083,0.467,0.461696
85500,0.504,0.074,0.421,0.459433
86000,0.500,0.054,0.446,0.443810
86500,0.446,0.095,0.459,0.487731
87000,0.405,0.070,0.525,0.433361
87500,0.463,0.045,0.492,0.450230
88000,0.517,0.041,0.442,0.436833
88500,0.438,0.074,0.488,0.483588
89000,0.446,0.083,0.471,0.466698
89500,0.471,0.054,0.475,0.455330
90000,0.512,0.058,0.430,0.462734
90500,0.533,0.066,0.401,0.464089
91000,0.603,0.025,0.372,0.391341
91500,0.595,0.004,0.401,0.384860
92000,0.550,0.066,0.384,0.446830
92500,0.500,0.062,0.438,0.460722
93000,0.421,0.116,0.463,0.507056
93500,0.459,0.083,0.459,0.480767
94000,0.562,0.017,0.421,0.421914
94500,0.628,0.025,0.347,0.406514
95000,0.607,0.025,0.368,0.402657
95500,0.550,0.058,0.393,0.440637
96000,0.591,0.050,0.360,0.433361
96500,0.570,0.050,0.380,0.433458
97000,0.550,0.050,0.401,0.441494
97500,0.595,0.041,0.364,0.420166
98000,0.492,0.050,0.459,0.455645
98500,0.417,0.087,0.496,0.476220
99000,0.376,0.062,0.562,0.447894
99500,0.368,0.128,0.504,0.508094
100000,0.343,0.174,0.483,0.511088
