time,n_A+p,n_B,n_AB
0,0.449,0.551,0.000
500,0.342,0.416,0.242
1000,0.300,0.373,0.327
1500,0.278,0.345,0.377
2000,0.257,0.306,0.436
2500,0.264,0.288,0.448
3000,0.246,0.278,0.476
3500,0.249,0.259,0.491
4000,0.237,0.239,0.524
4500,0.231,0.224,0.545
5000,0.216,0.226,0.559
5500,0.196,0.215,0.589
6000,0.198,0.204,0.598
6500,0.187,0.211,0.602
7000,0.192,0.202,0.606
7500,0.182,0.205,0.613
8000,0.173,0.195,0.632
8500,0.172,0.195,0.633
9000,0.168,0.192,0.640
9500,0.170,0.196,0.634
10000,0.168,0.192,0.640
10500,0.164,0.187,0.649
11000,0.160,0.178,0.662
11500,0.150,0.180,0.670
12000,0.148,0.171,0.681
12500,0.148,0.160,0.692
13000,0.146,0.155,0.699
13500,0.144,0.151,0.705
14000,0.137,0.150,0.713
14500,0.138,0.153,0.709
15000,0.140,0.165,0.695
15500,0.143,0.158,0.699
16000,0.137,0.155,0.708
16500,0.140,0.158,0.702
17000,0.135,0.161,0.704
17500,0.136,0.155,0.709
18000,0.137,0.148,0.715
18500,0.132,0.152,0.716
19000,0.127,0.147,0.726
19500,0.135,0.149,0.716
20000,0.127,0.148,0.725
20500,0.133,0.150,0.717
21000,0.128,0.153,0.719
21500,0.122,0.151,0.727
22000,0.122,0.144,0.734
22500,0.126,0.147,0.727
23000,0.125,0.145,0.730
23500,0.118,0.146,0.735
24000,0.123,0.149,0.728
24500,0.121,0.147,0.732
25000,0.117,0.141,0.742
25500,0.114,0.139,0.747
26000,0.122,0.137,0.742
26500,0.108,0.133,0.759
27000,0.109,0.132,0.759
27500,0.103,0.131,0.766
28000,0.103,0.125,0.772
28500,0.108,0.120,0.772
29000,0.116,0.128,0.756
29500,0.120,0.128,0.753
30000,0.122,0.120,0.759
30500,0.121,0.116,0.763
31000,0.115,0.118,0.766
31500,0.111,0.123,0.766
32000,0.110,0.117,0.772
32500,0.113,0.133,0.754
33000,0.117,0.125,0.758
33500,0.128,0.118,0.754
34000,0.115,0.111,0.773
34500,0.105,0.115,0.779
35000,0.108,0.122,0.770
35500,0.116,0.115,0.768
36000,0.111,0.115,0.773
36500,0.102,0.121,0.777
37000,0.102,0.127,0.771
37500,0.099,0.120,0.781
38000,0.096,0.128,0.776
38500,0.099,0.122,0.779
39000,0.104,0.122,0.774
39500,0.101,0.123,0.776
40000,0.109,0.115,0.775
40500,0.107,0.113,0.779
41000,0.100,0.122,0.778
41500,0.103,0.125,0.772
42000,0.107,0.125,0.768
42500,0.101,0.118,0.780
43000,0.101,0.118,0.780
43500,0.103,0.120,0.777
44000,0.102,0.112,0.785
44500,0.101,0.114,0.784
45000,0.105,0.113,0.781
45500,0.102,0.108,0.790
46000,0.111,0.102,0.787
46500,0.107,0.106,0.787
47000,0.110,0.115,0.774
47500,0.108,0.110,0.781
48000,0.110,0.108,0.781
48500,0.114,0.103,0.782
49000,0.113,0.102,0.784
49500,0.112,0.101,0.787
50000,0.110,0.105,0.784
50500,0.112,0.104,0.783
51000,0.090,0.103,0.807
51500,0.096,0.105,0.799
52000,0.095,0.107,0.798
52500,0.088,0.105,0.807
53000,0.085,0.109,0.806
53500,0.087,0.104,0.809
54000,0.090,0.100,0.810
54500,0.088,0.103,0.809
55000,0.087,0.104,0.809
55500,0.088,0.100,0.812
56000,0.089,0.100,0.811
56500,0.086,0.102,0.812
57000,0.090,0.099,0.811
