time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.945,0.025,0.070881
1000,0.030,0.921,0.050,0.114674
1500,0.030,0.931,0.040,0.096564
2000,0.030,0.913,0.057,0.109607
2500,0.032,0.911,0.057,0.116947
3000,0.032,0.901,0.067,0.130924
3500,0.030,0.908,0.062,0.103864
4000,0.030,0.908,0.062,0.097123
4500,0.030,0.876,0.094,0.148743
5000,0.030,0.873,0.097,0.154454
5500,0.030,0.908,0.062,0.110716
6000,0.032,0.908,0.060,0.128954
6500,0.032,0.913,0.055,0.116138
7000,0.032,0.933,0.035,0.081836
7500,0.030,0.918,0.052,0.108415
8000,0.030,0.918,0.052,0.119129
8500,0.030,0.918,0.052,0.111005
9000,0.032,0.901,0.067,0.130337
9500,0.032,0.898,0.069,0.169028
10000,0.032,0.931,0.037,0.090017
10500,0.030,0.931,0.040,0.079442
11000,0.030,0.935,0.035,0.085901
11500,0.032,0.933,0.035,0.073687
12000,0.032,0.926,0.042,0.083577
12500,0.035,0.935,0.030,0.084366
13000,0.030,0.933,0.037,0.085526
13500,0.032,0.940,0.027,0.082109
14000,0.030,0.926,0.045,0.105128
14500,0.032,0.913,0.055,0.128398
15000,0.032,0.913,0.055,0.129562
15500,0.032,0.921,0.047,0.102984
16000,0.035,0.911,0.055,0.122045
16500,0.035,0.903,0.062,0.141378
17000,0.035,0.901,0.065,0.131726
17500,0.035,0.891,0.074,0.145934
18000,0.042,0.868,0.089,0.175105
18500,0.045,0.888,0.067,0.142746
19000,0.037,0.878,0.084,0.158686
19500,0.032,0.901,0.067,0.140290
20000,0.035,0.921,0.045,0.101305
20500,0.037,0.891,0.072,0.148493
21000,0.040,0.886,0.074,0.165099
21500,0.037,0.921,0.042,0.102112
22000,0.037,0.923,0.040,0.095845
22500,0.045,0.883,0.072,0.158539
23000,0.032,0.878,0.089,0.146709
23500,0.035,0.896,0.069,0.108103
24000,0.032,0.876,0.092,0.151195
24500,0.032,0.891,0.077,0.123531
25000,0.030,0.926,0.045,0.083272
25500,0.032,0.906,0.062,0.113080
26000,0.047,0.903,0.050,0.140370
26500,0.040,0.903,0.057,0.132988
27000,0.042,0.911,0.047,0.106150
27500,0.037,0.901,0.062,0.120864
28000,0.032,0.940,0.027,0.062904
28500,0.032,0.948,0.020,0.058185
29000,0.032,0.913,0.055,0.138486
29500,0.037,0.918,0.045,0.112329
30000,0.035,0.921,0.045,0.111038
30500,0.035,0.898,0.067,0.154648
31000,0.040,0.868,0.092,0.188643
31500,0.037,0.891,0.072,0.151797
32000,0.037,0.886,0.077,0.141097
32500,0.037,0.896,0.067,0.130913
33000,0.035,0.881,0.084,0.154194
33500,0.032,0.886,0.082,0.149137
34000,0.030,0.888,0.082,0.135938
34500,0.032,0.911,0.057,0.110117
35000,0.030,0.928,0.042,0.083399
35500,0.032,0.921,0.047,0.111634
36000,0.030,0.943,0.027,0.065829
36500,0.030,0.943,0.027,0.069637
37000,0.030,0.950,0.020,0.067715
37500,0.030,0.933,0.037,0.092388
38000,0.030,0.926,0.045,0.096949
38500,0.030,0.916,0.055,0.107225
39000,0.030,0.898,0.072,0.141462
39500,0.035,0.916,0.050,0.111869
40000,0.032,0.923,0.045,0.110287
40500,0.030,0.893,0.077,0.149146
41000,0.030,0.903,0.067,0.132908
41500,0.035,0.913,0.052,0.133574
42000,0.032,0.911,0.057,0.133465
42500,0.035,0.921,0.045,0.101483
43000,0.035,0.913,0.052,0.134894
43500,0.032,0.891,0.077,0.147258
44000,0.035,0.878,0.087,0.168397
44500,0.047,0.871,0.082,0.207067
45000,0.032,0.886,0.082,0.149315
45500,0.030,0.896,0.074,0.147022
46000,0.035,0.913,0.052,0.124402
46500,0.032,0.901,0.067,0.125703
47000,0.040,0.913,0.047,0.101139
47500,0.035,0.888,0.077,0.133860
48000,0.035,0.906,0.060,0.123366
48500,0.040,0.891,0.069,0.157316
49000,0.035,0.908,0.057,0.121528
49500,0.037,0.883,0.079,0.145696
50000,0.042,0.876,0.082,0.179589
50500,0.032,0.886,0.082,0.140482
51000,0.030,0.878,0.092,0.141157
51500,0.032,0.883,0.084,0.149898
52000,0.035,0.903,0.062,0.137256
52500,0.035,0.911,0.055,0.114162
53000,0.042,0.908,0.050,0.136803
53500,0.035,0.864,0.102,0.180682
54000,0.047,0.871,0.082,0.181406
54500,0.045,0.873,0.082,0.175745
55000,0.045,0.896,0.060,0.127852
55500,0.040,0.888,0.072,0.131995
56000,0.035,0.916,0.050,0.109295
56500,0.035,0.913,0.052,0.108686
57000,0.032,0.921,0.047,0.099253
57500,0.037,0.913,0.050,0.112013
58000,0.037,0.921,0.042,0.110139
58500,0.035,0.921,0.045,0.117212
59000,0.032,0.918,0.050,0.104256
59500,0.030,0.928,0.042,0.060840
60000,0.030,0.928,0.042,0.068434
60500,0.030,0.886,0.084,0.177114
61000,0.030,0.926,0.045,0.090609
61500,0.030,0.908,0.062,0.133828
62000,0.035,0.928,0.037,0.077438
62500,0.035,0.928,0.037,0.085843
63000,0.032,0.921,0.047,0.095052
63500,0.040,0.918,0.042,0.106104
64000,0.030,0.911,0.060,0.117314
64500,0.035,0.906,0.060,0.122231
65000,0.040,0.871,0.089,0.175293
65500,0.035,0.898,0.067,0.127925
66000,0.042,0.873,0.084,0.180427
66500,0.047,0.881,0.072,0.160435
67000,0.037,0.856,0.107,0.185653
67500,0.037,0.906,0.057,0.128609
68000,0.035,0.911,0.055,0.127296
68500,0.032,0.940,0.027,0.075181
69000,0.035,0.908,0.057,0.117339
69500,0.032,0.916,0.052,0.102317
70000,0.035,0.921,0.045,0.091519
70500,0.037,0.896,0.067,0.140239
71000,0.040,0.898,0.062,0.149913
71500,0.035,0.896,0.069,0.159911
72000,0.032,0.898,0.069,0.133218
72500,0.030,0.931,0.040,0.085965
73000,0.030,0.945,0.025,0.060346
73500,0.030,0.913,0.057,0.112289
74000,0.030,0.918,0.052,0.091626
74500,0.032,0.859,0.109,0.211575
75000,0.032,0.898,0.069,0.124793
75500,0.030,0.916,0.055,0.111869
76000,0.035,0.896,0.069,0.147242
76500,0.030,0.906,0.065,0.135536
77000,0.030,0.916,0.055,0.104268
77500,0.030,0.918,0.052,0.120158
78000,0.032,0.906,0.062,0.148939
78500,0.037,0.908,0.055,0.133818
79000,0.032,0.876,0.092,0.164886
79500,0.037,0.916,0.047,0.107593
80000,0.037,0.883,0.079,0.162628
80500,0.040,0.891,0.069,0.155617
81000,0.035,0.911,0.055,0.095590
81500,0.035,0.918,0.047,0.113801
82000,0.035,0.871,0.094,0.161163
82500,0.037,0.871,0.092,0.155147
83000,0.037,0.893,0.069,0.127152
83500,0.042,0.888,0.069,0.129173
84000,0.042,0.846,0.112,0.186387
84500,0.047,0.849,0.104,0.181783
85000,0.042,0.856,0.102,0.157798
85500,0.042,0.873,0.084,0.141440
86000,0.035,0.878,0.087,0.147447
86500,0.042,0.864,0.094,0.177673
87000,0.037,0.861,0.102,0.200256
87500,0.032,0.916,0.052,0.115551
88000,0.030,0.931,0.040,0.085520
88500,0.032,0.911,0.057,0.097287
89000,0.030,0.901,0.069,0.128129
89500,0.030,0.935,0.035,0.076713
90000,0.030,0.945,0.025,0.069607
90500,0.030,0.950,0.020,0.066806
91000,0.032,0.923,0.045,0.113160
91500,0.032,0.913,0.055,0.121548
92000,0.032,0.935,0.032,0.081532
92500,0.035,0.913,0.052,0.129114
93000,0.035,0.911,0.055,0.113489
93500,0.040,0.888,0.072,0.141742
94000,0.032,0.898,0.069,0.129313
94500,0.030,0.921,0.050,0.108966
95000,0.032,0.911,0.057,0.121616
95500,0.037,0.926,0.037,0.103825
96000,0.032,0.923,0.045,0.107523
96500,0.032,0.923,0.045,0.112232
97000,0.035,0.903,0.062,0.144826
97500,0.035,0.864,0.102,0.183467
98000,0.030,0.844,0.127,0.194953
98500,0.030,0.891,0.079,0.132720
99000,0.030,0.908,0.062,0.105680
99500,0.037,0.876,0.087,0.167805
100000,0.042,0.886,0.072,0.149335
