time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.889,0.078,0.159893
1000,0.032,0.899,0.069,0.129387
1500,0.037,0.834,0.129,0.218003
2000,0.055,0.783,0.161,0.293346
2500,0.028,0.848,0.124,0.181263
3000,0.069,0.816,0.115,0.224714
3500,0.046,0.802,0.152,0.227289
4000,0.051,0.797,0.152,0.260126
4500,0.032,0.876,0.092,0.151688
5000,0.032,0.889,0.078,0.134382
5500,0.041,0.880,0.078,0.166751
6000,0.032,0.908,0.060,0.112984
6500,0.032,0.880,0.088,0.154797
7000,0.028,0.866,0.106,0.151348
7500,0.032,0.862,0.106,0.181226
8000,0.046,0.797,0.157,0.253339
8500,0.046,0.788,0.166,0.269912
9000,0.051,0.843,0.106,0.207175
9500,0.051,0.853,0.097,0.194791
10000,0.046,0.848,0.106,0.190975
10500,0.041,0.829,0.129,0.221269
11000,0.041,0.816,0.143,0.248323
11500,0.041,0.783,0.175,0.266234
12000,0.041,0.719,0.240,0.318622
12500,0.051,0.829,0.120,0.198356
13000,0.041,0.811,0.147,0.238995
13500,0.032,0.839,0.129,0.218673
14000,0.041,0.857,0.101,0.190993
14500,0.037,0.848,0.115,0.203820
15000,0.041,0.871,0.088,0.156303
15500,0.032,0.871,0.097,0.157452
16000,0.055,0.811,0.134,0.241999
16500,0.074,0.641,0.286,0.392431
17000,0.065,0.682,0.253,0.353472
17500,0.134,0.618,0.249,0.417362
18000,0.134,0.604,0.263,0.386294
18500,0.078,0.682,0.240,0.307463
19000,0.120,0.650,0.230,0.341328
19500,0.083,0.677,0.240,0.355436
20000,0.088,0.687,0.226,0.347521
20500,0.046,0.783,0.171,0.278886
21000,0.055,0.779,0.166,0.289351
21500,0.069,0.687,0.244,0.377462
22000,0.083,0.714,0.203,0.351772
22500,0.060,0.765,0.175,0.286998
23000,0.037,0.848,0.115,0.192314
23500,0.037,0.806,0.157,0.229004
24000,0.046,0.829,0.124,0.229071
24500,0.032,0.853,0.115,0.211892
25000,0.041,0.829,0.129,0.214473
25500,0.055,0.806,0.138,0.258941
26000,0.083,0.724,0.194,0.320391
26500,0.055,0.788,0.157,0.273340
27000,0.046,0.853,0.101,0.185260
27500,0.041,0.839,0.120,0.202385
28000,0.032,0.876,0.092,0.145036
28500,0.032,0.876,0.092,0.169972
29000,0.032,0.871,0.097,0.163629
29500,0.041,0.839,0.120,0.199960
30000,0.055,0.843,0.101,0.201021
30500,0.051,0.802,0.147,0.244811
31000,0.041,0.816,0.143,0.230664
31500,0.060,0.797,0.143,0.239578
32000,0.041,0.825,0.134,0.214618
32500,0.046,0.848,0.106,0.180094
33000,0.046,0.862,0.092,0.191557
33500,0.051,0.797,0.152,0.248064
34000,0.074,0.797,0.129,0.240493
34500,0.124,0.719,0.157,0.315207
35000,0.083,0.687,0.230,0.357734
35500,0.055,0.724,0.221,0.307546
36000,0.046,0.871,0.083,0.144757
36500,0.041,0.806,0.152,0.264748
37000,0.032,0.871,0.097,0.158884
37500,0.046,0.825,0.129,0.225263
38000,0.041,0.899,0.060,0.139878
38500,0.046,0.885,0.069,0.154058
39000,0.032,0.866,0.101,0.180217
39500,0.051,0.839,0.111,0.201956
40000,0.032,0.885,0.083,0.167608
40500,0.037,0.917,0.046,0.115312
41000,0.032,0.894,0.074,0.146821
41500,0.037,0.880,0.083,0.148024
42000,0.051,0.820,0.129,0.224764
42500,0.060,0.839,0.101,0.198091
43000,0.060,0.751,0.189,0.290842
43500,0.069,0.774,0.157,0.260361
44000,0.051,0.728,0.221,0.296577
44500,0.055,0.719,0.226,0.312695
45000,0.074,0.700,0.226,0.340166
45500,0.065,0.705,0.230,0.344220
46000,0.055,0.742,0.203,0.316067
46500,0.065,0.737,0.198,0.324409
47000,0.074,0.737,0.189,0.311589
47500,0.088,0.714,0.198,0.314482
48000,0.032,0.802,0.166,0.216082
48500,0.046,0.779,0.175,0.270238
49000,0.051,0.834,0.115,0.204373
49500,0.041,0.843,0.115,0.204516
50000,0.065,0.797,0.138,0.248824
50500,0.074,0.797,0.129,0.218394
51000,0.120,0.687,0.194,0.324626
51500,0.152,0.641,0.207,0.358185
52000,0.143,0.562,0.295,0.421251
52500,0.111,0.668,0.221,0.350530
53000,0.101,0.691,0.207,0.358035
53500,0.069,0.774,0.157,0.237868
54000,0.055,0.760,0.184,0.267655
54500,0.051,0.779,0.171,0.258671
55000,0.046,0.825,0.129,0.215001
55500,0.046,0.802,0.152,0.249780
56000,0.069,0.783,0.147,0.264625
56500,0.055,0.806,0.138,0.220801
57000,0.041,0.788,0.171,0.249059
57500,0.046,0.820,0.134,0.219165
58000,0.046,0.760,0.194,0.305249
58500,0.055,0.797,0.147,0.253374
59000,0.051,0.834,0.115,0.196780
59500,0.041,0.802,0.157,0.236954
60000,0.060,0.839,0.101,0.212101
60500,0.065,0.779,0.157,0.272843
61000,0.060,0.770,0.171,0.271932
61500,0.037,0.797,0.166,0.240866
62000,0.037,0.876,0.088,0.170516
62500,0.032,0.912,0.055,0.124193
63000,0.032,0.917,0.051,0.125172
63500,0.046,0.908,0.046,0.114894
64000,0.051,0.889,0.060,0.149570
64500,0.046,0.866,0.088,0.183679
65000,0.046,0.783,0.171,0.255582
65500,0.055,0.834,0.111,0.208321
66000,0.060,0.820,0.120,0.226331
66500,0.074,0.691,0.235,0.325593
67000,0.074,0.724,0.203,0.323959
67500,0.074,0.687,0.240,0.346966
68000,0.037,0.797,0.166,0.256193
68500,0.041,0.770,0.189,0.277572
