time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.962,0.008
300,0.030,0.958,0.012
400,0.030,0.942,0.028
500,0.032,0.938,0.030
600,0.032,0.938,0.030
700,0.032,0.935,0.033
800,0.031,0.933,0.036
900,0.031,0.931,0.038
1000,0.031,0.932,0.037
1100,0.031,0.931,0.038
1200,0.031,0.929,0.040
1300,0.031,0.928,0.041
1400,0.031,0.925,0.044
1500,0.032,0.925,0.043
1600,0.032,0.925,0.043
1700,0.032,0.922,0.046
1800,0.031,0.915,0.054
1900,0.030,0.913,0.057
2000,0.030,0.909,0.061
2100,0.030,0.913,0.057
2200,0.030,0.913,0.057
2300,0.030,0.896,0.074
2400,0.030,0.903,0.067
2500,0.030,0.898,0.072
2600,0.030,0.895,0.075
2700,0.030,0.893,0.077
2800,0.030,0.896,0.074
2900,0.032,0.900,0.068
3000,0.032,0.898,0.070
3100,0.032,0.904,0.064
3200,0.032,0.907,0.061
3300,0.032,0.902,0.066
3400,0.033,0.902,0.065
3500,0.033,0.902,0.065
3600,0.033,0.905,0.062
3700,0.033,0.906,0.061
3800,0.033,0.885,0.082
3900,0.033,0.872,0.095
4000,0.035,0.871,0.094
4100,0.034,0.874,0.092
4200,0.036,0.866,0.098
4300,0.035,0.863,0.102
4400,0.036,0.863,0.101
4500,0.039,0.862,0.099
4600,0.038,0.857,0.105
4700,0.038,0.854,0.108
4800,0.040,0.854,0.106
4900,0.038,0.861,0.101
5000,0.037,0.863,0.100
5100,0.036,0.864,0.100
5200,0.035,0.862,0.103
5300,0.033,0.859,0.108
5400,0.035,0.853,0.112
5500,0.035,0.870,0.095
5600,0.033,0.874,0.093
5700,0.032,0.873,0.095
5800,0.032,0.872,0.096
5900,0.032,0.874,0.094
6000,0.033,0.872,0.095
6100,0.032,0.868,0.100
6200,0.034,0.859,0.107
6300,0.036,0.859,0.105
6400,0.035,0.860,0.105
6500,0.036,0.858,0.106
6600,0.036,0.843,0.121
6700,0.035,0.851,0.114
6800,0.035,0.850,0.115
6900,0.037,0.846,0.117
7000,0.036,0.853,0.111
7100,0.033,0.856,0.111
7200,0.033,0.856,0.111
7300,0.033,0.846,0.121
7400,0.032,0.836,0.132
7500,0.037,0.842,0.121
7600,0.036,0.833,0.131
7700,0.036,0.835,0.129
7800,0.036,0.839,0.125
7900,0.038,0.848,0.114
8000,0.037,0.849,0.114
8100,0.039,0.842,0.119
8200,0.037,0.844,0.119
8300,0.037,0.838,0.125
8400,0.038,0.831,0.131
8500,0.035,0.832,0.133
8600,0.035,0.835,0.130
8700,0.036,0.842,0.122
8800,0.038,0.857,0.105
8900,0.038,0.858,0.104
9000,0.038,0.860,0.102
9100,0.037,0.851,0.112
9200,0.037,0.853,0.110
9300,0.039,0.845,0.116
9400,0.034,0.853,0.113
9500,0.034,0.863,0.103
9600,0.034,0.859,0.107
9700,0.035,0.860,0.105
9800,0.033,0.838,0.129
9900,0.033,0.825,0.142
10000,0.035,0.812,0.153
10100,0.037,0.820,0.143
10200,0.036,0.814,0.150
10300,0.033,0.821,0.146
10400,0.033,0.819,0.148
10500,0.034,0.823,0.143
10600,0.033,0.828,0.139
10700,0.034,0.829,0.137
10800,0.035,0.827,0.138
10900,0.035,0.823,0.142
11000,0.034,0.831,0.135
11100,0.035,0.835,0.130
11200,0.035,0.831,0.134
11300,0.033,0.831,0.136
11400,0.033,0.838,0.129
11500,0.033,0.842,0.125
11600,0.035,0.839,0.126
11700,0.034,0.835,0.131
11800,0.033,0.845,0.122
11900,0.033,0.847,0.120
12000,0.033,0.853,0.114
12100,0.037,0.855,0.108
