time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.040,0.908,0.052,0.138219
1000,0.028,0.890,0.083,0.155715
1500,0.034,0.911,0.055,0.132600
2000,0.028,0.911,0.061,0.136594
2500,0.031,0.905,0.064,0.137583
3000,0.031,0.899,0.070,0.144052
3500,0.028,0.920,0.052,0.111728
4000,0.028,0.954,0.018,0.062560
4500,0.031,0.920,0.049,0.127627
5000,0.031,0.920,0.049,0.110719
5500,0.031,0.908,0.061,0.138129
6000,0.049,0.869,0.083,0.173679
6500,0.034,0.890,0.076,0.176602
7000,0.031,0.875,0.095,0.169763
7500,0.037,0.881,0.083,0.157305
8000,0.049,0.869,0.083,0.191257
8500,0.040,0.865,0.095,0.191046
9000,0.031,0.899,0.070,0.137729
9500,0.040,0.881,0.080,0.165126
10000,0.028,0.890,0.083,0.144248
10500,0.031,0.917,0.052,0.116775
11000,0.031,0.914,0.055,0.126682
11500,0.031,0.905,0.064,0.137381
12000,0.028,0.881,0.092,0.164452
12500,0.034,0.890,0.076,0.157687
13000,0.028,0.893,0.080,0.151932
13500,0.040,0.878,0.083,0.183214
14000,0.055,0.829,0.116,0.221200
14500,0.040,0.838,0.122,0.227787
15000,0.040,0.869,0.092,0.182421
15500,0.037,0.878,0.086,0.155671
16000,0.040,0.832,0.128,0.238192
16500,0.043,0.853,0.104,0.196883
17000,0.040,0.832,0.128,0.210783
17500,0.043,0.829,0.128,0.236114
18000,0.043,0.832,0.125,0.247090
18500,0.031,0.859,0.110,0.210736
19000,0.037,0.850,0.113,0.219352
19500,0.031,0.862,0.107,0.213683
20000,0.040,0.856,0.104,0.210223
20500,0.046,0.844,0.110,0.229140
21000,0.046,0.859,0.095,0.221115
21500,0.037,0.872,0.092,0.182603
22000,0.055,0.832,0.113,0.219818
22500,0.049,0.856,0.095,0.189131
23000,0.037,0.881,0.083,0.155872
23500,0.028,0.881,0.092,0.163351
24000,0.031,0.832,0.138,0.229928
24500,0.037,0.872,0.092,0.181429
25000,0.034,0.872,0.095,0.171139
25500,0.037,0.893,0.070,0.148879
26000,0.031,0.884,0.086,0.168289
26500,0.028,0.893,0.080,0.157475
27000,0.028,0.902,0.070,0.155761
27500,0.028,0.905,0.067,0.140357
28000,0.031,0.878,0.092,0.165576
28500,0.028,0.853,0.119,0.210160
29000,0.031,0.911,0.058,0.131252
29500,0.037,0.887,0.076,0.165448
30000,0.049,0.869,0.083,0.192331
30500,0.043,0.869,0.089,0.181740
31000,0.037,0.878,0.086,0.181714
31500,0.037,0.911,0.052,0.112700
32000,0.031,0.884,0.086,0.166002
32500,0.031,0.902,0.067,0.140586
33000,0.028,0.911,0.061,0.126232
33500,0.028,0.936,0.037,0.090271
34000,0.028,0.911,0.061,0.135922
34500,0.028,0.881,0.092,0.154623
