time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.921,0.050,0.140432
1000,0.037,0.806,0.157,0.285069
1500,0.041,0.492,0.467,0.458262
2000,0.054,0.256,0.690,0.340203
2500,0.124,0.149,0.727,0.360047
3000,0.091,0.207,0.702,0.397424
3500,0.103,0.140,0.756,0.362300
4000,0.083,0.112,0.806,0.278304
4500,0.116,0.095,0.789,0.291906
5000,0.145,0.066,0.789,0.276939
5500,0.153,0.058,0.789,0.265978
6000,0.169,0.041,0.789,0.311685
6500,0.112,0.074,0.814,0.252236
7000,0.165,0.079,0.756,0.328595
7500,0.149,0.070,0.781,0.283330
8000,0.153,0.066,0.781,0.307326
8500,0.169,0.066,0.764,0.313283
9000,0.120,0.087,0.793,0.310815
9500,0.145,0.095,0.760,0.313446
10000,0.103,0.095,0.802,0.265588
10500,0.149,0.095,0.756,0.331947
11000,0.095,0.099,0.806,0.285364
11500,0.120,0.128,0.752,0.316271
12000,0.182,0.074,0.744,0.328748
12500,0.140,0.083,0.777,0.296965
13000,0.103,0.116,0.781,0.272128
13500,0.120,0.079,0.802,0.247631
14000,0.207,0.045,0.748,0.314757
14500,0.198,0.070,0.731,0.353718
15000,0.157,0.041,0.802,0.269135
15500,0.107,0.054,0.839,0.235145
16000,0.103,0.066,0.831,0.256873
16500,0.153,0.079,0.769,0.333279
17000,0.112,0.116,0.773,0.316381
17500,0.153,0.083,0.764,0.322623
18000,0.128,0.091,0.781,0.302248
18500,0.107,0.112,0.781,0.291021
19000,0.116,0.149,0.736,0.341453
19500,0.182,0.062,0.756,0.342243
20000,0.186,0.033,0.781,0.290853
20500,0.136,0.091,0.773,0.301870
21000,0.165,0.033,0.802,0.289135
21500,0.091,0.087,0.822,0.251782
22000,0.095,0.062,0.843,0.221559
22500,0.091,0.079,0.831,0.233050
23000,0.120,0.062,0.818,0.251558
23500,0.140,0.120,0.740,0.339145
24000,0.132,0.079,0.789,0.291225
24500,0.103,0.054,0.843,0.218329
25000,0.132,0.041,0.826,0.228829
25500,0.128,0.099,0.773,0.316261
26000,0.087,0.153,0.760,0.321997
26500,0.074,0.112,0.814,0.243693
27000,0.070,0.095,0.835,0.231573
27500,0.120,0.058,0.822,0.244210
28000,0.107,0.087,0.806,0.278442
28500,0.091,0.128,0.781,0.337351
29000,0.083,0.099,0.818,0.251633
29500,0.107,0.062,0.831,0.224756
30000,0.169,0.083,0.748,0.355172
30500,0.124,0.116,0.760,0.340837
31000,0.112,0.149,0.740,0.349066
31500,0.136,0.107,0.756,0.328221
32000,0.140,0.066,0.793,0.285025
32500,0.145,0.070,0.785,0.308888
33000,0.128,0.074,0.798,0.256622
33500,0.153,0.112,0.736,0.339611
34000,0.132,0.070,0.798,0.290426
34500,0.145,0.149,0.707,0.388474
35000,0.107,0.103,0.789,0.297812
35500,0.116,0.045,0.839,0.223320
36000,0.124,0.079,0.798,0.309157
36500,0.124,0.103,0.773,0.315705
37000,0.116,0.087,0.798,0.265113
37500,0.124,0.128,0.748,0.314204
38000,0.116,0.140,0.744,0.317814
38500,0.161,0.079,0.760,0.312738
39000,0.169,0.062,0.769,0.306624
39500,0.149,0.087,0.764,0.328012
40000,0.095,0.087,0.818,0.244378
40500,0.116,0.070,0.814,0.258208
41000,0.132,0.116,0.752,0.341912
41500,0.128,0.058,0.814,0.281612
42000,0.153,0.033,0.814,0.254027
42500,0.161,0.025,0.814,0.259187
43000,0.186,0.058,0.756,0.324614
43500,0.136,0.095,0.769,0.312758
44000,0.165,0.120,0.715,0.389425
44500,0.140,0.079,0.781,0.281150
45000,0.128,0.070,0.802,0.273659
45500,0.136,0.062,0.802,0.258282
46000,0.178,0.083,0.740,0.337274
46500,0.149,0.062,0.789,0.273071
47000,0.140,0.107,0.752,0.332869
47500,0.174,0.058,0.769,0.306317
48000,0.124,0.099,0.777,0.333773
48500,0.124,0.050,0.826,0.251706
49000,0.128,0.079,0.793,0.294772
49500,0.112,0.112,0.777,0.332181
50000,0.099,0.095,0.806,0.291768
50500,0.083,0.066,0.851,0.234868
51000,0.169,0.058,0.773,0.301681
51500,0.132,0.099,0.769,0.323109
52000,0.124,0.107,0.769,0.321258
52500,0.132,0.058,0.810,0.277194
53000,0.074,0.095,0.831,0.255306
53500,0.087,0.120,0.793,0.300181
54000,0.112,0.074,0.814,0.278632
54500,0.165,0.066,0.769,0.304209
55000,0.124,0.025,0.851,0.207652
55500,0.136,0.087,0.777,0.338306
56000,0.153,0.091,0.756,0.327404
56500,0.120,0.095,0.785,0.306641
57000,0.120,0.058,0.822,0.235843
57500,0.091,0.091,0.818,0.249166
58000,0.136,0.066,0.798,0.273988
58500,0.165,0.021,0.814,0.279083
59000,0.165,0.041,0.793,0.289561
59500,0.136,0.033,0.831,0.262354
60000,0.107,0.058,0.835,0.247231
60500,0.153,0.095,0.752,0.350664
61000,0.140,0.074,0.785,0.298400
61500,0.157,0.066,0.777,0.295624
62000,0.116,0.095,0.789,0.295149
62500,0.107,0.079,0.814,0.261203
63000,0.099,0.103,0.798,0.280856
63500,0.178,0.054,0.769,0.300796
64000,0.194,0.079,0.727,0.347529
64500,0.178,0.050,0.773,0.315814
65000,0.182,0.058,0.760,0.309728
65500,0.165,0.112,0.723,0.340560
66000,0.095,0.074,0.831,0.229852
66500,0.132,0.041,0.826,0.238354
67000,0.149,0.045,0.806,0.268229
67500,0.099,0.087,0.814,0.267688
68000,0.157,0.045,0.798,0.284288
68500,0.157,0.037,0.806,0.271050
69000,0.161,0.083,0.756,0.364803
69500,0.083,0.120,0.798,0.291813
70000,0.095,0.070,0.835,0.227015
70500,0.140,0.070,0.789,0.286007
71000,0.103,0.112,0.785,0.303851
71500,0.112,0.107,0.781,0.305683
72000,0.124,0.132,0.744,0.357416
72500,0.120,0.079,0.802,0.257931
73000,0.091,0.107,0.802,0.279631
73500,0.120,0.087,0.793,0.278687
74000,0.153,0.070,0.777,0.295054
74500,0.145,0.045,0.810,0.247388
75000,0.136,0.112,0.752,0.314551
75500,0.112,0.124,0.764,0.323207
76000,0.128,0.095,0.777,0.295370
76500,0.099,0.103,0.798,0.282114
77000,0.116,0.153,0.731,0.368698
77500,0.112,0.140,0.748,0.325725
78000,0.095,0.095,0.810,0.247224
78500,0.157,0.116,0.727,0.385311
79000,0.095,0.107,0.798,0.256454
79500,0.107,0.099,0.793,0.304568
80000,0.124,0.091,0.785,0.292013
80500,0.140,0.070,0.789,0.299807
81000,0.124,0.074,0.802,0.298591
81500,0.132,0.054,0.814,0.265576
82000,0.120,0.058,0.822,0.265809
82500,0.128,0.087,0.785,0.305595
83000,0.178,0.058,0.764,0.328173
83500,0.116,0.091,0.793,0.288120
84000,0.136,0.120,0.744,0.337464
84500,0.116,0.116,0.769,0.290946
85000,0.136,0.107,0.756,0.304249
85500,0.219,0.066,0.715,0.355739
86000,0.174,0.079,0.748,0.292499
86500,0.136,0.157,0.707,0.363430
87000,0.128,0.157,0.715,0.375053
87500,0.136,0.087,0.777,0.303960
88000,0.140,0.095,0.764,0.326595
88500,0.153,0.062,0.785,0.263109
89000,0.095,0.099,0.806,0.273995
89500,0.120,0.074,0.806,0.281993
90000,0.074,0.087,0.839,0.224417
90500,0.112,0.099,0.789,0.294003
91000,0.116,0.099,0.785,0.294069
91500,0.128,0.136,0.736,0.350499
92000,0.107,0.140,0.752,0.316415
92500,0.190,0.132,0.678,0.421148
93000,0.132,0.070,0.798,0.266536
93500,0.149,0.087,0.764,0.327361
94000,0.165,0.095,0.740,0.344112
94500,0.186,0.054,0.760,0.322533
95000,0.182,0.062,0.756,0.296499
95500,0.161,0.079,0.760,0.326150
96000,0.136,0.099,0.764,0.324859
96500,0.099,0.091,0.810,0.276807
97000,0.107,0.074,0.818,0.272415
97500,0.157,0.054,0.789,0.304158
98000,0.149,0.107,0.744,0.342182
98500,0.161,0.124,0.715,0.354572
99000,0.161,0.099,0.740,0.351667
99500,0.169,0.074,0.756,0.317760
100000,0.174,0.099,0.727,0.359017
