time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.933,0.040,0.098665
1000,0.028,0.890,0.083,0.151257
1500,0.031,0.881,0.089,0.151987
2000,0.034,0.801,0.165,0.251340
2500,0.046,0.725,0.229,0.309852
3000,0.064,0.648,0.287,0.366370
3500,0.098,0.578,0.324,0.436641
4000,0.067,0.563,0.370,0.421678
4500,0.076,0.538,0.385,0.435015
5000,0.083,0.505,0.413,0.434735
5500,0.135,0.376,0.489,0.465911
6000,0.162,0.391,0.446,0.482825
6500,0.116,0.425,0.459,0.453446
7000,0.138,0.456,0.407,0.479237
7500,0.098,0.456,0.446,0.447530
8000,0.135,0.495,0.370,0.443803
8500,0.168,0.407,0.425,0.453730
9000,0.208,0.343,0.450,0.494580
9500,0.239,0.327,0.434,0.483674
10000,0.254,0.269,0.477,0.495325
10500,0.254,0.275,0.471,0.500764
11000,0.254,0.251,0.495,0.498587
11500,0.235,0.278,0.486,0.485366
12000,0.199,0.287,0.514,0.467347
12500,0.190,0.312,0.498,0.474621
13000,0.211,0.315,0.474,0.482213
13500,0.260,0.343,0.398,0.492747
14000,0.254,0.297,0.450,0.483190
14500,0.245,0.272,0.483,0.489109
15000,0.284,0.266,0.450,0.500701
15500,0.303,0.239,0.459,0.480065
16000,0.352,0.180,0.468,0.475304
16500,0.373,0.144,0.483,0.464064
17000,0.398,0.168,0.434,0.469543
17500,0.379,0.177,0.443,0.488127
18000,0.419,0.138,0.443,0.459484
18500,0.480,0.119,0.401,0.459004
19000,0.443,0.131,0.425,0.474544
19500,0.471,0.116,0.413,0.455661
20000,0.489,0.104,0.407,0.436702
20500,0.554,0.043,0.404,0.399550
21000,0.694,0.024,0.281,0.308646
21500,0.765,0.021,0.214,0.254197
22000,0.789,0.006,0.205,0.239845
22500,0.801,0.003,0.196,0.246494
23000,0.817,0.000,0.183,0.229073
23500,0.768,0.012,0.220,0.281010
24000,0.734,0.009,0.257,0.316852
24500,0.676,0.009,0.315,0.349705
25000,0.636,0.040,0.324,0.389206
25500,0.602,0.040,0.358,0.413337
26000,0.636,0.055,0.309,0.405587
26500,0.593,0.018,0.388,0.393557
27000,0.654,0.031,0.315,0.372225
27500,0.645,0.018,0.336,0.367621
28000,0.648,0.028,0.324,0.365785
28500,0.664,0.037,0.300,0.364786
29000,0.673,0.052,0.275,0.349748
29500,0.703,0.018,0.278,0.298734
30000,0.743,0.034,0.223,0.264477
30500,0.709,0.034,0.257,0.292956
31000,0.709,0.031,0.260,0.305787
31500,0.648,0.049,0.303,0.368229
32000,0.514,0.070,0.416,0.439279
32500,0.526,0.046,0.428,0.414646
33000,0.557,0.061,0.382,0.395476
33500,0.636,0.043,0.321,0.357581
34000,0.560,0.024,0.416,0.372595
34500,0.575,0.058,0.367,0.377251
35000,0.593,0.052,0.355,0.355091
35500,0.673,0.028,0.300,0.315712
36000,0.612,0.043,0.346,0.356880
36500,0.676,0.037,0.287,0.354118
37000,0.685,0.055,0.260,0.334463
37500,0.697,0.015,0.287,0.312144
38000,0.700,0.028,0.272,0.321844
38500,0.722,0.018,0.260,0.293039
39000,0.749,0.021,0.229,0.292312
39500,0.722,0.003,0.275,0.312137
40000,0.706,0.009,0.284,0.321683
40500,0.697,0.028,0.275,0.344637
41000,0.740,0.024,0.235,0.306739
41500,0.761,0.021,0.217,0.269680
42000,0.761,0.012,0.226,0.265709
42500,0.804,0.018,0.177,0.219573
43000,0.792,0.015,0.193,0.199781
43500,0.716,0.024,0.260,0.278298
44000,0.651,0.034,0.315,0.355107
44500,0.664,0.034,0.303,0.333469
45000,0.685,0.040,0.275,0.325500
45500,0.697,0.052,0.251,0.304960
46000,0.697,0.021,0.281,0.306621
46500,0.737,0.031,0.232,0.309264
47000,0.682,0.024,0.294,0.336006
47500,0.602,0.024,0.373,0.375977
48000,0.630,0.070,0.300,0.389419
48500,0.547,0.080,0.373,0.406150
49000,0.520,0.070,0.410,0.408737
49500,0.547,0.083,0.370,0.413476
50000,0.508,0.064,0.428,0.432661
50500,0.517,0.067,0.416,0.438587
51000,0.477,0.052,0.471,0.425291
51500,0.554,0.067,0.379,0.397511
52000,0.593,0.037,0.370,0.354900
52500,0.587,0.055,0.358,0.389087
53000,0.609,0.046,0.346,0.378546
53500,0.648,0.040,0.312,0.360884
54000,0.667,0.052,0.281,0.346619
54500,0.596,0.104,0.300,0.412770
55000,0.685,0.058,0.257,0.316382
55500,0.694,0.024,0.281,0.332230
56000,0.737,0.024,0.239,0.277570
56500,0.716,0.037,0.248,0.300170
57000,0.734,0.006,0.260,0.293398
57500,0.740,0.028,0.232,0.260759
58000,0.682,0.058,0.260,0.322479
58500,0.709,0.046,0.245,0.315661
59000,0.661,0.055,0.284,0.350341
59500,0.654,0.043,0.303,0.347512
60000,0.615,0.052,0.333,0.365444
60500,0.679,0.055,0.266,0.356520
61000,0.664,0.040,0.297,0.349323
61500,0.654,0.031,0.315,0.351513
62000,0.682,0.009,0.309,0.335336
62500,0.703,0.021,0.275,0.328857
63000,0.706,0.009,0.284,0.293963
63500,0.691,0.012,0.297,0.335825
64000,0.719,0.021,0.260,0.306722
64500,0.804,0.012,0.183,0.234918
65000,0.832,0.015,0.153,0.211209
65500,0.786,0.018,0.196,0.276154
66000,0.758,0.009,0.232,0.291771
66500,0.829,0.003,0.168,0.203281
67000,0.844,0.009,0.147,0.214525
67500,0.804,0.015,0.180,0.240623
68000,0.780,0.006,0.214,0.241323
68500,0.798,0.006,0.196,0.243930
69000,0.786,0.003,0.211,0.264874
69500,0.792,0.000,0.208,0.246188
70000,0.844,0.000,0.156,0.184473
70500,0.899,0.000,0.101,0.109850
71000,0.911,0.000,0.089,0.116716
71500,0.920,0.000,0.080,0.100645
72000,0.917,0.000,0.083,0.105137
72500,0.902,0.000,0.098,0.132046
73000,0.911,0.000,0.089,0.121434
73500,0.902,0.000,0.098,0.129940
74000,0.914,0.000,0.086,0.117907
74500,0.930,0.000,0.070,0.094859
75000,0.899,0.006,0.095,0.126579
75500,0.850,0.000,0.150,0.176971
76000,0.917,0.000,0.083,0.100624
76500,0.930,0.000,0.070,0.093123
77000,0.936,0.000,0.064,0.085542
77500,0.893,0.000,0.107,0.132185
78000,0.899,0.000,0.101,0.107406
78500,0.887,0.000,0.113,0.158380
79000,0.817,0.000,0.183,0.215763
79500,0.832,0.009,0.159,0.211627
80000,0.795,0.012,0.193,0.229703
80500,0.823,0.024,0.153,0.237180
81000,0.719,0.024,0.257,0.318364
81500,0.755,0.040,0.205,0.275460
82000,0.725,0.034,0.242,0.329887
82500,0.734,0.018,0.248,0.312428
83000,0.706,0.012,0.281,0.325425
83500,0.694,0.012,0.294,0.334004
84000,0.694,0.009,0.297,0.332799
84500,0.648,0.018,0.333,0.363708
85000,0.633,0.067,0.300,0.401628
85500,0.679,0.028,0.294,0.344370
86000,0.716,0.006,0.278,0.305514
86500,0.740,0.018,0.242,0.297371
87000,0.706,0.031,0.263,0.315218
87500,0.725,0.028,0.248,0.309845
88000,0.670,0.021,0.309,0.352484
88500,0.673,0.018,0.309,0.353372
89000,0.642,0.018,0.339,0.360464
89500,0.645,0.028,0.327,0.360566
90000,0.612,0.058,0.330,0.391174
90500,0.654,0.031,0.315,0.373747
91000,0.670,0.024,0.306,0.362586
91500,0.639,0.046,0.315,0.382979
92000,0.590,0.061,0.349,0.386782
92500,0.523,0.064,0.413,0.408142
93000,0.508,0.058,0.434,0.407587
93500,0.492,0.110,0.398,0.431075
94000,0.486,0.076,0.437,0.425127
94500,0.498,0.067,0.434,0.425957
95000,0.578,0.061,0.361,0.424314
95500,0.578,0.052,0.370,0.412156
96000,0.630,0.018,0.352,0.370789
96500,0.651,0.024,0.324,0.339392
97000,0.636,0.031,0.333,0.341595
97500,0.706,0.037,0.257,0.304246
98000,0.691,0.018,0.291,0.333617
98500,0.691,0.015,0.294,0.328164
99000,0.651,0.055,0.294,0.354547
99500,0.590,0.061,0.349,0.361396
100000,0.661,0.043,0.297,0.348733
