time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.041,0.912,0.047,0.336954
1000,0.098,0.785,0.117,0.582562
1500,0.140,0.693,0.168,0.640891
2000,0.227,0.583,0.190,0.686213
2500,0.208,0.593,0.199,0.665389
3000,0.172,0.602,0.226,0.654595
3500,0.154,0.640,0.207,0.623524
4000,0.165,0.623,0.212,0.647498
4500,0.221,0.561,0.218,0.598961
5000,0.244,0.553,0.203,0.627192
5500,0.223,0.536,0.242,0.720418
6000,0.257,0.491,0.252,0.708540
6500,0.335,0.463,0.201,0.643944
7000,0.316,0.456,0.228,0.692804
7500,0.331,0.434,0.235,0.698916
8000,0.331,0.419,0.251,0.598013
8500,0.337,0.396,0.267,0.746753
9000,0.322,0.392,0.285,0.736321
9500,0.364,0.343,0.292,0.657659
10000,0.320,0.352,0.329,0.744385
10500,0.476,0.233,0.291,0.567160
11000,0.495,0.251,0.253,0.645034
11500,0.453,0.269,0.277,0.713055
12000,0.452,0.276,0.271,0.718348
12500,0.398,0.308,0.293,0.745667
13000,0.476,0.254,0.271,0.679387
13500,0.452,0.237,0.310,0.687978
14000,0.452,0.258,0.290,0.673694
14500,0.443,0.293,0.264,0.723226
15000,0.445,0.293,0.261,0.682603
15500,0.426,0.264,0.310,0.640530
16000,0.429,0.301,0.270,0.695953
16500,0.410,0.310,0.280,0.648297
17000,0.388,0.329,0.282,0.665155
17500,0.308,0.436,0.256,0.725737
18000,0.321,0.403,0.276,0.741936
18500,0.323,0.393,0.284,0.734587
19000,0.343,0.404,0.253,0.713132
19500,0.354,0.384,0.262,0.668020
20000,0.359,0.364,0.276,0.672302
20500,0.262,0.468,0.270,0.690015
21000,0.263,0.407,0.331,0.751890
21500,0.274,0.412,0.314,0.721624
22000,0.335,0.343,0.322,0.668959
22500,0.468,0.282,0.250,0.564539
23000,0.541,0.208,0.251,0.461582
23500,0.536,0.185,0.279,0.492376
24000,0.509,0.239,0.253,0.614814
24500,0.513,0.232,0.254,0.535194
25000,0.490,0.220,0.290,0.583013
25500,0.545,0.211,0.244,0.514125
26000,0.570,0.196,0.234,0.441766
26500,0.620,0.169,0.211,0.390058
27000,0.598,0.166,0.235,0.463634
27500,0.604,0.181,0.215,0.423680
28000,0.623,0.151,0.226,0.395516
28500,0.613,0.143,0.244,0.430446
29000,0.676,0.091,0.233,0.405941
29500,0.686,0.094,0.220,0.385368
30000,0.729,0.089,0.182,0.428785
30500,0.710,0.097,0.193,0.451174
31000,0.692,0.107,0.201,0.502069
31500,0.633,0.164,0.203,0.598080
32000,0.679,0.118,0.203,0.499708
32500,0.676,0.118,0.206,0.508781
33000,0.682,0.133,0.185,0.451996
33500,0.632,0.164,0.204,0.611797
34000,0.583,0.197,0.221,0.673068
34500,0.661,0.130,0.209,0.548525
35000,0.568,0.168,0.264,0.667254
35500,0.522,0.192,0.287,0.672380
36000,0.561,0.168,0.272,0.640642
36500,0.516,0.228,0.256,0.710750
37000,0.559,0.224,0.218,0.662006
37500,0.526,0.186,0.289,0.660765
38000,0.568,0.172,0.260,0.651848
38500,0.563,0.192,0.245,0.646796
39000,0.526,0.218,0.256,0.697165
39500,0.492,0.242,0.265,0.708879
40000,0.514,0.216,0.270,0.695837
40500,0.581,0.190,0.229,0.594401
41000,0.614,0.162,0.224,0.579606
41500,0.625,0.153,0.222,0.590404
42000,0.616,0.152,0.232,0.486628
42500,0.648,0.134,0.218,0.404695
43000,0.551,0.182,0.268,0.650261
43500,0.575,0.180,0.245,0.577684
44000,0.569,0.193,0.238,0.606306
44500,0.517,0.235,0.247,0.660035
45000,0.484,0.250,0.266,0.725493
45500,0.552,0.201,0.247,0.663050
46000,0.534,0.202,0.264,0.655283
46500,0.637,0.153,0.211,0.402804
47000,0.603,0.175,0.222,0.449872
47500,0.574,0.200,0.226,0.466688
48000,0.574,0.185,0.242,0.533022
48500,0.594,0.166,0.240,0.522142
49000,0.587,0.157,0.257,0.630284
49500,0.546,0.173,0.281,0.672615
50000,0.526,0.186,0.288,0.658943
50500,0.600,0.146,0.255,0.531493
51000,0.605,0.168,0.226,0.487707
51500,0.602,0.207,0.191,0.493941
52000,0.590,0.181,0.229,0.543649
52500,0.569,0.203,0.229,0.488346
53000,0.664,0.126,0.210,0.426890
53500,0.696,0.090,0.215,0.423956
54000,0.733,0.065,0.202,0.274504
54500,0.710,0.085,0.205,0.350543
55000,0.662,0.098,0.240,0.397077
55500,0.714,0.087,0.199,0.330936
56000,0.705,0.076,0.219,0.324753
56500,0.682,0.120,0.198,0.387931
57000,0.655,0.125,0.220,0.487842
57500,0.702,0.091,0.207,0.406918
58000,0.655,0.098,0.246,0.402930
58500,0.695,0.091,0.214,0.400237
59000,0.752,0.076,0.172,0.355340
59500,0.735,0.099,0.166,0.440342
60000,0.777,0.072,0.151,0.291609
60500,0.765,0.086,0.149,0.322911
61000,0.714,0.125,0.161,0.471259
61500,0.669,0.144,0.186,0.575327
62000,0.739,0.083,0.179,0.389080
62500,0.766,0.072,0.162,0.443845
63000,0.768,0.052,0.180,0.425378
63500,0.811,0.068,0.121,0.257440
64000,0.838,0.039,0.123,0.194226
64500,0.882,0.020,0.097,0.100167
65000,0.824,0.034,0.141,0.346684
65500,0.854,0.029,0.117,0.310902
66000,0.834,0.049,0.117,0.342987
66500,0.868,0.037,0.095,0.220376
67000,0.860,0.049,0.090,0.223697
67500,0.868,0.039,0.093,0.279868
68000,0.929,0.018,0.053,0.083875
68500,0.937,0.020,0.044,0.120320
69000,0.950,0.008,0.042,0.053035
69500,0.950,0.006,0.044,0.054762
70000,0.953,0.006,0.041,0.053247
70500,0.944,0.016,0.040,0.122384
71000,0.939,0.013,0.048,0.092485
71500,0.911,0.019,0.070,0.168172
72000,0.862,0.040,0.098,0.374995
72500,0.844,0.056,0.100,0.354493
73000,0.829,0.062,0.109,0.362426
73500,0.774,0.086,0.140,0.481379
74000,0.822,0.052,0.126,0.255936
74500,0.852,0.054,0.094,0.238861
75000,0.845,0.043,0.112,0.229788
75500,0.833,0.059,0.108,0.239363
76000,0.814,0.066,0.120,0.384399
76500,0.865,0.036,0.099,0.167217
77000,0.899,0.029,0.072,0.104952
77500,0.889,0.020,0.091,0.151039
78000,0.874,0.043,0.083,0.183141
78500,0.884,0.027,0.089,0.169387
79000,0.888,0.035,0.077,0.142778
79500,0.903,0.018,0.079,0.169374
80000,0.868,0.051,0.080,0.222646
80500,0.890,0.027,0.083,0.176882
81000,0.893,0.038,0.069,0.155574
81500,0.919,0.019,0.063,0.085701
82000,0.921,0.012,0.068,0.111476
82500,0.927,0.009,0.063,0.124774
83000,0.939,0.008,0.053,0.077844
