time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.033,0.952,0.015,0.110218
1000,0.034,0.952,0.014,0.099191
1500,0.035,0.938,0.028,0.151002
2000,0.041,0.918,0.041,0.149188
2500,0.040,0.927,0.033,0.160952
3000,0.044,0.941,0.015,0.109378
3500,0.038,0.937,0.026,0.128093
4000,0.046,0.933,0.021,0.139535
4500,0.041,0.936,0.023,0.145594
5000,0.037,0.939,0.025,0.097380
5500,0.036,0.946,0.018,0.093409
6000,0.038,0.923,0.039,0.152829
6500,0.040,0.939,0.021,0.122125
7000,0.043,0.935,0.022,0.124924
7500,0.041,0.931,0.029,0.137152
8000,0.034,0.945,0.021,0.089589
8500,0.057,0.915,0.028,0.131378
9000,0.053,0.918,0.029,0.133484
9500,0.051,0.918,0.031,0.151726
10000,0.059,0.903,0.038,0.170184
10500,0.066,0.891,0.043,0.175540
11000,0.074,0.886,0.041,0.162962
11500,0.079,0.870,0.051,0.220942
12000,0.078,0.864,0.058,0.239595
12500,0.088,0.863,0.049,0.214131
13000,0.070,0.891,0.039,0.168613
13500,0.059,0.896,0.045,0.167771
14000,0.061,0.894,0.045,0.179506
14500,0.059,0.888,0.053,0.194148
15000,0.059,0.888,0.053,0.187052
15500,0.076,0.888,0.037,0.190929
16000,0.066,0.894,0.040,0.186043
16500,0.045,0.923,0.032,0.136789
17000,0.080,0.890,0.031,0.187626
17500,0.084,0.864,0.052,0.202724
18000,0.093,0.876,0.031,0.155397
18500,0.086,0.861,0.053,0.217221
19000,0.087,0.869,0.044,0.170380
19500,0.073,0.888,0.040,0.139356
20000,0.079,0.884,0.038,0.170438
20500,0.067,0.893,0.040,0.141203
21000,0.054,0.912,0.034,0.142723
21500,0.056,0.914,0.030,0.110157
22000,0.055,0.920,0.025,0.116697
22500,0.043,0.926,0.031,0.108204
23000,0.047,0.922,0.031,0.135162
23500,0.048,0.913,0.039,0.160209
24000,0.064,0.905,0.031,0.122037
24500,0.066,0.901,0.033,0.136687
