time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.944,0.027,0.107201
1000,0.030,0.900,0.070,0.195232
1500,0.030,0.834,0.137,0.248312
2000,0.030,0.765,0.205,0.274823
2500,0.030,0.683,0.287,0.266726
3000,0.030,0.627,0.343,0.229650
3500,0.030,0.589,0.381,0.197119
4000,0.030,0.547,0.423,0.170554
4500,0.030,0.508,0.463,0.139623
5000,0.030,0.480,0.490,0.119300
5500,0.030,0.457,0.514,0.110228
6000,0.030,0.434,0.536,0.098938
6500,0.030,0.416,0.555,0.090745
7000,0.030,0.401,0.569,0.087346
7500,0.030,0.394,0.576,0.083353
8000,0.030,0.381,0.589,0.078318
8500,0.030,0.371,0.600,0.073651
9000,0.030,0.352,0.618,0.068585
9500,0.030,0.339,0.631,0.065507
10000,0.030,0.330,0.640,0.062381
10500,0.030,0.322,0.649,0.059263
11000,0.030,0.316,0.655,0.057741
11500,0.030,0.309,0.661,0.055781
12000,0.030,0.303,0.667,0.053941
12500,0.030,0.299,0.671,0.052326
13000,0.030,0.298,0.672,0.052292
13500,0.030,0.294,0.676,0.048536
14000,0.030,0.286,0.684,0.046500
14500,0.030,0.282,0.688,0.045258
15000,0.030,0.277,0.694,0.042498
15500,0.030,0.276,0.695,0.042384
16000,0.030,0.270,0.701,0.041405
16500,0.030,0.266,0.705,0.040725
17000,0.030,0.264,0.707,0.040667
17500,0.030,0.259,0.711,0.040213
18000,0.030,0.256,0.714,0.039355
18500,0.030,0.254,0.716,0.038899
19000,0.030,0.252,0.718,0.038570
19500,0.030,0.252,0.718,0.038570
20000,0.030,0.251,0.719,0.038396
20500,0.030,0.250,0.720,0.038356
21000,0.030,0.247,0.723,0.037734
21500,0.030,0.244,0.726,0.037187
22000,0.030,0.243,0.727,0.036968
22500,0.030,0.241,0.729,0.036521
23000,0.030,0.240,0.730,0.036488
23500,0.030,0.240,0.730,0.036488
24000,0.030,0.240,0.730,0.036488
24500,0.030,0.238,0.732,0.036399
25000,0.030,0.237,0.733,0.036307
25500,0.030,0.237,0.733,0.036307
26000,0.030,0.235,0.735,0.036082
26500,0.030,0.233,0.737,0.035755
27000,0.030,0.232,0.739,0.035621
27500,0.030,0.229,0.742,0.035382
28000,0.030,0.226,0.745,0.035257
28500,0.030,0.223,0.748,0.035108
29000,0.030,0.223,0.748,0.035108
29500,0.030,0.221,0.750,0.034759
30000,0.030,0.219,0.752,0.034504
30500,0.030,0.218,0.753,0.034223
31000,0.030,0.218,0.753,0.034223
31500,0.030,0.218,0.753,0.034223
32000,0.030,0.218,0.753,0.034223
32500,0.030,0.218,0.753,0.034223
33000,0.030,0.217,0.754,0.033903
33500,0.030,0.216,0.755,0.033683
34000,0.030,0.215,0.756,0.033501
34500,0.030,0.215,0.756,0.033501
35000,0.030,0.213,0.757,0.033498
35500,0.030,0.211,0.759,0.033350
