time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.933,0.037,0.114051
1000,0.030,0.935,0.035,0.081177
1500,0.030,0.926,0.045,0.098803
2000,0.030,0.921,0.050,0.112250
2500,0.035,0.911,0.055,0.129544
3000,0.035,0.908,0.057,0.130312
3500,0.030,0.881,0.089,0.162281
4000,0.032,0.886,0.082,0.172846
4500,0.030,0.901,0.069,0.140136
5000,0.030,0.883,0.087,0.156041
5500,0.032,0.883,0.084,0.175865
6000,0.037,0.866,0.097,0.191636
6500,0.037,0.883,0.079,0.143724
7000,0.035,0.896,0.069,0.155363
7500,0.040,0.898,0.062,0.150103
8000,0.037,0.898,0.065,0.138739
8500,0.040,0.901,0.060,0.121706
9000,0.042,0.911,0.047,0.120200
9500,0.037,0.886,0.077,0.156127
10000,0.035,0.881,0.084,0.164813
10500,0.035,0.891,0.074,0.161164
11000,0.035,0.918,0.047,0.096889
11500,0.032,0.923,0.045,0.102007
12000,0.035,0.921,0.045,0.098331
12500,0.035,0.896,0.069,0.129554
13000,0.032,0.868,0.099,0.156990
13500,0.035,0.859,0.107,0.185260
14000,0.032,0.893,0.074,0.131142
14500,0.032,0.911,0.057,0.102166
15000,0.030,0.883,0.087,0.150395
15500,0.030,0.878,0.092,0.150399
16000,0.040,0.851,0.109,0.192505
16500,0.042,0.839,0.119,0.202306
17000,0.045,0.824,0.132,0.236235
17500,0.045,0.844,0.112,0.217505
18000,0.045,0.831,0.124,0.228364
18500,0.037,0.878,0.084,0.161410
19000,0.040,0.888,0.072,0.132942
19500,0.035,0.861,0.104,0.183405
20000,0.045,0.859,0.097,0.194130
20500,0.042,0.868,0.089,0.186849
21000,0.050,0.846,0.104,0.219910
21500,0.047,0.836,0.117,0.221498
22000,0.067,0.821,0.112,0.250265
22500,0.045,0.839,0.117,0.218065
23000,0.042,0.839,0.119,0.201324
23500,0.042,0.864,0.094,0.191377
24000,0.045,0.841,0.114,0.219035
24500,0.042,0.841,0.117,0.197623
25000,0.047,0.831,0.122,0.209218
25500,0.060,0.752,0.189,0.321561
26000,0.079,0.749,0.171,0.309654
26500,0.097,0.715,0.189,0.341979
27000,0.087,0.715,0.199,0.348888
27500,0.067,0.737,0.196,0.312783
28000,0.062,0.737,0.201,0.305801
28500,0.074,0.727,0.199,0.344064
29000,0.060,0.804,0.136,0.232738
29500,0.050,0.799,0.151,0.242757
30000,0.052,0.804,0.144,0.218117
30500,0.045,0.851,0.104,0.161074
31000,0.055,0.839,0.107,0.213664
31500,0.060,0.829,0.112,0.235613
32000,0.050,0.836,0.114,0.202528
32500,0.040,0.836,0.124,0.209133
33000,0.045,0.841,0.114,0.188325
33500,0.047,0.844,0.109,0.169409
34000,0.037,0.878,0.084,0.140715
34500,0.035,0.876,0.089,0.135300
35000,0.035,0.891,0.074,0.128331
35500,0.035,0.883,0.082,0.153773
36000,0.032,0.901,0.067,0.140031
36500,0.032,0.873,0.094,0.173216
37000,0.032,0.913,0.055,0.128818
37500,0.032,0.898,0.069,0.132119
38000,0.037,0.839,0.124,0.215834
38500,0.040,0.854,0.107,0.184531
39000,0.037,0.871,0.092,0.161940
39500,0.045,0.864,0.092,0.191979
