time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.923,0.047,0.130637
1000,0.030,0.876,0.094,0.193431
1500,0.032,0.794,0.174,0.296686
2000,0.040,0.730,0.231,0.338307
2500,0.060,0.650,0.290,0.405650
3000,0.087,0.620,0.293,0.433018
3500,0.089,0.496,0.414,0.441769
4000,0.087,0.427,0.486,0.423801
4500,0.102,0.400,0.499,0.433178
5000,0.127,0.360,0.514,0.448757
5500,0.144,0.303,0.553,0.429048
6000,0.114,0.280,0.605,0.408732
6500,0.156,0.246,0.598,0.428811
7000,0.149,0.266,0.586,0.414206
7500,0.166,0.211,0.623,0.397883
8000,0.213,0.231,0.556,0.457942
8500,0.226,0.221,0.553,0.435807
9000,0.258,0.206,0.536,0.451762
9500,0.246,0.233,0.521,0.450296
10000,0.266,0.166,0.568,0.429898
10500,0.285,0.164,0.551,0.431470
11000,0.285,0.144,0.571,0.424596
11500,0.325,0.141,0.533,0.436698
12000,0.315,0.102,0.583,0.392936
12500,0.290,0.144,0.566,0.430927
13000,0.298,0.136,0.566,0.428687
13500,0.263,0.129,0.608,0.413168
14000,0.238,0.156,0.605,0.407926
14500,0.251,0.161,0.588,0.423910
15000,0.258,0.156,0.586,0.433955
15500,0.268,0.127,0.605,0.407863
16000,0.273,0.141,0.586,0.430410
16500,0.278,0.144,0.578,0.426732
17000,0.256,0.124,0.620,0.401210
17500,0.261,0.134,0.605,0.405638
18000,0.278,0.127,0.596,0.411079
18500,0.261,0.164,0.576,0.417051
19000,0.258,0.186,0.556,0.443270
19500,0.308,0.136,0.556,0.429204
20000,0.266,0.161,0.573,0.440407
20500,0.298,0.097,0.605,0.384304
21000,0.275,0.141,0.583,0.426902
21500,0.278,0.164,0.558,0.440222
22000,0.270,0.127,0.603,0.416377
22500,0.248,0.136,0.615,0.415616
23000,0.270,0.154,0.576,0.440423
23500,0.241,0.134,0.625,0.385519
24000,0.231,0.141,0.628,0.380199
24500,0.266,0.156,0.578,0.422755
25000,0.263,0.129,0.608,0.409000
25500,0.243,0.159,0.598,0.418041
26000,0.238,0.161,0.600,0.401127
26500,0.243,0.127,0.630,0.403805
27000,0.290,0.144,0.566,0.429132
27500,0.248,0.139,0.613,0.402795
28000,0.308,0.136,0.556,0.435446
28500,0.283,0.186,0.531,0.457656
29000,0.268,0.176,0.556,0.419164
29500,0.278,0.117,0.605,0.399927
30000,0.263,0.144,0.593,0.426936
30500,0.253,0.169,0.578,0.441492
31000,0.263,0.154,0.583,0.413909
31500,0.275,0.149,0.576,0.430872
32000,0.298,0.122,0.581,0.423671
32500,0.310,0.114,0.576,0.429958
33000,0.290,0.136,0.573,0.432964
33500,0.283,0.169,0.548,0.446911
34000,0.298,0.174,0.529,0.466656
34500,0.280,0.124,0.596,0.406146
35000,0.360,0.112,0.529,0.439313
35500,0.357,0.089,0.553,0.421599
36000,0.342,0.109,0.548,0.427465
36500,0.333,0.099,0.568,0.406582
37000,0.350,0.099,0.551,0.422870
37500,0.295,0.129,0.576,0.425747
38000,0.278,0.104,0.618,0.400692
38500,0.253,0.146,0.600,0.412003
39000,0.266,0.156,0.578,0.432407
39500,0.243,0.176,0.581,0.414957
40000,0.248,0.211,0.541,0.463984
40500,0.243,0.161,0.596,0.425223
41000,0.248,0.181,0.571,0.432287
41500,0.246,0.164,0.591,0.418900
42000,0.243,0.159,0.598,0.411684
42500,0.256,0.151,0.593,0.409782
43000,0.268,0.124,0.608,0.419769
43500,0.313,0.122,0.566,0.431087
44000,0.273,0.149,0.578,0.426016
44500,0.303,0.139,0.558,0.425280
45000,0.280,0.136,0.583,0.402968
45500,0.258,0.109,0.633,0.375594
46000,0.246,0.171,0.583,0.439072
46500,0.258,0.211,0.531,0.458542
47000,0.298,0.159,0.543,0.447642
47500,0.211,0.141,0.648,0.359359
48000,0.270,0.176,0.553,0.466729
48500,0.288,0.146,0.566,0.448319
49000,0.266,0.181,0.553,0.447447
49500,0.243,0.194,0.563,0.435165
50000,0.216,0.206,0.578,0.426231
50500,0.211,0.208,0.581,0.431545
51000,0.251,0.191,0.558,0.453750
51500,0.238,0.156,0.605,0.421316
52000,0.233,0.141,0.625,0.421037
52500,0.194,0.199,0.608,0.418119
53000,0.176,0.171,0.653,0.376273
53500,0.221,0.169,0.610,0.427047
54000,0.238,0.171,0.591,0.438290
54500,0.228,0.146,0.625,0.410905
55000,0.236,0.146,0.618,0.400856
55500,0.266,0.141,0.593,0.408472
56000,0.258,0.144,0.598,0.421718
56500,0.251,0.166,0.583,0.419382
57000,0.246,0.136,0.618,0.400203
57500,0.226,0.184,0.591,0.444252
58000,0.270,0.151,0.578,0.414753
58500,0.275,0.134,0.591,0.402320
59000,0.313,0.149,0.538,0.456057
59500,0.266,0.169,0.566,0.442023
60000,0.266,0.156,0.578,0.439044
60500,0.218,0.154,0.628,0.428777
61000,0.256,0.191,0.553,0.468476
61500,0.246,0.154,0.600,0.424141
62000,0.243,0.176,0.581,0.427476
62500,0.270,0.127,0.603,0.407957
63000,0.290,0.112,0.598,0.417080
63500,0.266,0.132,0.603,0.419539
64000,0.261,0.151,0.588,0.428030
64500,0.251,0.184,0.566,0.435651
65000,0.261,0.156,0.583,0.430879
65500,0.263,0.136,0.600,0.423230
66000,0.295,0.099,0.605,0.408228
66500,0.268,0.114,0.618,0.402968
67000,0.213,0.134,0.653,0.366687
67500,0.199,0.151,0.650,0.393956
68000,0.246,0.161,0.593,0.450215
68500,0.263,0.141,0.596,0.437064
69000,0.246,0.154,0.600,0.432285
69500,0.280,0.149,0.571,0.426822
70000,0.295,0.149,0.556,0.448380
70500,0.330,0.129,0.541,0.442332
71000,0.333,0.107,0.561,0.424049
71500,0.315,0.104,0.581,0.398520
72000,0.318,0.112,0.571,0.412528
72500,0.300,0.139,0.561,0.421783
73000,0.275,0.166,0.558,0.430445
73500,0.288,0.149,0.563,0.415609
74000,0.251,0.159,0.591,0.414547
74500,0.246,0.154,0.600,0.414175
75000,0.206,0.132,0.663,0.374111
75500,0.201,0.159,0.640,0.399374
76000,0.236,0.149,0.615,0.400526
76500,0.243,0.186,0.571,0.443267
77000,0.238,0.171,0.591,0.428227
77500,0.256,0.144,0.600,0.407756
78000,0.295,0.127,0.578,0.428954
78500,0.318,0.114,0.568,0.428339
79000,0.298,0.129,0.573,0.418999
79500,0.285,0.161,0.553,0.427040
80000,0.318,0.146,0.536,0.437785
80500,0.315,0.136,0.548,0.428506
81000,0.345,0.094,0.561,0.402705
81500,0.280,0.112,0.608,0.396494
82000,0.270,0.156,0.573,0.432908
82500,0.278,0.161,0.561,0.436982
83000,0.251,0.201,0.548,0.447312
83500,0.253,0.213,0.533,0.458802
84000,0.261,0.236,0.504,0.454590
84500,0.248,0.201,0.551,0.425541
85000,0.246,0.151,0.603,0.408825
85500,0.236,0.134,0.630,0.395251
86000,0.288,0.114,0.598,0.409790
86500,0.318,0.099,0.583,0.414853
87000,0.315,0.099,0.586,0.415098
87500,0.325,0.122,0.553,0.425796
88000,0.335,0.092,0.573,0.415396
88500,0.333,0.119,0.548,0.433142
89000,0.375,0.092,0.533,0.429791
89500,0.328,0.067,0.605,0.398204
90000,0.352,0.084,0.563,0.420192
90500,0.328,0.136,0.536,0.456417
91000,0.280,0.129,0.591,0.436427
91500,0.280,0.134,0.586,0.428697
92000,0.320,0.117,0.563,0.414308
92500,0.275,0.097,0.628,0.400266
93000,0.270,0.117,0.613,0.398413
93500,0.273,0.141,0.586,0.425903
94000,0.241,0.146,0.613,0.429781
94500,0.263,0.134,0.603,0.425076
95000,0.253,0.124,0.623,0.413767
95500,0.213,0.171,0.615,0.416180
96000,0.268,0.169,0.563,0.438657
96500,0.293,0.117,0.591,0.423373
97000,0.268,0.134,0.598,0.416461
97500,0.295,0.122,0.583,0.437069
98000,0.273,0.139,0.588,0.421120
98500,0.275,0.149,0.576,0.445782
99000,0.268,0.134,0.598,0.437017
99500,0.278,0.166,0.556,0.474863
100000,0.303,0.136,0.561,0.450984
