time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.747,0.226,0.320861
1000,0.028,0.438,0.535,0.369232
1500,0.060,0.226,0.714,0.272754
2000,0.055,0.217,0.728,0.272333
2500,0.078,0.115,0.806,0.218152
3000,0.065,0.101,0.834,0.174336
3500,0.088,0.046,0.866,0.176943
4000,0.051,0.069,0.880,0.147077
4500,0.078,0.083,0.839,0.214745
5000,0.074,0.041,0.885,0.135833
5500,0.060,0.106,0.834,0.217738
6000,0.092,0.051,0.857,0.194725
6500,0.074,0.046,0.880,0.155595
7000,0.111,0.074,0.816,0.226523
7500,0.069,0.060,0.871,0.177419
8000,0.060,0.078,0.862,0.194329
8500,0.083,0.074,0.843,0.204166
9000,0.074,0.065,0.862,0.176203
9500,0.088,0.046,0.866,0.185860
10000,0.101,0.055,0.843,0.211345
10500,0.074,0.069,0.857,0.191803
11000,0.060,0.051,0.889,0.158387
11500,0.060,0.083,0.857,0.182255
12000,0.051,0.074,0.876,0.167320
12500,0.097,0.111,0.793,0.283829
13000,0.088,0.041,0.871,0.163438
13500,0.065,0.055,0.880,0.156648
14000,0.074,0.088,0.839,0.208926
14500,0.069,0.069,0.862,0.188322
15000,0.074,0.060,0.866,0.182383
15500,0.083,0.037,0.880,0.168794
16000,0.111,0.014,0.876,0.164759
16500,0.101,0.028,0.871,0.170181
17000,0.106,0.028,0.866,0.175546
17500,0.097,0.014,0.889,0.148147
18000,0.060,0.046,0.894,0.139646
18500,0.078,0.041,0.880,0.152969
19000,0.129,0.041,0.829,0.220651
19500,0.115,0.055,0.829,0.232533
20000,0.097,0.046,0.857,0.189797
20500,0.069,0.051,0.880,0.166887
21000,0.088,0.065,0.848,0.208764
21500,0.088,0.111,0.802,0.239779
22000,0.069,0.065,0.866,0.168872
22500,0.097,0.055,0.848,0.195770
23000,0.088,0.060,0.853,0.186118
23500,0.097,0.041,0.862,0.166281
24000,0.101,0.037,0.862,0.171749
24500,0.120,0.046,0.834,0.217846
25000,0.083,0.069,0.848,0.213161
25500,0.083,0.069,0.848,0.198629
26000,0.092,0.106,0.802,0.249510
26500,0.124,0.060,0.816,0.227736
27000,0.120,0.074,0.806,0.235297
27500,0.088,0.060,0.853,0.191646
28000,0.097,0.060,0.843,0.201111
28500,0.106,0.028,0.866,0.178530
29000,0.101,0.065,0.834,0.219663
29500,0.097,0.037,0.866,0.175208
30000,0.106,0.097,0.797,0.246654
30500,0.083,0.055,0.862,0.163670
31000,0.097,0.037,0.866,0.184381
31500,0.120,0.065,0.816,0.247227
32000,0.083,0.018,0.899,0.135465
32500,0.083,0.037,0.880,0.167649
33000,0.078,0.037,0.885,0.169544
33500,0.088,0.055,0.857,0.192154
34000,0.092,0.028,0.880,0.161601
34500,0.120,0.041,0.839,0.225862
35000,0.106,0.041,0.853,0.194996
35500,0.078,0.014,0.908,0.116167
36000,0.111,0.046,0.843,0.198592
36500,0.088,0.051,0.862,0.178157
37000,0.078,0.037,0.885,0.160955
37500,0.078,0.023,0.899,0.165180
38000,0.129,0.055,0.816,0.246668
38500,0.083,0.083,0.834,0.228081
39000,0.097,0.065,0.839,0.215498
39500,0.120,0.046,0.834,0.231507
40000,0.083,0.046,0.871,0.193132
40500,0.060,0.055,0.885,0.157267
41000,0.055,0.041,0.903,0.132394
41500,0.097,0.028,0.876,0.173709
42000,0.120,0.009,0.871,0.175973
42500,0.083,0.032,0.885,0.161192
43000,0.051,0.060,0.889,0.160258
43500,0.097,0.055,0.848,0.210257
44000,0.078,0.046,0.876,0.169958
44500,0.069,0.083,0.848,0.202232
45000,0.101,0.051,0.848,0.197894
45500,0.101,0.055,0.843,0.221160
46000,0.092,0.037,0.871,0.176591
46500,0.069,0.014,0.917,0.124248
47000,0.065,0.041,0.894,0.157607
47500,0.060,0.055,0.885,0.162439
48000,0.074,0.046,0.880,0.173203
48500,0.083,0.065,0.853,0.214043
49000,0.097,0.051,0.853,0.212687
49500,0.097,0.051,0.853,0.202926
50000,0.106,0.055,0.839,0.201595
50500,0.097,0.037,0.866,0.177739
51000,0.115,0.032,0.853,0.198501
51500,0.055,0.083,0.862,0.208172
52000,0.055,0.069,0.876,0.169681
52500,0.046,0.074,0.880,0.172000
53000,0.065,0.069,0.866,0.189597
53500,0.041,0.060,0.899,0.135814
54000,0.083,0.051,0.866,0.168520
54500,0.078,0.018,0.903,0.146872
55000,0.046,0.018,0.935,0.094226
55500,0.065,0.065,0.871,0.191049
56000,0.120,0.037,0.843,0.209701
56500,0.106,0.051,0.843,0.210123
57000,0.051,0.078,0.871,0.163352
57500,0.074,0.065,0.862,0.192452
58000,0.060,0.055,0.885,0.144365
58500,0.055,0.041,0.903,0.132404
59000,0.106,0.046,0.848,0.197904
59500,0.097,0.069,0.834,0.216897
60000,0.092,0.046,0.862,0.191375
60500,0.055,0.065,0.880,0.161039
61000,0.092,0.074,0.834,0.206542
61500,0.092,0.051,0.857,0.186312
62000,0.078,0.046,0.876,0.162711
62500,0.092,0.055,0.853,0.194600
63000,0.106,0.055,0.839,0.219957
63500,0.101,0.074,0.825,0.261868
64000,0.101,0.065,0.834,0.223554
64500,0.111,0.037,0.853,0.213026
65000,0.083,0.060,0.857,0.183201
65500,0.106,0.055,0.839,0.218178
66000,0.078,0.041,0.880,0.161847
66500,0.092,0.078,0.829,0.201682
67000,0.097,0.083,0.820,0.211841
67500,0.078,0.069,0.853,0.181553
68000,0.060,0.065,0.876,0.173618
68500,0.097,0.032,0.871,0.169212
69000,0.115,0.046,0.839,0.199433
69500,0.088,0.041,0.871,0.166776
70000,0.078,0.023,0.899,0.125727
70500,0.088,0.078,0.834,0.205717
71000,0.097,0.051,0.853,0.183984
71500,0.074,0.074,0.853,0.176941
72000,0.069,0.083,0.848,0.168060
72500,0.088,0.051,0.862,0.185536
73000,0.078,0.065,0.857,0.196175
73500,0.092,0.041,0.866,0.187572
74000,0.092,0.060,0.848,0.198053
74500,0.060,0.069,0.871,0.179618
75000,0.088,0.032,0.880,0.161894
75500,0.101,0.032,0.866,0.177240
76000,0.055,0.037,0.908,0.146814
76500,0.065,0.032,0.903,0.143054
77000,0.101,0.023,0.876,0.171629
77500,0.092,0.046,0.862,0.186578
78000,0.078,0.060,0.862,0.194349
78500,0.092,0.055,0.853,0.189936
79000,0.088,0.060,0.853,0.207368
79500,0.074,0.060,0.866,0.184013
80000,0.111,0.051,0.839,0.210194
80500,0.097,0.078,0.825,0.241528
81000,0.065,0.055,0.880,0.148938
81500,0.147,0.028,0.825,0.196355
82000,0.134,0.069,0.797,0.258950
82500,0.078,0.065,0.857,0.210281
83000,0.078,0.037,0.885,0.162592
83500,0.092,0.046,0.862,0.191974
84000,0.101,0.037,0.862,0.188051
84500,0.088,0.028,0.885,0.162186
85000,0.069,0.060,0.871,0.172097
85500,0.060,0.041,0.899,0.150155
86000,0.088,0.051,0.862,0.185587
86500,0.051,0.101,0.848,0.219695
87000,0.078,0.046,0.876,0.161805
87500,0.092,0.055,0.853,0.191625
88000,0.106,0.037,0.857,0.184364
88500,0.083,0.041,0.876,0.165597
89000,0.055,0.097,0.848,0.211914
89500,0.111,0.088,0.802,0.241504
90000,0.115,0.065,0.820,0.212229
90500,0.069,0.065,0.866,0.174578
91000,0.055,0.055,0.889,0.142492
91500,0.069,0.051,0.880,0.154233
92000,0.106,0.092,0.802,0.274985
92500,0.152,0.023,0.825,0.219167
93000,0.097,0.060,0.843,0.209066
93500,0.074,0.041,0.885,0.157300
94000,0.083,0.060,0.857,0.204670
94500,0.092,0.028,0.880,0.160983
95000,0.078,0.028,0.894,0.162756
95500,0.069,0.046,0.885,0.155793
96000,0.078,0.069,0.853,0.208107
96500,0.088,0.065,0.848,0.193282
97000,0.046,0.046,0.908,0.128079
97500,0.069,0.041,0.889,0.147454
98000,0.078,0.023,0.899,0.131252
98500,0.092,0.069,0.839,0.227226
99000,0.088,0.041,0.871,0.165333
99500,0.065,0.051,0.885,0.146651
100000,0.092,0.055,0.853,0.191801
