time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.912,0.060,0.145978
1000,0.037,0.797,0.166,0.279102
1500,0.060,0.659,0.281,0.383125
2000,0.092,0.461,0.447,0.438567
2500,0.143,0.304,0.553,0.422823
3000,0.203,0.226,0.571,0.413952
3500,0.138,0.253,0.608,0.419101
4000,0.171,0.244,0.585,0.434353
4500,0.129,0.258,0.613,0.409973
5000,0.147,0.276,0.576,0.424997
5500,0.194,0.207,0.599,0.416184
6000,0.166,0.281,0.553,0.449157
6500,0.226,0.286,0.488,0.470435
7000,0.203,0.235,0.562,0.429183
7500,0.272,0.152,0.576,0.400512
8000,0.281,0.124,0.594,0.393949
8500,0.276,0.152,0.571,0.403355
9000,0.276,0.138,0.585,0.424910
9500,0.258,0.175,0.567,0.423369
10000,0.235,0.134,0.631,0.392950
10500,0.240,0.152,0.608,0.410447
11000,0.240,0.147,0.613,0.416344
11500,0.203,0.157,0.641,0.374703
12000,0.180,0.207,0.613,0.404863
12500,0.194,0.230,0.576,0.439531
13000,0.161,0.240,0.599,0.412162
13500,0.180,0.240,0.581,0.430009
14000,0.272,0.171,0.558,0.425831
14500,0.276,0.175,0.548,0.439694
15000,0.258,0.212,0.530,0.453848
15500,0.276,0.171,0.553,0.425365
16000,0.235,0.175,0.590,0.414408
16500,0.203,0.161,0.636,0.395829
17000,0.249,0.138,0.613,0.407160
17500,0.235,0.152,0.613,0.391550
18000,0.300,0.143,0.558,0.433171
18500,0.235,0.175,0.590,0.422174
19000,0.194,0.198,0.608,0.416701
19500,0.226,0.175,0.599,0.406073
20000,0.198,0.221,0.581,0.428436
20500,0.157,0.221,0.622,0.393532
21000,0.171,0.203,0.627,0.402421
21500,0.212,0.235,0.553,0.445712
22000,0.258,0.143,0.599,0.421063
22500,0.235,0.175,0.590,0.418822
23000,0.226,0.184,0.590,0.413979
23500,0.281,0.194,0.525,0.456915
24000,0.226,0.198,0.576,0.425316
24500,0.272,0.138,0.590,0.406338
25000,0.336,0.134,0.530,0.428713
25500,0.235,0.189,0.576,0.415022
26000,0.221,0.184,0.594,0.406125
26500,0.244,0.147,0.608,0.392430
27000,0.313,0.106,0.581,0.399644
27500,0.290,0.124,0.585,0.417261
28000,0.272,0.166,0.562,0.429470
28500,0.267,0.198,0.535,0.455560
29000,0.189,0.171,0.641,0.394351
29500,0.235,0.143,0.622,0.416252
30000,0.272,0.161,0.567,0.425795
30500,0.295,0.129,0.576,0.409436
31000,0.263,0.106,0.631,0.367025
31500,0.276,0.194,0.530,0.436440
32000,0.290,0.152,0.558,0.444886
32500,0.276,0.152,0.571,0.422596
33000,0.253,0.171,0.576,0.418190
33500,0.249,0.171,0.581,0.431970
34000,0.226,0.180,0.594,0.415587
34500,0.207,0.161,0.631,0.381660
35000,0.240,0.198,0.562,0.434809
35500,0.189,0.253,0.558,0.435526
36000,0.180,0.258,0.562,0.443016
36500,0.249,0.161,0.590,0.421577
37000,0.323,0.101,0.576,0.402522
37500,0.286,0.092,0.622,0.378924
38000,0.373,0.106,0.521,0.418768
38500,0.327,0.078,0.594,0.389144
39000,0.286,0.092,0.622,0.390272
39500,0.244,0.101,0.654,0.364643
40000,0.244,0.157,0.599,0.412292
40500,0.244,0.175,0.581,0.430665
41000,0.235,0.171,0.594,0.400926
41500,0.318,0.120,0.562,0.415713
42000,0.295,0.129,0.576,0.407289
42500,0.286,0.147,0.567,0.426931
43000,0.346,0.143,0.512,0.435458
43500,0.313,0.115,0.571,0.419896
44000,0.253,0.221,0.525,0.464981
44500,0.230,0.115,0.654,0.373282
45000,0.267,0.124,0.608,0.400117
45500,0.235,0.198,0.567,0.437647
46000,0.175,0.249,0.576,0.425285
46500,0.184,0.194,0.622,0.396649
47000,0.198,0.134,0.668,0.366594
47500,0.189,0.207,0.604,0.418453
48000,0.189,0.152,0.659,0.372385
48500,0.263,0.143,0.594,0.413842
49000,0.290,0.157,0.553,0.428403
49500,0.295,0.124,0.581,0.421587
50000,0.309,0.115,0.576,0.422583
50500,0.253,0.147,0.599,0.407590
51000,0.217,0.226,0.558,0.448765
51500,0.194,0.263,0.544,0.427151
52000,0.129,0.295,0.576,0.412441
52500,0.230,0.226,0.544,0.442756
53000,0.226,0.189,0.585,0.422819
53500,0.258,0.124,0.618,0.397929
54000,0.258,0.157,0.585,0.420252
54500,0.281,0.106,0.613,0.376759
55000,0.267,0.198,0.535,0.448512
55500,0.226,0.212,0.562,0.443692
56000,0.263,0.161,0.576,0.425632
56500,0.281,0.138,0.581,0.407163
57000,0.290,0.147,0.562,0.421196
57500,0.244,0.212,0.544,0.439362
58000,0.230,0.157,0.613,0.407728
58500,0.309,0.147,0.544,0.443517
59000,0.276,0.111,0.613,0.380359
59500,0.240,0.184,0.576,0.422225
60000,0.180,0.336,0.484,0.457012
60500,0.157,0.304,0.539,0.430608
61000,0.194,0.281,0.525,0.452272
61500,0.221,0.235,0.544,0.453210
62000,0.235,0.198,0.567,0.425795
62500,0.184,0.180,0.636,0.383377
63000,0.171,0.286,0.544,0.458021
63500,0.244,0.171,0.585,0.432432
64000,0.263,0.115,0.622,0.401945
64500,0.244,0.129,0.627,0.400369
65000,0.198,0.207,0.594,0.433478
65500,0.194,0.180,0.627,0.387013
66000,0.203,0.171,0.627,0.399545
66500,0.258,0.166,0.576,0.430886
67000,0.258,0.171,0.571,0.428949
67500,0.221,0.194,0.585,0.420528
68000,0.157,0.240,0.604,0.408774
68500,0.147,0.253,0.599,0.411600
69000,0.189,0.253,0.558,0.447269
69500,0.171,0.212,0.618,0.399090
70000,0.217,0.290,0.493,0.478271
70500,0.226,0.194,0.581,0.431890
71000,0.226,0.207,0.567,0.417375
71500,0.230,0.203,0.567,0.437654
72000,0.212,0.124,0.664,0.362805
72500,0.304,0.097,0.599,0.404965
73000,0.295,0.124,0.581,0.409405
73500,0.235,0.175,0.590,0.421652
74000,0.281,0.129,0.590,0.417908
74500,0.318,0.120,0.562,0.420770
75000,0.295,0.143,0.562,0.423198
75500,0.327,0.129,0.544,0.423183
76000,0.359,0.083,0.558,0.412183
76500,0.392,0.083,0.525,0.408641
77000,0.382,0.101,0.516,0.436317
77500,0.350,0.115,0.535,0.428490
78000,0.318,0.088,0.594,0.389228
78500,0.290,0.078,0.631,0.367532
79000,0.295,0.134,0.571,0.431128
79500,0.276,0.180,0.544,0.451301
80000,0.263,0.175,0.562,0.434991
80500,0.221,0.184,0.594,0.411782
81000,0.235,0.207,0.558,0.450117
81500,0.147,0.253,0.599,0.413183
82000,0.161,0.240,0.599,0.417956
82500,0.189,0.134,0.677,0.356100
83000,0.309,0.134,0.558,0.421533
83500,0.300,0.138,0.562,0.415993
84000,0.281,0.161,0.558,0.433204
84500,0.281,0.175,0.544,0.435260
85000,0.226,0.143,0.631,0.402398
85500,0.258,0.134,0.608,0.402172
86000,0.263,0.124,0.613,0.393346
86500,0.230,0.147,0.622,0.397876
87000,0.258,0.143,0.599,0.413648
87500,0.276,0.171,0.553,0.439536
88000,0.249,0.166,0.585,0.423203
88500,0.212,0.240,0.548,0.435150
89000,0.203,0.198,0.599,0.406528
89500,0.212,0.194,0.594,0.419031
90000,0.226,0.180,0.594,0.427323
90500,0.207,0.217,0.576,0.445949
91000,0.226,0.166,0.608,0.411818
91500,0.212,0.166,0.622,0.419157
92000,0.263,0.115,0.622,0.414814
92500,0.281,0.143,0.576,0.428070
93000,0.240,0.097,0.664,0.365943
93500,0.217,0.166,0.618,0.390335
94000,0.263,0.138,0.599,0.394624
94500,0.304,0.111,0.585,0.420108
95000,0.401,0.101,0.498,0.415576
95500,0.382,0.124,0.493,0.437552
96000,0.300,0.189,0.512,0.452307
96500,0.276,0.124,0.599,0.407707
97000,0.235,0.152,0.613,0.396879
97500,0.304,0.124,0.571,0.421835
98000,0.263,0.129,0.608,0.409764
98500,0.249,0.157,0.594,0.414829
99000,0.221,0.161,0.618,0.393048
99500,0.249,0.152,0.599,0.439146
100000,0.253,0.115,0.631,0.398766
