time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.033,0.913,0.054,0.147770
1000,0.029,0.884,0.087,0.174318
1500,0.041,0.860,0.099,0.210774
2000,0.070,0.781,0.149,0.308650
2500,0.066,0.760,0.174,0.327822
3000,0.070,0.748,0.182,0.326202
3500,0.050,0.785,0.165,0.284153
4000,0.099,0.731,0.169,0.352100
4500,0.079,0.628,0.293,0.416467
5000,0.124,0.661,0.215,0.429235
5500,0.190,0.579,0.231,0.486314
6000,0.169,0.620,0.211,0.430058
6500,0.182,0.512,0.306,0.502590
7000,0.285,0.351,0.364,0.554556
7500,0.269,0.376,0.355,0.544531
8000,0.310,0.343,0.347,0.539454
8500,0.326,0.388,0.285,0.540517
9000,0.194,0.475,0.331,0.506780
9500,0.248,0.384,0.368,0.550960
10000,0.368,0.207,0.426,0.537405
10500,0.302,0.376,0.322,0.554768
11000,0.269,0.347,0.384,0.550779
11500,0.335,0.372,0.293,0.531841
12000,0.430,0.231,0.339,0.523067
12500,0.364,0.310,0.326,0.532936
13000,0.417,0.293,0.289,0.543976
13500,0.401,0.318,0.281,0.509555
14000,0.417,0.256,0.326,0.546731
14500,0.492,0.223,0.285,0.519272
15000,0.566,0.165,0.269,0.497450
15500,0.657,0.095,0.248,0.410548
16000,0.814,0.037,0.149,0.264205
16500,0.876,0.012,0.112,0.167340
17000,0.876,0.012,0.112,0.177388
17500,0.893,0.012,0.095,0.144206
18000,0.860,0.008,0.132,0.175899
18500,0.826,0.012,0.161,0.241007
19000,0.913,0.004,0.083,0.127338
19500,0.955,0.004,0.041,0.051496
20000,0.983,0.004,0.012,0.019477
20500,0.988,0.004,0.008,0.008308
21000,0.992,0.000,0.008,0.005228
21500,0.996,0.000,0.004,0.002979
22000,1.000,0.000,0.000,0.000000
