time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.731,0.240,0.354761
1000,0.029,0.347,0.624,0.361108
1500,0.029,0.136,0.835,0.189882
2000,0.029,0.066,0.905,0.113066
2500,0.029,0.025,0.946,0.081444
3000,0.029,0.021,0.950,0.078776
3500,0.029,0.008,0.963,0.072428
4000,0.029,0.004,0.967,0.064378
4500,0.029,0.004,0.967,0.064378
5000,0.029,0.004,0.967,0.064378
5500,0.029,0.004,0.967,0.064378
6000,0.029,0.000,0.971,0.062656
6500,0.029,0.000,0.971,0.062656
7000,0.029,0.000,0.971,0.062656
7500,0.029,0.000,0.971,0.062656
8000,0.029,0.000,0.971,0.062656
8500,0.029,0.000,0.971,0.062656
9000,0.029,0.000,0.971,0.062656
9500,0.029,0.000,0.971,0.062656
10000,0.029,0.000,0.971,0.062656
10500,0.029,0.000,0.971,0.062656
11000,0.029,0.000,0.971,0.062656
11500,0.029,0.000,0.971,0.062656
12000,0.029,0.000,0.971,0.062656
12500,0.029,0.000,0.971,0.062656
13000,0.029,0.000,0.971,0.062656
13500,0.029,0.000,0.971,0.062656
14000,0.029,0.000,0.971,0.062656
14500,0.029,0.000,0.971,0.062656
15000,0.029,0.000,0.971,0.062656
15500,0.029,0.000,0.971,0.062656
16000,0.029,0.000,0.971,0.062656
16500,0.029,0.000,0.971,0.062656
17000,0.029,0.000,0.971,0.062656
17500,0.029,0.000,0.971,0.062656
18000,0.029,0.000,0.971,0.062656
18500,0.029,0.000,0.971,0.062656
19000,0.029,0.000,0.971,0.062656
19500,0.029,0.000,0.971,0.062656
20000,0.029,0.000,0.971,0.062656
20500,0.029,0.000,0.971,0.062656
21000,0.029,0.000,0.971,0.062656
21500,0.029,0.000,0.971,0.062656
22000,0.029,0.000,0.971,0.062656
22500,0.029,0.000,0.971,0.062656
23000,0.029,0.000,0.971,0.062656
23500,0.029,0.000,0.971,0.062656
24000,0.029,0.000,0.971,0.062656
24500,0.029,0.000,0.971,0.062656
25000,0.029,0.000,0.971,0.062656
25500,0.029,0.000,0.971,0.062656
26000,0.029,0.000,0.971,0.062656
26500,0.029,0.000,0.971,0.062656
27000,0.029,0.000,0.971,0.062656
27500,0.029,0.000,0.971,0.062656
28000,0.029,0.000,0.971,0.062656
28500,0.029,0.000,0.971,0.062656
29000,0.029,0.000,0.971,0.062656
29500,0.029,0.000,0.971,0.062656
30000,0.029,0.000,0.971,0.062656
30500,0.029,0.000,0.971,0.062656
31000,0.029,0.000,0.971,0.062656
31500,0.029,0.000,0.971,0.062656
32000,0.029,0.000,0.971,0.062656
32500,0.029,0.000,0.971,0.062656
33000,0.029,0.000,0.971,0.062656
33500,0.029,0.000,0.971,0.062656
34000,0.029,0.000,0.971,0.062656
34500,0.029,0.000,0.971,0.062656
35000,0.029,0.000,0.971,0.062656
35500,0.029,0.000,0.971,0.062656
36000,0.029,0.000,0.971,0.062656
36500,0.029,0.000,0.971,0.062656
37000,0.029,0.000,0.971,0.062656
37500,0.029,0.000,0.971,0.062656
38000,0.029,0.000,0.971,0.062656
38500,0.029,0.000,0.971,0.062656
39000,0.029,0.000,0.971,0.062656
39500,0.029,0.000,0.971,0.062656
40000,0.029,0.000,0.971,0.062656
40500,0.029,0.000,0.971,0.062656
41000,0.029,0.000,0.971,0.062656
41500,0.029,0.000,0.971,0.062656
42000,0.029,0.000,0.971,0.062656
42500,0.029,0.000,0.971,0.062656
43000,0.029,0.000,0.971,0.062656
43500,0.029,0.000,0.971,0.062656
44000,0.029,0.000,0.971,0.062656
44500,0.029,0.000,0.971,0.062656
45000,0.029,0.000,0.971,0.062656
45500,0.029,0.000,0.971,0.062656
46000,0.029,0.000,0.971,0.062656
46500,0.029,0.000,0.971,0.062656
47000,0.029,0.000,0.971,0.062656
47500,0.029,0.000,0.971,0.062656
48000,0.029,0.000,0.971,0.062656
48500,0.029,0.000,0.971,0.062656
49000,0.029,0.000,0.971,0.062656
49500,0.029,0.000,0.971,0.062656
50000,0.029,0.000,0.971,0.062656
50500,0.029,0.000,0.971,0.062656
51000,0.029,0.000,0.971,0.062656
51500,0.029,0.000,0.971,0.062656
52000,0.029,0.000,0.971,0.062656
52500,0.029,0.000,0.971,0.062656
53000,0.029,0.000,0.971,0.062656
53500,0.029,0.000,0.971,0.062656
54000,0.029,0.000,0.971,0.062656
54500,0.029,0.000,0.971,0.062656
55000,0.029,0.000,0.971,0.062656
55500,0.029,0.000,0.971,0.062656
56000,0.029,0.000,0.971,0.062656
56500,0.029,0.000,0.971,0.062656
57000,0.029,0.000,0.971,0.062656
57500,0.029,0.000,0.971,0.062656
58000,0.029,0.000,0.971,0.062656
58500,0.029,0.000,0.971,0.062656
59000,0.029,0.000,0.971,0.062656
59500,0.029,0.000,0.971,0.062656
60000,0.029,0.000,0.971,0.062656
60500,0.029,0.000,0.971,0.062656
61000,0.029,0.000,0.971,0.062656
61500,0.029,0.000,0.971,0.062656
62000,0.029,0.000,0.971,0.062656
62500,0.029,0.000,0.971,0.062656
63000,0.029,0.000,0.971,0.062656
63500,0.029,0.000,0.971,0.062656
64000,0.029,0.000,0.971,0.062656
64500,0.029,0.000,0.971,0.062656
65000,0.029,0.000,0.971,0.062656
65500,0.029,0.000,0.971,0.062656
66000,0.029,0.000,0.971,0.062656
66500,0.029,0.000,0.971,0.062656
67000,0.029,0.000,0.971,0.062656
67500,0.029,0.000,0.971,0.062656
68000,0.029,0.000,0.971,0.062656
68500,0.029,0.000,0.971,0.062656
69000,0.029,0.000,0.971,0.062656
69500,0.029,0.000,0.971,0.062656
70000,0.029,0.000,0.971,0.062656
70500,0.029,0.000,0.971,0.062656
71000,0.029,0.000,0.971,0.062656
71500,0.029,0.000,0.971,0.062656
72000,0.029,0.000,0.971,0.062656
72500,0.029,0.000,0.971,0.062656
73000,0.029,0.000,0.971,0.062656
73500,0.029,0.000,0.971,0.062656
74000,0.029,0.000,0.971,0.062656
74500,0.029,0.000,0.971,0.062656
75000,0.029,0.000,0.971,0.062656
75500,0.029,0.000,0.971,0.062656
76000,0.029,0.000,0.971,0.062656
76500,0.029,0.000,0.971,0.062656
77000,0.029,0.000,0.971,0.062656
77500,0.029,0.000,0.971,0.062656
78000,0.029,0.000,0.971,0.062656
78500,0.029,0.000,0.971,0.062656
79000,0.029,0.000,0.971,0.062656
79500,0.029,0.000,0.971,0.062656
80000,0.029,0.000,0.971,0.062656
80500,0.029,0.000,0.971,0.062656
81000,0.029,0.000,0.971,0.062656
81500,0.029,0.000,0.971,0.062656
82000,0.029,0.000,0.971,0.062656
82500,0.029,0.000,0.971,0.062656
83000,0.029,0.000,0.971,0.062656
83500,0.029,0.000,0.971,0.062656
84000,0.029,0.000,0.971,0.062656
84500,0.029,0.000,0.971,0.062656
85000,0.029,0.000,0.971,0.062656
85500,0.029,0.000,0.971,0.062656
86000,0.029,0.000,0.971,0.062656
86500,0.029,0.000,0.971,0.062656
87000,0.029,0.000,0.971,0.062656
87500,0.029,0.000,0.971,0.062656
88000,0.029,0.000,0.971,0.062656
88500,0.029,0.000,0.971,0.062656
89000,0.029,0.000,0.971,0.062656
89500,0.029,0.000,0.971,0.062656
90000,0.029,0.000,0.971,0.062656
90500,0.029,0.000,0.971,0.062656
91000,0.029,0.000,0.971,0.062656
91500,0.029,0.000,0.971,0.062656
92000,0.029,0.000,0.971,0.062656
92500,0.029,0.000,0.971,0.062656
93000,0.029,0.000,0.971,0.062656
93500,0.029,0.000,0.971,0.062656
94000,0.029,0.000,0.971,0.062656
94500,0.029,0.000,0.971,0.062656
95000,0.029,0.000,0.971,0.062656
95500,0.029,0.000,0.971,0.062656
96000,0.029,0.000,0.971,0.062656
96500,0.029,0.000,0.971,0.062656
97000,0.029,0.000,0.971,0.062656
97500,0.029,0.000,0.971,0.062656
98000,0.029,0.000,0.971,0.062656
98500,0.029,0.000,0.971,0.062656
99000,0.029,0.000,0.971,0.062656
99500,0.029,0.000,0.971,0.062656
100000,0.029,0.000,0.971,0.062656
