time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.930,0.041,0.119076
1000,0.029,0.938,0.033,0.095403
1500,0.029,0.959,0.012,0.061005
2000,0.070,0.785,0.145,0.299895
2500,0.074,0.740,0.186,0.334297
3000,0.062,0.835,0.103,0.219244
3500,0.033,0.851,0.116,0.201123
4000,0.099,0.806,0.095,0.278073
4500,0.066,0.814,0.120,0.252070
5000,0.091,0.748,0.161,0.316838
5500,0.041,0.872,0.087,0.176911
6000,0.037,0.868,0.095,0.192628
6500,0.062,0.822,0.116,0.240516
7000,0.087,0.785,0.128,0.275836
7500,0.041,0.905,0.054,0.140456
8000,0.050,0.860,0.091,0.229344
8500,0.045,0.847,0.107,0.247058
9000,0.050,0.872,0.079,0.181319
9500,0.050,0.818,0.132,0.274402
10000,0.054,0.748,0.198,0.335531
10500,0.041,0.880,0.079,0.157421
11000,0.045,0.905,0.050,0.131599
11500,0.037,0.888,0.074,0.159011
12000,0.037,0.888,0.074,0.177883
12500,0.029,0.901,0.070,0.159979
13000,0.050,0.901,0.050,0.190480
13500,0.033,0.909,0.058,0.141971
14000,0.037,0.913,0.050,0.123086
14500,0.033,0.942,0.025,0.084927
15000,0.033,0.917,0.050,0.123903
15500,0.033,0.872,0.095,0.202331
16000,0.087,0.839,0.074,0.240451
16500,0.087,0.814,0.099,0.265502
17000,0.054,0.810,0.136,0.275575
17500,0.091,0.756,0.153,0.320916
18000,0.074,0.748,0.178,0.319420
18500,0.050,0.760,0.190,0.302693
19000,0.062,0.789,0.149,0.268292
19500,0.054,0.839,0.107,0.225941
20000,0.054,0.802,0.145,0.271269
20500,0.095,0.793,0.112,0.250551
21000,0.066,0.868,0.066,0.177180
21500,0.050,0.843,0.107,0.246681
22000,0.029,0.888,0.083,0.155291
22500,0.029,0.909,0.062,0.138008
23000,0.037,0.926,0.037,0.115354
23500,0.033,0.909,0.058,0.154777
24000,0.029,0.942,0.029,0.091696
24500,0.029,0.950,0.021,0.083328
25000,0.029,0.897,0.074,0.176122
25500,0.029,0.897,0.074,0.171723
26000,0.054,0.818,0.128,0.273482
26500,0.062,0.843,0.095,0.247780
27000,0.041,0.868,0.091,0.188023
27500,0.050,0.855,0.095,0.218134
28000,0.045,0.893,0.062,0.149792
28500,0.054,0.876,0.070,0.191947
29000,0.045,0.888,0.066,0.178694
29500,0.041,0.847,0.112,0.221945
30000,0.033,0.855,0.112,0.205727
30500,0.050,0.826,0.124,0.263325
31000,0.041,0.835,0.124,0.247573
