time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.903,0.069,0.143828
1000,0.032,0.825,0.143,0.233490
1500,0.041,0.848,0.111,0.221828
2000,0.041,0.820,0.138,0.245315
2500,0.041,0.829,0.129,0.222004
3000,0.055,0.751,0.194,0.304601
3500,0.097,0.696,0.207,0.337497
4000,0.092,0.641,0.267,0.376431
4500,0.078,0.687,0.235,0.360773
5000,0.083,0.733,0.184,0.317686
5500,0.069,0.682,0.249,0.347728
6000,0.092,0.664,0.244,0.362022
6500,0.069,0.733,0.198,0.307716
7000,0.060,0.806,0.134,0.216523
7500,0.060,0.770,0.171,0.256626
8000,0.055,0.774,0.171,0.276431
8500,0.037,0.885,0.078,0.151945
9000,0.046,0.825,0.129,0.228503
9500,0.046,0.825,0.129,0.225339
10000,0.041,0.793,0.166,0.222672
10500,0.046,0.756,0.198,0.281734
11000,0.051,0.843,0.106,0.189618
11500,0.060,0.811,0.129,0.226811
12000,0.032,0.820,0.147,0.205766
12500,0.037,0.880,0.083,0.153841
13000,0.028,0.871,0.101,0.152709
13500,0.028,0.889,0.083,0.137381
14000,0.032,0.825,0.143,0.223082
14500,0.032,0.885,0.083,0.118546
15000,0.028,0.917,0.055,0.098464
15500,0.028,0.931,0.041,0.091112
16000,0.032,0.922,0.046,0.110878
16500,0.032,0.894,0.074,0.151476
17000,0.028,0.894,0.078,0.144832
17500,0.028,0.889,0.083,0.139975
18000,0.028,0.954,0.018,0.064916
18500,0.028,0.917,0.055,0.110837
19000,0.032,0.899,0.069,0.127809
19500,0.051,0.857,0.092,0.202957
20000,0.065,0.816,0.120,0.259054
20500,0.046,0.866,0.088,0.187035
21000,0.041,0.880,0.078,0.163817
21500,0.037,0.866,0.097,0.191398
22000,0.032,0.908,0.060,0.116176
22500,0.041,0.839,0.120,0.200392
23000,0.041,0.797,0.161,0.244942
23500,0.046,0.829,0.124,0.210073
24000,0.046,0.834,0.120,0.221399
24500,0.037,0.825,0.138,0.222198
25000,0.041,0.862,0.097,0.161092
25500,0.046,0.866,0.088,0.167845
26000,0.055,0.866,0.078,0.162239
26500,0.051,0.811,0.138,0.214204
27000,0.060,0.797,0.143,0.238595
27500,0.046,0.774,0.180,0.278907
28000,0.051,0.783,0.166,0.265538
28500,0.032,0.825,0.143,0.234952
29000,0.046,0.853,0.101,0.198352
29500,0.032,0.885,0.083,0.169455
30000,0.037,0.848,0.115,0.205942
30500,0.037,0.885,0.078,0.155618
31000,0.032,0.876,0.092,0.164659
31500,0.037,0.834,0.129,0.224531
32000,0.037,0.848,0.115,0.195167
32500,0.028,0.903,0.069,0.120741
33000,0.041,0.820,0.138,0.230630
33500,0.060,0.733,0.207,0.307182
34000,0.069,0.783,0.147,0.258197
34500,0.083,0.705,0.212,0.338752
35000,0.060,0.751,0.189,0.294914
35500,0.041,0.806,0.152,0.236723
36000,0.037,0.839,0.124,0.203822
36500,0.037,0.857,0.106,0.196646
37000,0.055,0.820,0.124,0.231128
37500,0.046,0.774,0.180,0.270891
38000,0.041,0.806,0.152,0.243550
38500,0.041,0.802,0.157,0.241835
39000,0.032,0.885,0.083,0.148265
39500,0.032,0.866,0.101,0.149685
40000,0.037,0.839,0.124,0.182917
40500,0.041,0.834,0.124,0.215971
41000,0.041,0.802,0.157,0.254256
41500,0.046,0.802,0.152,0.263911
42000,0.051,0.834,0.115,0.209357
42500,0.051,0.811,0.138,0.243811
43000,0.041,0.843,0.115,0.198909
43500,0.041,0.816,0.143,0.223532
44000,0.032,0.871,0.097,0.161270
44500,0.037,0.825,0.138,0.223698
45000,0.037,0.853,0.111,0.159796
45500,0.055,0.848,0.097,0.206620
46000,0.055,0.802,0.143,0.237356
46500,0.055,0.853,0.092,0.196269
47000,0.041,0.843,0.115,0.206110
47500,0.046,0.811,0.143,0.231427
48000,0.032,0.848,0.120,0.187316
48500,0.041,0.834,0.124,0.209977
49000,0.041,0.793,0.166,0.258780
49500,0.051,0.806,0.143,0.237184
50000,0.078,0.728,0.194,0.315433
50500,0.074,0.719,0.207,0.296254
51000,0.060,0.779,0.161,0.252406
51500,0.055,0.829,0.115,0.193971
52000,0.065,0.783,0.152,0.265819
52500,0.046,0.783,0.171,0.259848
53000,0.069,0.806,0.124,0.219641
53500,0.065,0.788,0.147,0.261094
54000,0.074,0.802,0.124,0.252450
54500,0.078,0.724,0.198,0.332694
55000,0.065,0.783,0.152,0.272587
55500,0.055,0.765,0.180,0.288807
56000,0.055,0.737,0.207,0.314877
56500,0.106,0.677,0.217,0.376667
57000,0.069,0.682,0.249,0.342461
57500,0.083,0.627,0.290,0.374089
58000,0.101,0.677,0.221,0.353076
58500,0.060,0.705,0.235,0.320644
59000,0.046,0.770,0.184,0.280407
59500,0.051,0.765,0.184,0.290814
60000,0.051,0.820,0.129,0.241152
60500,0.037,0.825,0.138,0.237969
61000,0.046,0.816,0.138,0.229895
61500,0.055,0.793,0.152,0.273149
62000,0.055,0.816,0.129,0.235112
62500,0.051,0.788,0.161,0.279226
