time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.949,0.023,0.067752
1000,0.032,0.945,0.023,0.081197
1500,0.028,0.954,0.018,0.065225
2000,0.037,0.931,0.032,0.091947
2500,0.032,0.935,0.032,0.078973
3000,0.028,0.949,0.023,0.061942
3500,0.028,0.945,0.028,0.070425
4000,0.028,0.945,0.028,0.070178
4500,0.032,0.940,0.028,0.084706
5000,0.028,0.945,0.028,0.071877
5500,0.028,0.922,0.051,0.111801
6000,0.060,0.880,0.060,0.167141
6500,0.037,0.922,0.041,0.109392
7000,0.032,0.926,0.041,0.090673
7500,0.028,0.945,0.028,0.069718
8000,0.028,0.968,0.005,0.041314
8500,0.028,0.935,0.037,0.096773
9000,0.028,0.959,0.014,0.055636
9500,0.037,0.912,0.051,0.123645
10000,0.037,0.940,0.023,0.072063
10500,0.032,0.926,0.041,0.096095
11000,0.037,0.945,0.018,0.067232
11500,0.032,0.912,0.055,0.124888
12000,0.032,0.931,0.037,0.090528
12500,0.028,0.959,0.014,0.048006
13000,0.028,0.959,0.014,0.054680
13500,0.028,0.963,0.009,0.047086
14000,0.032,0.954,0.014,0.072475
14500,0.028,0.922,0.051,0.113708
15000,0.028,0.917,0.055,0.113781
15500,0.028,0.908,0.065,0.139581
16000,0.037,0.945,0.018,0.085222
16500,0.032,0.899,0.069,0.146856
17000,0.032,0.935,0.032,0.078201
17500,0.028,0.968,0.005,0.039423
18000,0.032,0.954,0.014,0.061738
18500,0.028,0.949,0.023,0.065542
19000,0.028,0.917,0.055,0.113478
19500,0.032,0.931,0.037,0.093871
20000,0.037,0.935,0.028,0.081451
20500,0.032,0.949,0.018,0.069478
21000,0.032,0.949,0.018,0.058870
21500,0.037,0.945,0.018,0.064515
22000,0.028,0.917,0.055,0.119805
22500,0.028,0.968,0.005,0.040035
23000,0.028,0.954,0.018,0.066605
23500,0.028,0.931,0.041,0.112237
24000,0.037,0.903,0.060,0.135514
24500,0.032,0.949,0.018,0.067974
25000,0.028,0.959,0.014,0.048000
25500,0.028,0.931,0.041,0.102314
26000,0.028,0.935,0.037,0.090555
26500,0.028,0.926,0.046,0.084997
27000,0.028,0.949,0.023,0.065185
27500,0.028,0.931,0.041,0.099095
28000,0.028,0.922,0.051,0.104970
28500,0.028,0.922,0.051,0.118102
29000,0.028,0.940,0.032,0.074577
29500,0.028,0.949,0.023,0.072503
30000,0.032,0.954,0.014,0.059196
30500,0.028,0.935,0.037,0.073810
31000,0.028,0.959,0.014,0.048504
31500,0.028,0.959,0.014,0.050659
32000,0.028,0.945,0.028,0.073419
32500,0.028,0.963,0.009,0.044703
33000,0.028,0.949,0.023,0.069925
33500,0.037,0.917,0.046,0.111709
34000,0.041,0.940,0.018,0.080049
34500,0.032,0.954,0.014,0.051316
35000,0.037,0.954,0.009,0.050942
35500,0.028,0.959,0.014,0.051960
36000,0.028,0.945,0.028,0.074591
36500,0.028,0.935,0.037,0.086438
37000,0.028,0.949,0.023,0.062277
37500,0.028,0.945,0.028,0.086217
38000,0.028,0.963,0.009,0.050566
38500,0.032,0.917,0.051,0.101785
39000,0.037,0.935,0.028,0.084810
39500,0.032,0.926,0.041,0.090410
40000,0.032,0.903,0.065,0.134757
40500,0.037,0.940,0.023,0.077896
41000,0.032,0.945,0.023,0.074157
41500,0.028,0.912,0.060,0.111294
42000,0.032,0.866,0.101,0.162414
42500,0.037,0.912,0.051,0.116643
43000,0.037,0.935,0.028,0.076394
43500,0.041,0.931,0.028,0.072811
44000,0.032,0.949,0.018,0.057364
44500,0.032,0.945,0.023,0.068338
45000,0.032,0.922,0.046,0.092257
45500,0.032,0.931,0.037,0.085587
46000,0.028,0.945,0.028,0.060079
46500,0.028,0.931,0.041,0.094627
47000,0.028,0.949,0.023,0.068437
47500,0.032,0.931,0.037,0.097496
48000,0.037,0.894,0.069,0.151504
48500,0.028,0.963,0.009,0.042046
49000,0.028,0.963,0.009,0.049922
49500,0.028,0.968,0.005,0.042485
50000,0.028,0.954,0.018,0.062205
50500,0.028,0.935,0.037,0.085587
51000,0.028,0.945,0.028,0.066466
51500,0.037,0.931,0.032,0.101507
52000,0.041,0.917,0.041,0.108708
52500,0.028,0.922,0.051,0.114711
53000,0.028,0.954,0.018,0.053877
53500,0.028,0.949,0.023,0.057462
54000,0.032,0.935,0.032,0.085258
54500,0.028,0.959,0.014,0.052175
55000,0.028,0.931,0.041,0.098192
55500,0.028,0.940,0.032,0.082205
56000,0.028,0.940,0.032,0.086776
56500,0.028,0.959,0.014,0.052986
57000,0.028,0.940,0.032,0.086645
57500,0.028,0.940,0.032,0.084633
58000,0.028,0.940,0.032,0.074477
58500,0.037,0.931,0.032,0.079676
59000,0.041,0.922,0.037,0.096071
59500,0.041,0.894,0.065,0.132712
60000,0.032,0.894,0.074,0.135450
60500,0.028,0.949,0.023,0.055197
61000,0.028,0.935,0.037,0.073044
61500,0.032,0.922,0.046,0.105000
62000,0.032,0.935,0.032,0.088275
62500,0.028,0.917,0.055,0.106419
63000,0.028,0.935,0.037,0.089918
63500,0.028,0.954,0.018,0.050112
64000,0.028,0.926,0.046,0.093818
64500,0.028,0.949,0.023,0.067534
65000,0.028,0.972,0.000,0.033577
65500,0.028,0.954,0.018,0.052281
66000,0.028,0.968,0.005,0.039584
66500,0.032,0.922,0.046,0.127705
67000,0.032,0.922,0.046,0.117750
67500,0.028,0.931,0.041,0.092399
68000,0.028,0.968,0.005,0.044565
68500,0.028,0.940,0.032,0.081483
69000,0.028,0.922,0.051,0.110369
69500,0.028,0.926,0.046,0.078335
70000,0.028,0.963,0.009,0.045445
70500,0.037,0.894,0.069,0.136367
71000,0.037,0.917,0.046,0.113709
71500,0.032,0.931,0.037,0.093571
72000,0.032,0.935,0.032,0.070492
72500,0.028,0.945,0.028,0.068754
73000,0.028,0.908,0.065,0.116470
73500,0.028,0.931,0.041,0.076189
74000,0.028,0.945,0.028,0.059569
74500,0.028,0.959,0.014,0.043640
75000,0.032,0.935,0.032,0.080390
75500,0.046,0.912,0.041,0.108800
76000,0.037,0.885,0.078,0.138968
76500,0.046,0.894,0.060,0.142661
77000,0.032,0.931,0.037,0.080980
77500,0.037,0.931,0.032,0.084924
78000,0.037,0.917,0.046,0.108334
78500,0.037,0.935,0.028,0.074426
79000,0.037,0.912,0.051,0.118754
79500,0.028,0.954,0.018,0.049909
80000,0.028,0.963,0.009,0.049024
80500,0.028,0.926,0.046,0.090722
81000,0.028,0.959,0.014,0.051956
81500,0.028,0.954,0.018,0.062871
82000,0.028,0.963,0.009,0.052227
82500,0.032,0.894,0.074,0.144741
83000,0.028,0.954,0.018,0.056092
83500,0.028,0.940,0.032,0.084679
84000,0.032,0.940,0.028,0.086008
84500,0.028,0.949,0.023,0.072523
85000,0.028,0.945,0.028,0.073559
85500,0.028,0.908,0.065,0.116380
86000,0.041,0.940,0.018,0.074113
86500,0.028,0.926,0.046,0.103800
87000,0.032,0.908,0.060,0.141914
87500,0.037,0.889,0.074,0.144899
88000,0.028,0.926,0.046,0.089960
88500,0.041,0.935,0.023,0.092065
89000,0.028,0.949,0.023,0.066467
89500,0.028,0.945,0.028,0.071106
90000,0.028,0.959,0.014,0.060269
90500,0.028,0.945,0.028,0.077987
91000,0.032,0.935,0.032,0.087754
91500,0.032,0.954,0.014,0.060861
92000,0.032,0.922,0.046,0.106044
92500,0.032,0.959,0.009,0.049693
93000,0.032,0.885,0.083,0.184911
93500,0.028,0.935,0.037,0.079631
94000,0.028,0.963,0.009,0.048519
94500,0.041,0.899,0.060,0.146265
95000,0.032,0.899,0.069,0.139479
95500,0.037,0.922,0.041,0.107743
96000,0.028,0.931,0.041,0.094356
96500,0.028,0.949,0.023,0.065434
97000,0.028,0.949,0.023,0.078291
97500,0.028,0.945,0.028,0.074295
98000,0.028,0.963,0.009,0.045526
98500,0.028,0.945,0.028,0.063880
99000,0.028,0.917,0.055,0.102005
99500,0.028,0.931,0.041,0.083017
100000,0.028,0.945,0.028,0.070285
