time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.933,0.037,0.087168
1000,0.032,0.921,0.047,0.107972
1500,0.030,0.883,0.087,0.172816
2000,0.030,0.876,0.094,0.165076
2500,0.045,0.861,0.094,0.195223
3000,0.035,0.849,0.117,0.190399
3500,0.045,0.839,0.117,0.208457
4000,0.050,0.856,0.094,0.188382
4500,0.047,0.846,0.107,0.220564
5000,0.050,0.841,0.109,0.237072
5500,0.052,0.809,0.139,0.260911
6000,0.052,0.801,0.146,0.267836
6500,0.067,0.789,0.144,0.282981
7000,0.065,0.804,0.132,0.248892
7500,0.057,0.804,0.139,0.244447
8000,0.060,0.772,0.169,0.287933
8500,0.077,0.752,0.171,0.318576
9000,0.082,0.707,0.211,0.345834
9500,0.079,0.739,0.181,0.305297
10000,0.072,0.744,0.184,0.288357
10500,0.074,0.747,0.179,0.288465
11000,0.087,0.725,0.189,0.318419
11500,0.087,0.710,0.203,0.319386
12000,0.092,0.695,0.213,0.323663
12500,0.099,0.675,0.226,0.343054
13000,0.122,0.660,0.218,0.357522
13500,0.094,0.640,0.266,0.387556
14000,0.154,0.558,0.288,0.448735
14500,0.176,0.578,0.246,0.442404
15000,0.139,0.613,0.248,0.391749
15500,0.122,0.573,0.305,0.415027
16000,0.124,0.608,0.268,0.395450
16500,0.136,0.630,0.233,0.385665
17000,0.114,0.663,0.223,0.340140
17500,0.112,0.633,0.256,0.375582
18000,0.087,0.655,0.258,0.368990
18500,0.074,0.690,0.236,0.350882
19000,0.097,0.710,0.194,0.341574
19500,0.089,0.700,0.211,0.358832
20000,0.099,0.692,0.208,0.357894
20500,0.079,0.722,0.199,0.334470
21000,0.092,0.744,0.164,0.321651
21500,0.065,0.769,0.166,0.289347
22000,0.109,0.710,0.181,0.363120
22500,0.144,0.653,0.203,0.408824
23000,0.136,0.628,0.236,0.417272
23500,0.129,0.613,0.258,0.418870
24000,0.122,0.625,0.253,0.402724
24500,0.099,0.695,0.206,0.338424
25000,0.104,0.700,0.196,0.327611
25500,0.082,0.742,0.176,0.283827
26000,0.087,0.700,0.213,0.325462
26500,0.084,0.732,0.184,0.289570
27000,0.074,0.734,0.191,0.306447
27500,0.047,0.814,0.139,0.191452
28000,0.062,0.747,0.191,0.299731
28500,0.067,0.762,0.171,0.294864
29000,0.065,0.754,0.181,0.314531
29500,0.082,0.737,0.181,0.305523
30000,0.089,0.722,0.189,0.331952
30500,0.092,0.777,0.132,0.247417
31000,0.060,0.799,0.141,0.232933
31500,0.052,0.836,0.112,0.198962
32000,0.052,0.836,0.112,0.197213
32500,0.052,0.811,0.136,0.236930
33000,0.052,0.801,0.146,0.220558
33500,0.069,0.784,0.146,0.242807
34000,0.097,0.720,0.184,0.324265
34500,0.057,0.799,0.144,0.213631
35000,0.057,0.816,0.127,0.197436
35500,0.067,0.794,0.139,0.238342
36000,0.067,0.777,0.156,0.269468
36500,0.057,0.792,0.151,0.242310
37000,0.065,0.797,0.139,0.230556
37500,0.067,0.767,0.166,0.287986
38000,0.069,0.744,0.186,0.283014
38500,0.099,0.697,0.203,0.338500
39000,0.112,0.695,0.194,0.332330
39500,0.107,0.680,0.213,0.352366
40000,0.127,0.677,0.196,0.346387
40500,0.129,0.680,0.191,0.358523
41000,0.166,0.596,0.238,0.424710
41500,0.174,0.615,0.211,0.414336
42000,0.151,0.613,0.236,0.403949
42500,0.141,0.623,0.236,0.401476
43000,0.159,0.566,0.275,0.451973
43500,0.136,0.591,0.273,0.427016
44000,0.127,0.643,0.231,0.378309
44500,0.102,0.655,0.243,0.333395
45000,0.119,0.600,0.280,0.393885
45500,0.122,0.630,0.248,0.387556
46000,0.112,0.658,0.231,0.374567
46500,0.114,0.677,0.208,0.345969
47000,0.117,0.667,0.216,0.373538
47500,0.141,0.608,0.251,0.403359
48000,0.149,0.613,0.238,0.409980
48500,0.149,0.620,0.231,0.391851
49000,0.136,0.620,0.243,0.388381
49500,0.099,0.645,0.256,0.350306
50000,0.124,0.620,0.256,0.373939
50500,0.132,0.608,0.261,0.409326
51000,0.146,0.598,0.256,0.413116
51500,0.119,0.620,0.261,0.391205
52000,0.129,0.610,0.261,0.388084
52500,0.194,0.533,0.273,0.463327
53000,0.196,0.521,0.283,0.454431
53500,0.196,0.509,0.295,0.457359
54000,0.164,0.538,0.298,0.427936
54500,0.186,0.538,0.275,0.456695
55000,0.179,0.603,0.218,0.392835
55500,0.151,0.600,0.248,0.393922
56000,0.154,0.610,0.236,0.422069
56500,0.141,0.588,0.270,0.411419
57000,0.176,0.553,0.270,0.426399
57500,0.139,0.628,0.233,0.374301
58000,0.141,0.566,0.293,0.435068
58500,0.179,0.581,0.241,0.447543
59000,0.156,0.568,0.275,0.427003
59500,0.169,0.563,0.268,0.438113
60000,0.136,0.561,0.303,0.423597
60500,0.107,0.628,0.266,0.368476
61000,0.134,0.648,0.218,0.352120
61500,0.117,0.635,0.248,0.396110
62000,0.094,0.623,0.283,0.388696
62500,0.089,0.640,0.270,0.384605
63000,0.097,0.690,0.213,0.345664
63500,0.099,0.675,0.226,0.366993
64000,0.079,0.712,0.208,0.343063
64500,0.097,0.712,0.191,0.329141
65000,0.107,0.690,0.203,0.350784
65500,0.144,0.665,0.191,0.363162
66000,0.164,0.600,0.236,0.418145
66500,0.141,0.605,0.253,0.423571
67000,0.139,0.613,0.248,0.391684
67500,0.144,0.571,0.285,0.430296
68000,0.171,0.546,0.283,0.449051
68500,0.181,0.516,0.303,0.466517
