time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.963,0.007,0.051335
1000,0.031,0.948,0.021,0.106296
1500,0.032,0.932,0.037,0.097337
2000,0.050,0.907,0.043,0.156850
2500,0.051,0.844,0.105,0.278683
3000,0.049,0.822,0.129,0.310288
3500,0.052,0.784,0.163,0.318179
4000,0.054,0.763,0.183,0.365484
4500,0.072,0.721,0.207,0.354001
5000,0.076,0.711,0.213,0.372152
5500,0.089,0.710,0.201,0.369562
6000,0.081,0.664,0.255,0.373702
6500,0.085,0.649,0.267,0.385673
7000,0.061,0.645,0.294,0.382691
7500,0.055,0.636,0.308,0.350564
8000,0.069,0.636,0.294,0.402943
8500,0.090,0.610,0.300,0.386183
9000,0.095,0.583,0.322,0.424911
9500,0.098,0.555,0.347,0.404637
10000,0.092,0.563,0.345,0.352528
10500,0.124,0.519,0.358,0.393305
11000,0.135,0.497,0.368,0.396932
11500,0.144,0.484,0.372,0.401600
12000,0.133,0.463,0.404,0.362384
12500,0.157,0.455,0.388,0.354814
13000,0.143,0.464,0.393,0.386639
13500,0.140,0.484,0.376,0.441977
14000,0.146,0.467,0.387,0.402329
14500,0.156,0.438,0.406,0.383879
15000,0.166,0.427,0.407,0.378075
15500,0.184,0.399,0.417,0.381138
16000,0.203,0.394,0.402,0.411902
16500,0.176,0.371,0.454,0.354364
17000,0.180,0.367,0.454,0.381017
17500,0.185,0.365,0.450,0.379478
18000,0.191,0.360,0.449,0.391080
18500,0.191,0.361,0.448,0.390209
19000,0.215,0.344,0.441,0.352622
19500,0.217,0.353,0.430,0.365516
20000,0.212,0.358,0.430,0.394179
20500,0.225,0.341,0.434,0.383245
21000,0.241,0.331,0.428,0.360794
21500,0.234,0.318,0.448,0.362563
22000,0.248,0.317,0.435,0.394376
22500,0.240,0.334,0.426,0.405508
23000,0.217,0.319,0.465,0.366129
23500,0.216,0.327,0.458,0.376763
24000,0.231,0.322,0.447,0.401998
24500,0.221,0.302,0.477,0.376377
25000,0.240,0.308,0.451,0.397108
25500,0.210,0.334,0.456,0.379938
