time,n_A+p,n_B,n_AB
100,0.030,0.964,0.006
200,0.032,0.963,0.005
300,0.031,0.958,0.011
400,0.031,0.955,0.014
500,0.031,0.957,0.012
600,0.031,0.959,0.010
700,0.031,0.955,0.014
800,0.031,0.950,0.019
900,0.031,0.951,0.018
1000,0.031,0.951,0.018
1100,0.031,0.942,0.027
1200,0.031,0.936,0.033
1300,0.031,0.937,0.032
1400,0.031,0.934,0.035
1500,0.034,0.928,0.038
1600,0.034,0.927,0.039
1700,0.033,0.929,0.038
1800,0.032,0.929,0.039
1900,0.032,0.925,0.043
2000,0.034,0.924,0.042
2100,0.034,0.924,0.042
2200,0.032,0.922,0.046
2300,0.032,0.925,0.043
2400,0.032,0.928,0.040
2500,0.032,0.924,0.044
2600,0.032,0.923,0.045
2700,0.034,0.926,0.040
2800,0.033,0.930,0.037
2900,0.032,0.927,0.041
3000,0.031,0.931,0.038
3100,0.031,0.929,0.040
3200,0.032,0.933,0.035
3300,0.038,0.924,0.038
3400,0.042,0.926,0.032
3500,0.041,0.929,0.030
3600,0.041,0.927,0.032
3700,0.041,0.924,0.035
3800,0.040,0.924,0.036
3900,0.040,0.928,0.032
4000,0.037,0.928,0.035
4100,0.036,0.928,0.036
4200,0.036,0.919,0.045
4300,0.036,0.921,0.043
4400,0.035,0.920,0.045
4500,0.036,0.915,0.049
4600,0.036,0.915,0.049
4700,0.037,0.919,0.044
4800,0.035,0.926,0.039
4900,0.035,0.927,0.038
5000,0.034,0.917,0.049
5100,0.033,0.917,0.050
5200,0.032,0.922,0.046
5300,0.032,0.919,0.049
5400,0.032,0.915,0.053
5500,0.032,0.919,0.049
5600,0.032,0.925,0.043
5700,0.032,0.926,0.042
5800,0.032,0.923,0.045
5900,0.032,0.924,0.044
6000,0.032,0.931,0.037
6100,0.032,0.932,0.036
6200,0.031,0.935,0.034
6300,0.031,0.936,0.033
6400,0.031,0.936,0.033
6500,0.031,0.934,0.035
6600,0.031,0.936,0.033
6700,0.031,0.938,0.031
6800,0.034,0.938,0.028
6900,0.034,0.936,0.030
7000,0.034,0.932,0.034
7100,0.034,0.933,0.033
7200,0.034,0.935,0.031
7300,0.033,0.936,0.031
7400,0.032,0.931,0.037
7500,0.033,0.925,0.042
7600,0.033,0.932,0.035
7700,0.033,0.938,0.029
7800,0.032,0.935,0.033
7900,0.031,0.928,0.041
8000,0.031,0.929,0.040
8100,0.031,0.923,0.046
8200,0.031,0.923,0.046
8300,0.032,0.928,0.040
8400,0.032,0.928,0.040
8500,0.032,0.933,0.035
8600,0.032,0.934,0.034
8700,0.032,0.935,0.033
8800,0.035,0.926,0.039
8900,0.035,0.926,0.039
9000,0.036,0.922,0.042
9100,0.037,0.921,0.042
9200,0.038,0.928,0.034
9300,0.037,0.933,0.030
9400,0.037,0.936,0.027
9500,0.036,0.931,0.033
9600,0.037,0.924,0.039
9700,0.037,0.923,0.040
9800,0.037,0.923,0.040
9900,0.039,0.917,0.044
10000,0.042,0.908,0.050
10100,0.039,0.913,0.048
10200,0.037,0.914,0.049
10300,0.036,0.919,0.045
10400,0.036,0.920,0.044
10500,0.035,0.915,0.050
10600,0.035,0.911,0.054
10700,0.035,0.917,0.048
10800,0.035,0.915,0.050
10900,0.035,0.915,0.050
11000,0.035,0.909,0.056
11100,0.035,0.915,0.050
11200,0.035,0.914,0.051
11300,0.037,0.908,0.055
11400,0.035,0.917,0.048
11500,0.037,0.916,0.047
11600,0.036,0.916,0.048
11700,0.036,0.919,0.045
11800,0.038,0.918,0.044
11900,0.039,0.915,0.046
12000,0.038,0.913,0.049
12100,0.037,0.914,0.049
12200,0.035,0.911,0.054
12300,0.037,0.913,0.050
12400,0.035,0.922,0.043
12500,0.035,0.920,0.045
12600,0.036,0.918,0.046
12700,0.037,0.927,0.036
12800,0.037,0.924,0.039
12900,0.035,0.926,0.039
13000,0.035,0.922,0.043
13100,0.035,0.925,0.040
13200,0.039,0.915,0.046
13300,0.043,0.911,0.046
13400,0.043,0.906,0.051
13500,0.043,0.900,0.057
13600,0.042,0.895,0.063
13700,0.046,0.894,0.060
13800,0.045,0.889,0.066
13900,0.045,0.890,0.065
14000,0.043,0.892,0.065
14100,0.047,0.885,0.068
14200,0.046,0.885,0.069
14300,0.043,0.885,0.072
14400,0.047,0.875,0.078
14500,0.046,0.880,0.074
14600,0.047,0.877,0.076
14700,0.049,0.883,0.068
14800,0.049,0.886,0.065
14900,0.046,0.882,0.072
15000,0.051,0.868,0.081
15100,0.049,0.861,0.090
15200,0.052,0.852,0.096
15300,0.054,0.849,0.097
15400,0.057,0.854,0.089
15500,0.059,0.850,0.091
15600,0.062,0.849,0.089
15700,0.061,0.850,0.089
15800,0.058,0.857,0.085
15900,0.064,0.851,0.085
16000,0.065,0.846,0.089
16100,0.065,0.847,0.088
