time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.965,0.005
300,0.030,0.959,0.011
400,0.030,0.959,0.011
500,0.030,0.953,0.017
600,0.030,0.948,0.022
700,0.030,0.946,0.024
800,0.030,0.942,0.028
900,0.030,0.940,0.030
1000,0.030,0.937,0.033
1100,0.030,0.901,0.069
1200,0.030,0.893,0.077
1300,0.030,0.885,0.085
1400,0.031,0.877,0.092
1500,0.030,0.872,0.098
1600,0.030,0.864,0.106
1700,0.030,0.862,0.108
1800,0.031,0.855,0.114
1900,0.031,0.851,0.118
2000,0.034,0.839,0.127
2100,0.034,0.841,0.125
2200,0.034,0.839,0.127
2300,0.034,0.823,0.143
2400,0.033,0.808,0.159
2500,0.033,0.800,0.167
2600,0.035,0.790,0.175
2700,0.033,0.777,0.190
2800,0.033,0.769,0.198
2900,0.036,0.754,0.210
3000,0.041,0.736,0.223
3100,0.043,0.733,0.224
3200,0.044,0.729,0.227
3300,0.045,0.713,0.242
3400,0.043,0.707,0.250
3500,0.047,0.705,0.248
3600,0.060,0.679,0.261
3700,0.058,0.669,0.273
3800,0.061,0.654,0.285
3900,0.064,0.645,0.291
4000,0.061,0.646,0.293
4100,0.053,0.632,0.315
4200,0.051,0.614,0.335
4300,0.055,0.606,0.339
4400,0.057,0.592,0.351
4500,0.069,0.579,0.352
4600,0.068,0.575,0.357
4700,0.068,0.568,0.364
4800,0.063,0.562,0.375
4900,0.060,0.551,0.389
5000,0.056,0.534,0.410
5100,0.059,0.522,0.419
5200,0.059,0.513,0.428
5300,0.065,0.506,0.429
5400,0.065,0.498,0.437
5500,0.069,0.482,0.449
5600,0.067,0.479,0.454
5700,0.075,0.475,0.450
5800,0.076,0.471,0.453
5900,0.079,0.455,0.466
6000,0.084,0.447,0.469
6100,0.086,0.428,0.486
6200,0.086,0.440,0.474
6300,0.084,0.436,0.480
6400,0.080,0.433,0.487
6500,0.077,0.427,0.496
6600,0.075,0.441,0.484
6700,0.068,0.440,0.492
6800,0.080,0.430,0.490
6900,0.084,0.412,0.504
7000,0.086,0.397,0.517
7100,0.085,0.390,0.525
7200,0.092,0.394,0.514
7300,0.094,0.386,0.520
7400,0.089,0.381,0.530
7500,0.104,0.374,0.522
7600,0.106,0.365,0.529
7700,0.113,0.354,0.533
7800,0.108,0.358,0.534
7900,0.112,0.357,0.531
8000,0.113,0.353,0.534
8100,0.119,0.349,0.532
8200,0.122,0.325,0.553
8300,0.119,0.308,0.573
8400,0.125,0.297,0.578
8500,0.146,0.289,0.565
8600,0.150,0.290,0.560
8700,0.149,0.281,0.570
8800,0.143,0.278,0.579
8900,0.140,0.272,0.588
9000,0.150,0.269,0.581
9100,0.147,0.266,0.587
9200,0.144,0.272,0.584
9300,0.163,0.259,0.578
9400,0.157,0.267,0.576
9500,0.158,0.271,0.571
9600,0.152,0.277,0.571
9700,0.147,0.277,0.576
9800,0.139,0.268,0.593
9900,0.135,0.256,0.609
10000,0.136,0.253,0.611
10100,0.130,0.251,0.619
10200,0.130,0.239,0.631
10300,0.136,0.245,0.619
10400,0.149,0.245,0.606
10500,0.156,0.241,0.603
10600,0.155,0.251,0.594
10700,0.161,0.242,0.597
10800,0.164,0.235,0.601
10900,0.150,0.238,0.612
11000,0.145,0.227,0.628
11100,0.152,0.226,0.622
11200,0.155,0.218,0.627
11300,0.150,0.221,0.629
11400,0.169,0.219,0.612
11500,0.171,0.229,0.600
11600,0.181,0.229,0.590
11700,0.183,0.234,0.583
11800,0.184,0.226,0.590
11900,0.187,0.233,0.580
12000,0.186,0.221,0.593
12100,0.192,0.211,0.597
12200,0.190,0.200,0.610
12300,0.192,0.196,0.612
12400,0.186,0.200,0.614
12500,0.204,0.191,0.605
12600,0.192,0.183,0.625
12700,0.219,0.191,0.590
12800,0.215,0.191,0.594
12900,0.205,0.189,0.606
13000,0.210,0.180,0.610
13100,0.211,0.174,0.615
13200,0.213,0.175,0.612
13300,0.216,0.179,0.605
13400,0.216,0.173,0.611
13500,0.207,0.177,0.616
13600,0.196,0.176,0.628
13700,0.193,0.183,0.624
13800,0.187,0.181,0.632
13900,0.180,0.184,0.636
14000,0.183,0.176,0.641
14100,0.180,0.168,0.652
14200,0.175,0.171,0.654
14300,0.176,0.173,0.651
14400,0.175,0.177,0.648
14500,0.173,0.168,0.659
14600,0.176,0.158,0.666
14700,0.178,0.165,0.657
14800,0.188,0.167,0.645
14900,0.179,0.179,0.642
15000,0.176,0.174,0.650
15100,0.165,0.165,0.670
15200,0.165,0.167,0.668
15300,0.170,0.171,0.659
15400,0.191,0.173,0.636
15500,0.205,0.170,0.625
15600,0.219,0.167,0.614
15700,0.220,0.167,0.613
15800,0.218,0.168,0.614
15900,0.215,0.158,0.627
16000,0.213,0.155,0.632
16100,0.220,0.151,0.629
16200,0.215,0.150,0.635
16300,0.213,0.158,0.629
16400,0.209,0.152,0.639
16500,0.211,0.150,0.639
16600,0.209,0.147,0.644
16700,0.208,0.162,0.630
16800,0.212,0.159,0.629
16900,0.225,0.154,0.621
17000,0.217,0.153,0.630
17100,0.217,0.148,0.635
17200,0.223,0.142,0.635
17300,0.224,0.146,0.630
17400,0.228,0.141,0.631
17500,0.247,0.136,0.617
17600,0.244,0.147,0.609
17700,0.245,0.140,0.615
17800,0.246,0.133,0.621
17900,0.263,0.139,0.598
18000,0.256,0.141,0.603
18100,0.252,0.146,0.602
18200,0.243,0.156,0.601
18300,0.240,0.152,0.608
18400,0.237,0.163,0.600
18500,0.240,0.157,0.603
18600,0.238,0.171,0.591
18700,0.235,0.161,0.604
18800,0.233,0.163,0.604
18900,0.230,0.166,0.604
19000,0.235,0.156,0.609
19100,0.238,0.149,0.613
19200,0.245,0.146,0.609
19300,0.239,0.152,0.609
19400,0.238,0.141,0.621
19500,0.247,0.139,0.614
19600,0.238,0.143,0.619
19700,0.239,0.142,0.619
19800,0.239,0.145,0.616
19900,0.233,0.163,0.604
20000,0.225,0.162,0.613
20100,0.211,0.153,0.636
20200,0.203,0.157,0.640
20300,0.215,0.162,0.623
