time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.924,0.049,0.121648
1000,0.037,0.881,0.083,0.186804
1500,0.040,0.869,0.092,0.197382
2000,0.046,0.820,0.135,0.247883
2500,0.031,0.832,0.138,0.221187
3000,0.034,0.875,0.092,0.172820
3500,0.046,0.878,0.076,0.174801
4000,0.061,0.841,0.098,0.214995
4500,0.031,0.881,0.089,0.165879
5000,0.061,0.856,0.083,0.181545
5500,0.073,0.823,0.104,0.237193
6000,0.073,0.820,0.107,0.241255
6500,0.064,0.829,0.107,0.203171
7000,0.080,0.786,0.135,0.270022
7500,0.061,0.786,0.153,0.267485
8000,0.095,0.737,0.168,0.320588
8500,0.104,0.755,0.141,0.305787
9000,0.086,0.740,0.174,0.324247
9500,0.086,0.746,0.168,0.329648
10000,0.104,0.719,0.177,0.322459
10500,0.076,0.780,0.144,0.254840
11000,0.061,0.777,0.162,0.281344
11500,0.080,0.755,0.165,0.295058
12000,0.073,0.755,0.171,0.302021
12500,0.119,0.697,0.183,0.343256
13000,0.141,0.636,0.223,0.389180
13500,0.147,0.627,0.226,0.390733
14000,0.168,0.593,0.239,0.421567
14500,0.150,0.639,0.211,0.362481
15000,0.165,0.609,0.226,0.408027
15500,0.125,0.654,0.220,0.352498
16000,0.138,0.661,0.202,0.365880
16500,0.150,0.636,0.214,0.382119
17000,0.138,0.615,0.248,0.393901
17500,0.125,0.609,0.266,0.376155
18000,0.135,0.621,0.245,0.382648
18500,0.122,0.633,0.245,0.386435
19000,0.208,0.550,0.242,0.436701
19500,0.205,0.609,0.187,0.392330
20000,0.190,0.578,0.232,0.399788
20500,0.205,0.492,0.303,0.435553
21000,0.196,0.554,0.251,0.445352
21500,0.257,0.489,0.254,0.488752
22000,0.150,0.514,0.336,0.443959
22500,0.171,0.602,0.226,0.418525
23000,0.214,0.486,0.300,0.479566
23500,0.193,0.520,0.287,0.465190
24000,0.183,0.544,0.272,0.457984
24500,0.187,0.584,0.229,0.415705
25000,0.147,0.639,0.214,0.399347
25500,0.183,0.606,0.211,0.403174
26000,0.147,0.664,0.190,0.333305
26500,0.177,0.618,0.205,0.383708
27000,0.177,0.590,0.232,0.413485
27500,0.168,0.590,0.242,0.427058
28000,0.217,0.526,0.257,0.458537
28500,0.235,0.483,0.281,0.466299
29000,0.183,0.572,0.245,0.437795
29500,0.196,0.498,0.306,0.471616
30000,0.309,0.407,0.284,0.444904
30500,0.309,0.413,0.278,0.482168
31000,0.294,0.404,0.303,0.482129
31500,0.257,0.434,0.309,0.474357
32000,0.349,0.361,0.291,0.480826
32500,0.373,0.346,0.281,0.489984
33000,0.376,0.333,0.291,0.473125
33500,0.437,0.330,0.232,0.437552
34000,0.450,0.306,0.245,0.427029
34500,0.465,0.229,0.306,0.435584
35000,0.495,0.248,0.257,0.437465
35500,0.471,0.297,0.232,0.425957
36000,0.434,0.284,0.281,0.434696
36500,0.385,0.379,0.235,0.441146
37000,0.456,0.333,0.211,0.422645
37500,0.370,0.352,0.278,0.433767
38000,0.401,0.343,0.257,0.427983
38500,0.339,0.373,0.287,0.409095
39000,0.364,0.364,0.272,0.402969
39500,0.343,0.416,0.242,0.433386
40000,0.352,0.419,0.229,0.419663
40500,0.336,0.398,0.266,0.402010
41000,0.410,0.324,0.266,0.427629
41500,0.450,0.306,0.245,0.398374
42000,0.373,0.336,0.291,0.465017
42500,0.343,0.324,0.333,0.462166
43000,0.410,0.229,0.361,0.482263
43500,0.535,0.211,0.254,0.408094
44000,0.587,0.183,0.229,0.368231
44500,0.624,0.171,0.205,0.352702
45000,0.642,0.125,0.232,0.334955
45500,0.697,0.116,0.187,0.312567
46000,0.709,0.110,0.180,0.293475
46500,0.746,0.095,0.159,0.241911
47000,0.798,0.070,0.131,0.205934
47500,0.817,0.052,0.131,0.204994
48000,0.823,0.052,0.125,0.203490
48500,0.832,0.021,0.147,0.191452
49000,0.872,0.021,0.107,0.150151
49500,0.905,0.015,0.080,0.099623
50000,0.936,0.012,0.052,0.059112
50500,0.948,0.018,0.034,0.052338
51000,0.957,0.003,0.040,0.048068
51500,0.948,0.006,0.046,0.063641
52000,0.957,0.003,0.040,0.064711
52500,0.972,0.000,0.028,0.034971
53000,0.985,0.000,0.015,0.014370
53500,0.991,0.000,0.009,0.009175
54000,0.997,0.000,0.003,0.002042
54500,0.994,0.000,0.006,0.010044
55000,0.988,0.000,0.012,0.019717
55500,1.000,0.000,0.000,0.000000
