time,n_A+p,n_B,n_AB
0,0.446,0.554,-0.000
500,0.128,0.211,0.661
1000,0.041,0.128,0.831
1500,0.037,0.087,0.876
2000,0.037,0.054,0.909
2500,0.029,0.012,0.959
3000,0.017,0.050,0.934
3500,0.045,0.058,0.897
4000,0.033,0.025,0.942
4500,0.033,0.017,0.950
5000,0.008,0.054,0.938
5500,0.050,0.050,0.901
6000,0.045,0.062,0.893
6500,0.054,0.070,0.876
7000,0.070,0.041,0.888
7500,0.058,0.033,0.909
8000,0.041,0.025,0.934
8500,0.021,0.062,0.917
9000,0.033,0.045,0.921
9500,0.066,0.017,0.917
10000,0.017,0.033,0.950
10500,0.029,0.037,0.934
11000,0.050,0.066,0.884
11500,0.033,0.058,0.909
12000,0.029,0.062,0.909
12500,0.033,0.050,0.917
13000,0.029,0.037,0.934
13500,0.070,0.045,0.884
14000,0.050,0.041,0.909
14500,0.021,0.029,0.950
15000,0.037,0.058,0.905
15500,0.008,0.029,0.963
16000,0.025,0.058,0.917
16500,0.033,0.045,0.921
17000,0.050,0.021,0.930
17500,0.050,0.037,0.913
18000,0.045,0.050,0.905
18500,0.029,0.070,0.901
19000,0.025,0.045,0.930
19500,0.033,0.025,0.942
20000,0.037,0.012,0.950
20500,0.025,0.041,0.934
21000,0.037,0.066,0.897
21500,0.029,0.045,0.926
22000,0.041,0.021,0.938
22500,0.066,0.025,0.909
23000,0.062,0.021,0.917
23500,0.066,0.025,0.909
24000,0.045,0.033,0.921
24500,0.045,0.050,0.905
25000,0.037,0.004,0.959
25500,0.037,0.045,0.917
26000,0.029,0.045,0.926
26500,0.021,0.017,0.963
27000,0.033,0.029,0.938
27500,0.017,0.050,0.934
28000,0.058,0.025,0.917
28500,0.029,0.041,0.930
29000,0.033,0.037,0.930
29500,0.062,0.037,0.901
30000,0.062,0.012,0.926
30500,0.058,0.021,0.921
31000,0.070,0.012,0.917
31500,0.054,0.012,0.934
32000,0.037,0.012,0.950
32500,0.029,0.017,0.955
33000,0.037,0.025,0.938
33500,0.029,0.025,0.946
34000,0.025,0.041,0.934
34500,0.037,0.037,0.926
35000,0.050,0.050,0.901
35500,0.025,0.050,0.926
36000,0.025,0.017,0.959
36500,0.070,0.029,0.901
37000,0.029,0.012,0.959
37500,0.037,0.029,0.934
38000,0.058,0.037,0.905
38500,0.025,0.029,0.946
39000,0.066,0.033,0.901
39500,0.050,0.012,0.938
40000,0.033,0.041,0.926
40500,0.058,0.004,0.938
41000,0.070,0.041,0.888
41500,0.070,0.033,0.897
42000,0.041,0.037,0.921
42500,0.037,0.066,0.897
43000,0.029,0.050,0.921
43500,0.017,0.045,0.938
44000,0.025,0.012,0.963
44500,0.025,0.050,0.926
45000,0.033,0.045,0.921
45500,0.029,0.008,0.963
46000,0.037,0.029,0.934
46500,0.041,0.041,0.917
47000,0.054,0.037,0.909
47500,0.025,0.025,0.950
48000,0.033,0.021,0.946
48500,0.070,0.029,0.901
49000,0.066,0.012,0.921
49500,0.054,0.021,0.926
50000,0.033,0.025,0.942
50500,0.012,0.041,0.946
51000,0.025,0.029,0.946
51500,0.021,0.029,0.950
52000,0.058,0.050,0.893
52500,0.037,0.058,0.905
53000,0.050,0.037,0.913
53500,0.017,0.045,0.938
