time,n_A+p,n_B,n_AB
100,0.030,0.948,0.022
200,0.030,0.925,0.045
300,0.030,0.912,0.058
400,0.030,0.859,0.111
500,0.030,0.832,0.138
600,0.030,0.829,0.141
700,0.030,0.853,0.117
800,0.030,0.867,0.103
900,0.030,0.851,0.119
1000,0.030,0.870,0.100
1100,0.030,0.831,0.139
1200,0.030,0.814,0.156
1300,0.030,0.752,0.218
1400,0.033,0.787,0.180
1500,0.031,0.808,0.161
1600,0.031,0.823,0.146
1700,0.032,0.840,0.128
1800,0.032,0.851,0.117
1900,0.031,0.845,0.124
2000,0.031,0.852,0.117
2100,0.033,0.887,0.080
2200,0.030,0.863,0.107
2300,0.030,0.870,0.100
2400,0.030,0.881,0.089
2500,0.030,0.873,0.097
2600,0.030,0.868,0.102
2700,0.032,0.880,0.088
2800,0.035,0.849,0.116
2900,0.033,0.824,0.143
3000,0.034,0.854,0.112
3100,0.032,0.889,0.079
3200,0.030,0.894,0.076
3300,0.030,0.888,0.082
3400,0.030,0.912,0.058
3500,0.030,0.907,0.063
3600,0.030,0.920,0.050
3700,0.030,0.917,0.053
3800,0.031,0.908,0.061
3900,0.031,0.901,0.068
4000,0.030,0.873,0.097
4100,0.030,0.898,0.072
4200,0.030,0.889,0.081
4300,0.030,0.874,0.096
4400,0.030,0.829,0.141
4500,0.030,0.852,0.118
4600,0.030,0.831,0.139
4700,0.030,0.840,0.130
4800,0.030,0.867,0.103
4900,0.032,0.874,0.094
5000,0.033,0.894,0.073
5100,0.031,0.916,0.053
5200,0.030,0.883,0.087
5300,0.030,0.862,0.108
5400,0.030,0.879,0.091
5500,0.030,0.894,0.076
5600,0.030,0.884,0.086
5700,0.030,0.867,0.103
5800,0.030,0.887,0.083
5900,0.030,0.875,0.095
6000,0.030,0.881,0.089
6100,0.030,0.893,0.077
6200,0.030,0.927,0.043
6300,0.030,0.946,0.024
6400,0.030,0.924,0.046
6500,0.030,0.939,0.031
6600,0.031,0.897,0.072
6700,0.030,0.880,0.090
6800,0.030,0.867,0.103
6900,0.030,0.884,0.086
7000,0.030,0.880,0.090
7100,0.032,0.879,0.089
7200,0.032,0.866,0.102
7300,0.033,0.849,0.118
7400,0.032,0.837,0.131
7500,0.032,0.842,0.126
7600,0.032,0.800,0.168
7700,0.031,0.803,0.166
7800,0.031,0.823,0.146
7900,0.031,0.818,0.151
8000,0.030,0.823,0.147
8100,0.030,0.849,0.121
8200,0.032,0.872,0.096
8300,0.031,0.852,0.117
8400,0.031,0.840,0.129
8500,0.031,0.832,0.137
8600,0.030,0.844,0.126
8700,0.032,0.850,0.118
8800,0.033,0.845,0.122
8900,0.032,0.806,0.162
9000,0.034,0.830,0.136
9100,0.032,0.847,0.121
9200,0.031,0.848,0.121
9300,0.030,0.870,0.100
9400,0.030,0.881,0.089
9500,0.030,0.884,0.086
9600,0.032,0.856,0.112
9700,0.032,0.825,0.143
9800,0.031,0.853,0.116
9900,0.031,0.855,0.114
10000,0.030,0.837,0.133
10100,0.030,0.872,0.098
10200,0.030,0.871,0.099
10300,0.030,0.906,0.064
10400,0.030,0.912,0.058
10500,0.030,0.904,0.066
10600,0.030,0.850,0.120
10700,0.030,0.819,0.151
10800,0.030,0.810,0.160
10900,0.030,0.835,0.135
11000,0.030,0.862,0.108
11100,0.030,0.831,0.139
11200,0.030,0.802,0.168
11300,0.030,0.846,0.124
11400,0.032,0.802,0.166
11500,0.031,0.832,0.137
11600,0.030,0.861,0.109
11700,0.030,0.874,0.096
11800,0.030,0.857,0.113
11900,0.030,0.869,0.101
12000,0.030,0.864,0.106
12100,0.030,0.886,0.084
12200,0.030,0.894,0.076
12300,0.030,0.908,0.062
12400,0.031,0.905,0.064
12500,0.031,0.914,0.055
12600,0.030,0.931,0.039
12700,0.030,0.927,0.043
12800,0.030,0.940,0.030
12900,0.030,0.950,0.020
13000,0.030,0.954,0.016
13100,0.030,0.958,0.012
13200,0.030,0.961,0.009
13300,0.030,0.942,0.028
13400,0.030,0.947,0.023
13500,0.030,0.947,0.023
13600,0.030,0.931,0.039
13700,0.030,0.913,0.057
13800,0.030,0.861,0.109
13900,0.030,0.865,0.105
14000,0.031,0.882,0.087
14100,0.031,0.865,0.104
14200,0.031,0.889,0.080
14300,0.030,0.844,0.126
14400,0.030,0.855,0.115
14500,0.030,0.867,0.103
14600,0.030,0.865,0.105
14700,0.030,0.846,0.124
14800,0.030,0.872,0.098
14900,0.030,0.872,0.098
15000,0.030,0.885,0.085
15100,0.030,0.891,0.079
15200,0.030,0.895,0.075
15300,0.032,0.868,0.100
15400,0.031,0.865,0.104
15500,0.031,0.888,0.081
15600,0.030,0.870,0.100
15700,0.030,0.846,0.124
15800,0.030,0.835,0.135
15900,0.030,0.852,0.118
16000,0.030,0.880,0.090
16100,0.030,0.874,0.096
16200,0.031,0.864,0.105
16300,0.030,0.879,0.091
16400,0.030,0.874,0.096
16500,0.030,0.895,0.075
16600,0.030,0.810,0.160
16700,0.033,0.803,0.164
16800,0.032,0.794,0.174
16900,0.031,0.815,0.154
17000,0.034,0.809,0.157
17100,0.032,0.840,0.128
17200,0.035,0.800,0.165
17300,0.039,0.801,0.160
17400,0.035,0.776,0.189
17500,0.033,0.788,0.179
17600,0.034,0.836,0.130
17700,0.033,0.803,0.164
17800,0.031,0.828,0.141
17900,0.032,0.807,0.161
18000,0.032,0.835,0.133
18100,0.031,0.794,0.175
18200,0.031,0.812,0.157
18300,0.031,0.837,0.132
18400,0.031,0.883,0.086
18500,0.030,0.871,0.099
18600,0.030,0.877,0.093
18700,0.030,0.859,0.111
18800,0.030,0.895,0.075
18900,0.030,0.878,0.092
19000,0.030,0.872,0.098
19100,0.032,0.876,0.092
19200,0.032,0.888,0.080
19300,0.034,0.875,0.091
19400,0.033,0.865,0.102
19500,0.032,0.842,0.126
19600,0.034,0.848,0.118
19700,0.031,0.865,0.104
19800,0.030,0.828,0.142
19900,0.032,0.823,0.145
20000,0.032,0.816,0.152
20100,0.035,0.801,0.164
20200,0.033,0.760,0.207
20300,0.031,0.799,0.170
20400,0.032,0.838,0.130
20500,0.030,0.832,0.138
20600,0.030,0.857,0.113
20700,0.030,0.875,0.095
20800,0.030,0.866,0.104
20900,0.030,0.814,0.156
21000,0.030,0.848,0.122
21100,0.030,0.835,0.135
21200,0.031,0.807,0.162
21300,0.031,0.799,0.170
21400,0.033,0.750,0.217
21500,0.031,0.759,0.210
21600,0.030,0.773,0.197
21700,0.031,0.766,0.203
21800,0.030,0.800,0.170
21900,0.030,0.808,0.162
22000,0.030,0.844,0.126
22100,0.030,0.838,0.132
22200,0.032,0.844,0.124
22300,0.031,0.880,0.089
22400,0.030,0.836,0.134
22500,0.032,0.847,0.121
22600,0.031,0.871,0.098
22700,0.030,0.867,0.103
22800,0.033,0.883,0.084
22900,0.033,0.915,0.052
23000,0.032,0.902,0.066
23100,0.030,0.913,0.057
23200,0.030,0.872,0.098
23300,0.030,0.894,0.076
23400,0.030,0.883,0.087
23500,0.030,0.859,0.111
23600,0.030,0.887,0.083
23700,0.031,0.885,0.084
23800,0.030,0.859,0.111
23900,0.030,0.811,0.159
24000,0.032,0.810,0.158
24100,0.032,0.806,0.162
24200,0.031,0.797,0.172
24300,0.030,0.786,0.184
24400,0.030,0.800,0.170
24500,0.031,0.790,0.179
24600,0.032,0.820,0.148
24700,0.032,0.809,0.159
24800,0.032,0.851,0.117
24900,0.031,0.820,0.149
25000,0.031,0.851,0.118
25100,0.031,0.868,0.101
25200,0.031,0.876,0.093
25300,0.032,0.890,0.078
25400,0.030,0.898,0.072
25500,0.032,0.861,0.107
25600,0.031,0.889,0.080
25700,0.031,0.868,0.101
25800,0.030,0.868,0.102
25900,0.030,0.865,0.105
26000,0.030,0.891,0.079
26100,0.030,0.824,0.146
