time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.964,0.006
300,0.032,0.955,0.013
400,0.032,0.952,0.016
500,0.031,0.953,0.016
600,0.030,0.949,0.021
700,0.030,0.946,0.024
800,0.031,0.945,0.024
900,0.031,0.949,0.020
1000,0.031,0.948,0.021
1100,0.031,0.944,0.025
1200,0.031,0.932,0.037
1300,0.030,0.934,0.036
1400,0.031,0.938,0.031
1500,0.031,0.934,0.035
1600,0.031,0.932,0.037
1700,0.034,0.930,0.036
1800,0.036,0.930,0.034
1900,0.034,0.930,0.036
2000,0.034,0.926,0.040
2100,0.032,0.921,0.047
2200,0.033,0.925,0.042
2300,0.033,0.925,0.042
2400,0.033,0.922,0.045
2500,0.032,0.928,0.040
2600,0.035,0.924,0.041
2700,0.037,0.919,0.044
2800,0.037,0.921,0.042
2900,0.038,0.923,0.039
3000,0.037,0.923,0.040
3100,0.037,0.921,0.042
3200,0.039,0.919,0.042
3300,0.040,0.919,0.041
3400,0.041,0.924,0.035
3500,0.041,0.918,0.041
3600,0.040,0.917,0.043
3700,0.039,0.915,0.046
3800,0.039,0.913,0.048
3900,0.035,0.923,0.042
4000,0.037,0.920,0.043
4100,0.039,0.918,0.043
4200,0.039,0.922,0.039
4300,0.040,0.921,0.039
4400,0.042,0.916,0.042
4500,0.040,0.918,0.042
4600,0.041,0.911,0.048
4700,0.041,0.912,0.047
4800,0.040,0.919,0.041
4900,0.042,0.917,0.041
5000,0.041,0.919,0.040
5100,0.041,0.918,0.041
5200,0.040,0.919,0.041
5300,0.039,0.920,0.041
5400,0.038,0.924,0.038
5500,0.037,0.923,0.040
5600,0.036,0.922,0.042
5700,0.035,0.921,0.044
5800,0.036,0.922,0.042
5900,0.036,0.920,0.044
6000,0.034,0.918,0.048
6100,0.031,0.923,0.046
6200,0.034,0.924,0.042
6300,0.036,0.928,0.036
6400,0.035,0.937,0.028
6500,0.033,0.940,0.027
6600,0.033,0.945,0.022
6700,0.033,0.946,0.021
6800,0.033,0.943,0.024
6900,0.032,0.941,0.027
7000,0.034,0.938,0.028
7100,0.034,0.943,0.023
7200,0.034,0.945,0.021
7300,0.034,0.947,0.019
7400,0.034,0.941,0.025
7500,0.033,0.939,0.028
7600,0.034,0.933,0.033
7700,0.034,0.938,0.028
7800,0.032,0.931,0.037
7900,0.031,0.933,0.036
8000,0.033,0.933,0.034
8100,0.032,0.932,0.036
8200,0.033,0.933,0.034
8300,0.032,0.934,0.034
8400,0.032,0.941,0.027
8500,0.032,0.936,0.032
8600,0.032,0.930,0.038
8700,0.032,0.930,0.038
